Vf, D-Sf, R-Sf, B_GSf, D-Sf-Pfptp, D-Sf-Uprob, D-Sf-Ufptp
0.250000, 0.001647, 0.000000, -0.000824, 0.000000, 0.061973, 0.062500
0.255000, 0.002637, 0.000000, -0.001319, 0.000000, 0.062953, 0.062500
0.260000, 0.004062, 0.000000, -0.002031, 0.000000, 0.064004, 0.062500
0.265000, 0.006024, 0.000001, -0.003011, 0.000000, 0.065189, 0.062500
0.270000, 0.008609, 0.000001, -0.004304, 0.000000, 0.066575, 0.062500
0.275000, 0.011872, 0.000003, -0.005935, 0.000000, 0.068232, 0.062500
0.280000, 0.015814, 0.000005, -0.007905, 0.000000, 0.070233, 0.062500
0.285000, 0.020380, 0.000010, -0.010185, 0.000000, 0.072649, 0.062500
0.290000, 0.025454, 0.000018, -0.012718, 0.000000, 0.075551, 0.062500
0.295000, 0.030875, 0.000032, -0.015421, 0.000000, 0.079004, 0.062500
0.300000, 0.036460, 0.000057, -0.018201, 0.062500, 0.083064, 0.062500
0.305000, 0.042036, 0.000099, -0.020968, 0.062500, 0.087775, 0.062500
0.310000, 0.047474, 0.000168, -0.023653, 0.062500, 0.093165, 0.062500
0.315000, 0.052711, 0.000280, -0.026216, 0.062500, 0.099242, 0.062500
0.320000, 0.057769, 0.000455, -0.028657, 0.062500, 0.105993, 0.062500
0.325000, 0.062752, 0.000726, -0.031013, 0.062500, 0.113382, 0.062500
0.330000, 0.067836, 0.001135, -0.033351, 0.062500, 0.121347, 0.062500
0.335000, 0.073238, 0.001740, -0.035749, 0.062500, 0.129803, 0.062500
0.340000, 0.079191, 0.002616, -0.038287, 0.062500, 0.138645, 0.062500
0.345000, 0.085907, 0.003861, -0.041023, 0.062500, 0.147752, 0.125000
0.350000, 0.093552, 0.005591, -0.043980, 0.062500, 0.156988, 0.125000
0.355000, 0.102221, 0.007951, -0.047135, 0.062500, 0.166215, 0.250000
0.360000, 0.111923, 0.011105, -0.050409, 0.062500, 0.175293, 0.250000
0.365000, 0.122578, 0.015240, -0.053669, 0.062500, 0.184089, 0.250000
0.370000, 0.134021, 0.020561, -0.056730, 0.062500, 0.192486, 0.250000
0.375000, 0.146016, 0.027281, -0.059367, 0.125000, 0.200381, 0.250000
0.380000, 0.158275, 0.035617, -0.061329, 0.125000, 0.207695, 0.250000
0.385000, 0.170486, 0.045775, -0.062355, 0.250000, 0.214375, 0.250000
0.390000, 0.182340, 0.057945, -0.062198, 0.250000, 0.220390, 0.250000
0.395000, 0.193561, 0.072284, -0.060639, 0.250000, 0.225737, 0.250000
0.400000, 0.203921, 0.088907, -0.057507, 0.250000, 0.230438, 0.250000
0.405000, 0.213264, 0.107882, -0.052691, 0.250000, 0.234534, 0.250000
0.410000, 0.221510, 0.129217, -0.046147, 0.250000, 0.238090, 0.250000
0.415000, 0.228657, 0.152858, -0.037900, 0.250000, 0.241183, 0.250000
0.420000, 0.234772, 0.178688, -0.028042, 0.250000, 0.243909, 0.250000
0.425000, 0.239981, 0.206530, -0.016726, 0.250000, 0.246373, 0.250000
0.430000, 0.244456, 0.236147, -0.004155, 0.250000, 0.248693, 0.250000
0.435000, 0.248398, 0.267251, +0.009427, 0.250000, 0.250994, 0.250000
0.440000, 0.252022, 0.299513, +0.023746, 0.250000, 0.253412, 0.250000
0.445000, 0.255551, 0.332571, +0.038510, 0.250000, 0.256090, 0.250000
0.450000, 0.259203, 0.366039, +0.053418, 0.250000, 0.259178, 0.250000
0.455000, 0.263186, 0.399525, +0.068169, 0.250000, 0.262834, 0.250000
0.460000, 0.267696, 0.432636, +0.082470, 0.250000, 0.267219, 0.250000
0.465000, 0.272914, 0.464996, +0.096041, 0.250000, 0.272499, 0.250000
0.470000, 0.279006, 0.496253, +0.108623, 0.250000, 0.278839, 0.250000
0.475000, 0.286658, 0.526089, +0.119716, 0.250000, 0.286402, 0.250000
0.480000, 0.296219, 0.554234, +0.129008, 0.250000, 0.295340, 0.250000
0.485000, 0.307553, 0.580465, +0.136456, 0.250000, 0.305792, 0.250000
0.490000, 0.320823, 0.604620, +0.141899, 0.250000, 0.317877, 0.250000
0.495000, 0.336163, 0.626590, +0.145213, 0.250000, 0.331686, 0.250000
0.500000, 0.353673, 0.646327, +0.146327, 0.250000, 0.347281, 0.250000
0.505000, 0.373410, 0.663837, +0.145213, 0.250000, 0.364687, 0.250000
0.510000, 0.395380, 0.679177, +0.141899, 0.312500, 0.383887, 0.250000
0.515000, 0.419535, 0.692447, +0.136456, 0.312500, 0.404826, 0.312500
0.520000, 0.445766, 0.703781, +0.129008, 0.312500, 0.427404, 0.312500
0.525000, 0.473911, 0.713342, +0.119716, 0.312500, 0.451484, 0.312500
0.530000, 0.503747, 0.720994, +0.108623, 0.500000, 0.476889, 0.437500
0.535000, 0.535004, 0.727086, +0.096041, 0.562500, 0.503416, 0.562500
0.540000, 0.567364, 0.732304, +0.082470, 0.562500, 0.530833, 0.562500
0.545000, 0.600475, 0.736814, +0.068169, 0.562500, 0.558894, 0.562500
0.550000, 0.633961, 0.740797, +0.053418, 0.687500, 0.587341, 0.562500
0.555000, 0.667429, 0.744449, +0.038510, 0.750000, 0.615917, 0.625000
0.560000, 0.700487, 0.747978, +0.023746, 0.750000, 0.644368, 0.687500
0.565000, 0.732749, 0.751602, +0.009427, 0.812500, 0.672454, 0.750000
0.570000, 0.763853, 0.755544, -0.004155, 0.812500, 0.699951, 0.750000
0.575000, 0.793470, 0.760019, -0.016726, 0.875000, 0.726657, 0.812500
0.580000, 0.821312, 0.765228, -0.028042, 0.937500, 0.752391, 0.812500
0.585000, 0.847142, 0.771343, -0.037900, 0.937500, 0.777003, 0.812500
0.590000, 0.870783, 0.778490, -0.046147, 0.937500, 0.800365, 0.812500
0.595000, 0.892118, 0.786736, -0.052691, 1.000000, 0.822377, 0.875000
0.600000, 0.911093, 0.796079, -0.057507, 1.000000, 0.842965, 0.875000
0.605000, 0.927716, 0.806439, -0.060639, 1.000000, 0.862079, 0.937500
0.610000, 0.942055, 0.817660, -0.062198, 1.000000, 0.879693, 0.937500
0.615000, 0.954225, 0.829514, -0.062355, 1.000000, 0.895800, 0.937500
0.620000, 0.964383, 0.841725, -0.061329, 1.000000, 0.910415, 0.937500
0.625000, 0.972719, 0.853984, -0.059367, 1.000000, 0.923569, 1.000000
0.630000, 0.979439, 0.865979, -0.056730, 1.000000, 0.935310, 1.000000
0.635000, 0.984760, 0.877422, -0.053669, 1.000000, 0.945700, 1.000000
0.640000, 0.988895, 0.888077, -0.050409, 1.000000, 0.954812, 1.000000
0.645000, 0.992049, 0.897779, -0.047135, 1.000000, 0.962729, 1.000000
0.650000, 0.994409, 0.906448, -0.043980, 1.000000, 0.969543, 1.000000
0.655000, 0.996139, 0.914093, -0.041023, 1.000000, 0.975347, 1.000000
0.660000, 0.997384, 0.920809, -0.038287, 1.000000, 0.980242, 1.000000
0.665000, 0.998260, 0.926762, -0.035749, 1.000000, 0.984324, 1.000000
0.670000, 0.998865, 0.932164, -0.033351, 1.000000, 0.987693, 1.000000
0.675000, 0.999274, 0.937248, -0.031013, 1.000000, 0.990441, 1.000000
0.680000, 0.999545, 0.942231, -0.028657, 1.000000, 0.992657, 1.000000
0.685000, 0.999720, 0.947289, -0.026216, 1.000000, 0.994422, 1.000000
0.690000, 0.999832, 0.952526, -0.023653, 1.000000, 0.995812, 1.000000
0.695000, 0.999901, 0.957964, -0.020968, 1.000000, 0.996892, 1.000000
