DISTRICT,VPI,TWO-PARTY
CD 1,0.462098,239527
CD 2,0.443460,230593
CD 3,0.618419,188628
CD 4,0.381597,215445
CD 5,0.397145,231538
CD 6,0.443816,216398
CD 7,0.418175,214720
CD 8,0.350298,227329
CD 9,0.630707,199412
CD 10,0.437336,232550
CD 11,0.797893,210131
CD 12,0.371611,246483
CD 13,0.618520,215866
CD 14,0.440731,236795
CD 15,0.408696,222638
CD 16,0.415113,237287
