Vf, D-Sf, R-Sf, B_GSf
0.250000, 0.003453, 0.000000, -0.001727
0.255000, 0.005268, 0.000000, -0.002634
0.260000, 0.007725, 0.000000, -0.003863
0.265000, 0.010904, 0.000000, -0.005452
0.270000, 0.014833, 0.000001, -0.007416
0.275000, 0.019482, 0.000002, -0.009740
0.280000, 0.024752, 0.000003, -0.012375
0.285000, 0.030495, 0.000006, -0.015244
0.290000, 0.036529, 0.000012, -0.018259
0.295000, 0.042683, 0.000021, -0.021331
0.300000, 0.048820, 0.000037, -0.024391
0.305000, 0.054876, 0.000065, -0.027405
0.310000, 0.060864, 0.000110, -0.030377
0.315000, 0.066878, 0.000183, -0.033347
0.320000, 0.073068, 0.000300, -0.036384
0.325000, 0.079615, 0.000480, -0.039567
0.330000, 0.086697, 0.000755, -0.042971
0.335000, 0.094457, 0.001163, -0.046647
0.340000, 0.102984, 0.001761, -0.050612
0.345000, 0.112296, 0.002616, -0.054840
0.350000, 0.122340, 0.003819, -0.059260
0.355000, 0.132998, 0.005478, -0.063760
0.360000, 0.144097, 0.007726, -0.068185
0.365000, 0.155425, 0.010715, -0.072355
0.370000, 0.166748, 0.014624, -0.076062
0.375000, 0.177831, 0.019649, -0.079091
0.380000, 0.188448, 0.026001, -0.081223
0.385000, 0.198403, 0.033904, -0.082250
0.390000, 0.207538, 0.043581, -0.081979
0.395000, 0.215745, 0.055249, -0.080248
0.400000, 0.222966, 0.069109, -0.076929
0.405000, 0.229197, 0.085329, -0.071934
0.410000, 0.234481, 0.104036, -0.065223
0.415000, 0.238907, 0.125303, -0.056802
0.420000, 0.242593, 0.149137, -0.046728
0.425000, 0.245683, 0.175470, -0.035107
0.430000, 0.247902, 0.204154, -0.021874
0.435000, 0.249945, 0.234961, -0.007492
0.440000, 0.252220, 0.267580, +0.007680
0.445000, 0.254852, 0.301632, +0.023390
0.450000, 0.257981, 0.336677, +0.039348
0.455000, 0.261771, 0.372232, +0.055231
0.460000, 0.266401, 0.407794, +0.070697
0.465000, 0.272070, 0.442859, +0.085394
0.470000, 0.278992, 0.476943, +0.098976
0.475000, 0.287388, 0.509608, +0.111110
0.480000, 0.297486, 0.540472, +0.121493
0.485000, 0.309506, 0.569228, +0.129861
0.490000, 0.323653, 0.595650, +0.135998
0.495000, 0.340104, 0.619596, +0.139746
0.500000, 0.358994, 0.641006, +0.141006
0.505000, 0.380404, 0.659896, +0.139746
0.510000, 0.404350, 0.676347, +0.135998
0.515000, 0.430772, 0.690494, +0.129861
0.520000, 0.459528, 0.702514, +0.121493
0.525000, 0.490392, 0.712612, +0.111110
0.530000, 0.523057, 0.721008, +0.098976
0.535000, 0.557141, 0.727930, +0.085394
0.540000, 0.592206, 0.733599, +0.070697
0.545000, 0.627768, 0.738229, +0.055231
0.550000, 0.663323, 0.742019, +0.039348
0.555000, 0.698368, 0.745148, +0.023390
0.560000, 0.732420, 0.747780, +0.007680
0.565000, 0.765039, 0.750055, -0.007492
0.570000, 0.795846, 0.752098, -0.021874
0.575000, 0.824530, 0.754317, -0.035107
0.580000, 0.850863, 0.757407, -0.046728
0.585000, 0.874697, 0.761093, -0.056802
0.590000, 0.895964, 0.765519, -0.065223
0.595000, 0.914671, 0.770803, -0.071934
0.600000, 0.930891, 0.777034, -0.076929
0.605000, 0.944751, 0.784255, -0.080248
0.610000, 0.956419, 0.792462, -0.081979
0.615000, 0.966096, 0.801597, -0.082250
0.620000, 0.973999, 0.811552, -0.081223
0.625000, 0.980351, 0.822169, -0.079091
0.630000, 0.985376, 0.833252, -0.076062
0.635000, 0.989285, 0.844575, -0.072355
0.640000, 0.992274, 0.855903, -0.068185
0.645000, 0.994522, 0.867002, -0.063760
0.650000, 0.996181, 0.877660, -0.059260
0.655000, 0.997384, 0.887704, -0.054840
0.660000, 0.998239, 0.897016, -0.050612
0.665000, 0.998837, 0.905543, -0.046647
0.670000, 0.999245, 0.913303, -0.042971
0.675000, 0.999520, 0.920385, -0.039567
0.680000, 0.999700, 0.926932, -0.036384
0.685000, 0.999817, 0.933122, -0.033347
0.690000, 0.999890, 0.939136, -0.030377
0.695000, 0.999935, 0.945124, -0.027405
0.700000, 0.999963, 0.951180, -0.024391
0.705000, 0.999979, 0.957317, -0.021331
0.710000, 0.999988, 0.963471, -0.018259
0.715000, 0.999994, 0.969505, -0.015244
0.720000, 0.999997, 0.975248, -0.012375
0.725000, 0.999998, 0.980518, -0.009740
0.730000, 0.999999, 0.985167, -0.007416
0.735000, 1.000000, 0.989096, -0.005452
0.740000, 1.000000, 0.992275, -0.003863
0.745000, 1.000000, 0.994732, -0.002634
0.750000, 1.000000, 0.996547, -0.001727
