Vf, D-Sf, R-Sf, B_GSf, D-Sf-Pfptp, D-Sf-Uprob, D-Sf-Ufptp
0.250000, 0.000002, 0.000000, -0.000001, 0.000000, 0.001692, 0.000000
0.255000, 0.000004, 0.000001, -0.000002, 0.000000, 0.002327, 0.000000
0.260000, 0.000007, 0.000001, -0.000003, 0.000000, 0.003158, 0.000000
0.265000, 0.000014, 0.000002, -0.000006, 0.000000, 0.004225, 0.000000
0.270000, 0.000026, 0.000004, -0.000011, 0.000000, 0.005576, 0.000000
0.275000, 0.000049, 0.000008, -0.000020, 0.000000, 0.007260, 0.000000
0.280000, 0.000088, 0.000016, -0.000036, 0.000000, 0.009326, 0.000000
0.285000, 0.000156, 0.000029, -0.000063, 0.000000, 0.011822, 0.000000
0.290000, 0.000268, 0.000053, -0.000107, 0.000000, 0.014793, 0.000000
0.295000, 0.000448, 0.000093, -0.000177, 0.000000, 0.018273, 0.000000
0.300000, 0.000732, 0.000162, -0.000285, 0.000000, 0.022288, 0.000000
0.305000, 0.001167, 0.000275, -0.000446, 0.000000, 0.026851, 0.000000
0.310000, 0.001814, 0.000458, -0.000678, 0.000000, 0.031959, 0.000000
0.315000, 0.002752, 0.000744, -0.001004, 0.000000, 0.037591, 0.000000
0.320000, 0.004076, 0.001183, -0.001446, 0.000000, 0.043712, 0.000000
0.325000, 0.005894, 0.001841, -0.002026, 0.000000, 0.050271, 0.000000
0.330000, 0.008326, 0.002805, -0.002760, 0.000000, 0.057200, 0.000000
0.335000, 0.011493, 0.004183, -0.003655, 0.000000, 0.064427, 0.000000
0.340000, 0.015510, 0.006108, -0.004701, 0.000000, 0.071871, 0.000000
0.345000, 0.020476, 0.008737, -0.005870, 0.000000, 0.079452, 0.142857
0.350000, 0.026460, 0.012242, -0.007109, 0.000000, 0.087099, 0.142857
0.355000, 0.033493, 0.016811, -0.008341, 0.000000, 0.094751, 0.142857
0.360000, 0.041560, 0.022632, -0.009464, 0.000000, 0.102365, 0.142857
0.365000, 0.050602, 0.029880, -0.010361, 0.000000, 0.109921, 0.142857
0.370000, 0.060516, 0.038704, -0.010906, 0.000000, 0.117421, 0.142857
0.375000, 0.071169, 0.049210, -0.010980, 0.000000, 0.124895, 0.142857
0.380000, 0.082413, 0.061448, -0.010483, 0.142857, 0.132396, 0.142857
