DISTRICT,VPI,TWO-PARTY
CD 1,0.651664,197483
CD 2,0.554657,274566
CD 3,0.492465,231635
CD 4,0.382763,209511
CD 5,0.367919,203695
CD 6,0.458306,195448
CD 7,0.521418,208597
