Vf, D-Sf, R-Sf, B_GSf, D-Sf-Pfptp, D-Sf-Uprob, D-Sf-Ufptp
0.250000, 0.000002, 0.000001, -0.000001, 0.000000, 0.005057, 0.000000
0.255000, 0.000005, 0.000002, -0.000002, 0.000000, 0.006616, 0.000000
0.260000, 0.000010, 0.000004, -0.000003, 0.000000, 0.008538, 0.000000
0.265000, 0.000019, 0.000008, -0.000006, 0.000000, 0.010874, 0.000000
0.270000, 0.000036, 0.000015, -0.000011, 0.000000, 0.013667, 0.000000
0.275000, 0.000067, 0.000028, -0.000019, 0.000000, 0.016955, 0.000000
0.280000, 0.000120, 0.000052, -0.000034, 0.000000, 0.020768, 0.000000
0.285000, 0.000210, 0.000095, -0.000058, 0.000000, 0.025121, 0.000000
0.290000, 0.000358, 0.000168, -0.000095, 0.000000, 0.030013, 0.000000
0.295000, 0.000595, 0.000291, -0.000152, 0.000000, 0.035430, 0.000000
0.300000, 0.000962, 0.000492, -0.000235, 0.000000, 0.041336, 0.000000
0.305000, 0.001517, 0.000813, -0.000352, 0.000000, 0.047679, 0.000000
0.310000, 0.002334, 0.001310, -0.000512, 0.000000, 0.054393, 0.000000
0.315000, 0.003502, 0.002065, -0.000719, 0.000000, 0.061398, 0.000000
0.320000, 0.005129, 0.003179, -0.000975, 0.000000, 0.068604, 0.000000
0.325000, 0.007333, 0.004785, -0.001274, 0.000000, 0.075921, 0.142857
0.330000, 0.010238, 0.007043, -0.001597, 0.000000, 0.083260, 0.142857
0.335000, 0.013966, 0.010137, -0.001914, 0.000000, 0.090542, 0.142857
0.340000, 0.018625, 0.014276, -0.002175, 0.000000, 0.097703, 0.142857
0.345000, 0.024296, 0.019674, -0.002311, 0.000000, 0.104700, 0.142857
0.350000, 0.031024, 0.026545, -0.002239, 0.000000, 0.111513, 0.142857
0.355000, 0.038809, 0.035080, -0.001864, 0.000000, 0.118152, 0.142857
0.360000, 0.047603, 0.045429, -0.001087, 0.000000, 0.124652, 0.142857
0.365000, 0.057313, 0.057681, +0.000184, 0.000000, 0.131079, 0.142857
0.370000, 0.067813, 0.071849, +0.002018, 0.000000, 0.137523, 0.142857
0.375000, 0.078953, 0.087858, +0.004453, 0.142857, 0.144095, 0.142857
0.380000, 0.090584, 0.105544, +0.007480, 0.142857, 0.150919, 0.142857
0.385000, 0.102575, 0.124664, +0.011044, 0.142857, 0.158132, 0.142857
0.390000, 0.114833, 0.144904, +0.015036, 0.142857, 0.165865, 0.142857
0.395000, 0.127310, 0.165910, +0.019300, 0.142857, 0.174248, 0.142857
0.400000, 0.140014, 0.187314, +0.023650, 0.142857, 0.183391, 0.142857
0.405000, 0.153005, 0.208761, +0.027878, 0.142857, 0.193385, 0.142857
0.410000, 0.166378, 0.229935, +0.031779, 0.142857, 0.204293, 0.142857
0.415000, 0.180257, 0.250583, +0.035163, 0.142857, 0.216147, 0.142857
0.420000, 0.194765, 0.270520, +0.037878, 0.142857, 0.228946, 0.142857
0.425000, 0.210010, 0.289640, +0.039815, 0.142857, 0.242653, 0.142857
0.430000, 0.226065, 0.307904, +0.040920, 0.142857, 0.257204, 0.142857
0.435000, 0.242957, 0.325333, +0.041188, 0.142857, 0.272506, 0.285714
0.440000, 0.260659, 0.341988, +0.040665, 0.142857, 0.288443, 0.285714
0.445000, 0.279089, 0.357962, +0.039436, 0.285714, 0.304886, 0.285714
0.450000, 0.298120, 0.373357, +0.037618, 0.285714, 0.321696, 0.285714
0.455000, 0.317588, 0.388276, +0.035344, 0.285714, 0.338735, 0.428571
0.460000, 0.337305, 0.402815, +0.032755, 0.428571, 0.355869, 0.428571
0.465000, 0.357076, 0.417060, +0.029992, 0.428571, 0.372975, 0.428571
0.470000, 0.376711, 0.431083, +0.027186, 0.428571, 0.389948, 0.428571
0.475000, 0.396038, 0.444409, +0.024185, 0.428571, 0.406698, 0.428571
0.480000, 0.414912, 0.457536, +0.021312, 0.428571, 0.423157, 0.428571
0.485000, 0.433220, 0.471198, +0.018989, 0.428571, 0.439277, 0.428571
