Vf, D-Sf, R-Sf, B_GSf, D-Sf-Pfptp, D-Sf-Uprob, D-Sf-Ufptp
0.250000, 0.000005, 0.000001, -0.000002, 0.000000, 0.006748, 0.000000
0.255000, 0.000011, 0.000001, -0.000005, 0.000000, 0.008700, 0.000000
0.260000, 0.000021, 0.000002, -0.000010, 0.000000, 0.011068, 0.000000
0.265000, 0.000041, 0.000005, -0.000018, 0.000000, 0.013897, 0.000000
0.270000, 0.000076, 0.000009, -0.000033, 0.000000, 0.017223, 0.000000
0.275000, 0.000137, 0.000018, -0.000060, 0.000000, 0.021074, 0.000000
0.280000, 0.000241, 0.000034, -0.000104, 0.000000, 0.025463, 0.000000
0.285000, 0.000413, 0.000062, -0.000175, 0.000000, 0.030390, 0.000000
0.290000, 0.000687, 0.000110, -0.000288, 0.000000, 0.035834, 0.000000
0.295000, 0.001114, 0.000193, -0.000461, 0.000000, 0.041759, 0.000000
0.300000, 0.001759, 0.000329, -0.000715, 0.000000, 0.048109, 0.000000
0.305000, 0.002707, 0.000549, -0.001079, 0.000000, 0.054812, 0.000000
0.310000, 0.004057, 0.000896, -0.001581, 0.000000, 0.061782, 0.000000
0.315000, 0.005929, 0.001428, -0.002250, 0.000000, 0.068924, 0.000000
0.320000, 0.008448, 0.002225, -0.003112, 0.000000, 0.076140, 0.142857
0.325000, 0.011744, 0.003391, -0.004177, 0.000000, 0.083331, 0.142857
0.330000, 0.015933, 0.005053, -0.005440, 0.000000, 0.090407, 0.142857
0.335000, 0.021110, 0.007367, -0.006872, 0.000000, 0.097290, 0.142857
0.340000, 0.027330, 0.010509, -0.008410, 0.000000, 0.103920, 0.142857
0.345000, 0.034601, 0.014675, -0.009963, 0.000000, 0.110263, 0.142857
0.350000, 0.042872, 0.020065, -0.011404, 0.000000, 0.116308, 0.142857
0.355000, 0.052038, 0.026871, -0.012583, 0.000000, 0.122070, 0.142857
0.360000, 0.061943, 0.035263, -0.013340, 0.000000, 0.127596, 0.142857
0.365000, 0.072399, 0.045365, -0.013517, 0.000000, 0.132956, 0.142857
