DISTRICT,VPI,TWO-PARTY
CD 1,0.829687,294816
CD 2,0.909896,372068
CD 3,0.436371,303602
CD 4,0.421056,306957
CD 5,0.420657,285168
CD 6,0.487565,340295
CD 7,0.490721,361207
CD 8,0.499642,356135
CD 9,0.363472,277609
CD 10,0.390105,279189
CD 11,0.452431,288245
CD 12,0.414601,342271
CD 13,0.667871,315272
CD 14,0.689368,334727
CD 15,0.485282,303409
CD 16,0.469052,288520
CD 17,0.561444,277889
CD 18,0.414316,343163
