DISTRICT,VPI,TWO-PARTY
CD 1,0.768816,227000
CD 2,0.777712,207090
CD 3,0.515252,170656
CD 4,0.749839,95848
CD 5,0.596205,180619
CD 6,0.371091,224978
CD 7,0.842696,187385
CD 8,0.477002,140765
CD 9,0.586213,211530
CD 10,0.496043,180626
CD 11,0.495341,165766
CD 12,0.470039,204679
CD 13,0.400798,203674
CD 14,0.366782,203159
CD 15,0.283852,222111
CD 16,0.353214,204225
CD 17,0.425381,187119
CD 18,0.293192,241373
