DISTRICT,VPI,TWO-PARTY
CD 1,0.884456,254140
CD 2,0.891060,238893
CD 3,0.713669,161167
CD 4,0.871934,104175
CD 5,0.771349,180427
CD 6,0.619475,219725
CD 7,0.924060,215975
CD 8,0.696790,140623
CD 9,0.762918,205423
CD 10,0.709939,187287
CD 11,0.735742,184721
CD 12,0.644244,210338
CD 13,0.668158,215902
CD 14,0.636161,202701
CD 15,0.567632,220200
CD 16,0.630551,209612
CD 17,0.680514,199708
CD 18,0.608539,240748
