Vf, D-Sf, R-Sf, B_GSf
0.250000, 0.000000, 0.000147, +0.000073
0.255000, 0.000001, 0.000265, +0.000132
0.260000, 0.000001, 0.000463, +0.000231
0.265000, 0.000003, 0.000783, +0.000390
0.270000, 0.000005, 0.001283, +0.000639
0.275000, 0.000010, 0.002037, +0.001014
0.280000, 0.000019, 0.002995, +0.001488
0.285000, 0.000035, 0.003722, +0.001844
0.290000, 0.000062, 0.004596, +0.002267
0.295000, 0.000108, 0.005639, +0.002765
0.300000, 0.000185, 0.006878, +0.003346
0.305000, 0.000309, 0.008340, +0.004016
0.310000, 0.000505, 0.010058, +0.004776
0.315000, 0.000807, 0.012065, +0.005629
0.320000, 0.001263, 0.014398, +0.006568
0.325000, 0.001932, 0.017097, +0.007583
0.330000, 0.002892, 0.020206, +0.008657
0.335000, 0.004239, 0.023769, +0.009765
0.340000, 0.006085, 0.027836, +0.010876
0.345000, 0.008555, 0.032457, +0.011951
0.350000, 0.011786, 0.037683, +0.012948
0.355000, 0.015917, 0.043566, +0.013824
0.360000, 0.021081, 0.050159, +0.014539
0.365000, 0.027393, 0.057512, +0.015059
0.370000, 0.034942, 0.065673, +0.015366
0.375000, 0.043776, 0.074687, +0.015456
0.380000, 0.053899, 0.084593, +0.015347
0.385000, 0.065262, 0.095424, +0.015081
0.390000, 0.077766, 0.107205, +0.014719
0.395000, 0.091269, 0.119953, +0.014342
0.400000, 0.105593, 0.133677, +0.014042
0.405000, 0.120540, 0.148376, +0.013918
0.410000, 0.135910, 0.164038, +0.014064
0.415000, 0.151518, 0.180644, +0.014563
0.420000, 0.167210, 0.198164, +0.015477
0.425000, 0.182877, 0.216560, +0.016842
0.430000, 0.198460, 0.235786, +0.018663
0.435000, 0.213956, 0.255790, +0.020917
0.440000, 0.229410, 0.276510, +0.023550
0.445000, 0.244910, 0.297881, +0.026485
0.450000, 0.260575, 0.319829, +0.029627
0.455000, 0.276537, 0.342278, +0.032871
0.460000, 0.292932, 0.365142, +0.036105
0.465000, 0.309885, 0.388333, +0.039224
0.470000, 0.327498, 0.411753, +0.042128
0.475000, 0.345845, 0.435301, +0.044728
0.480000, 0.364966, 0.458872, +0.046953
0.485000, 0.384869, 0.482352, +0.048742
0.490000, 0.405529, 0.505629, +0.050050
0.495000, 0.426893, 0.528587, +0.050847
0.500000, 0.448885, 0.551115, +0.051115
0.505000, 0.471413, 0.573107, +0.050847
0.510000, 0.494371, 0.594471, +0.050050
0.515000, 0.517648, 0.615131, +0.048742
0.520000, 0.541128, 0.635034, +0.046953
0.525000, 0.564699, 0.654155, +0.044728
0.530000, 0.588247, 0.672502, +0.042128
0.535000, 0.611667, 0.690115, +0.039224
0.540000, 0.634858, 0.707068, +0.036105
0.545000, 0.657722, 0.723463, +0.032871
0.550000, 0.680171, 0.739425, +0.029627
0.555000, 0.702119, 0.755090, +0.026485
0.560000, 0.723490, 0.770590, +0.023550
0.565000, 0.744210, 0.786044, +0.020917
0.570000, 0.764214, 0.801540, +0.018663
0.575000, 0.783440, 0.817123, +0.016842
0.580000, 0.801836, 0.832790, +0.015477
0.585000, 0.819356, 0.848482, +0.014563
0.590000, 0.835962, 0.864090, +0.014064
0.595000, 0.851624, 0.879460, +0.013918
0.600000, 0.866323, 0.894407, +0.014042
0.605000, 0.880047, 0.908731, +0.014342
0.610000, 0.892795, 0.922234, +0.014719
0.615000, 0.904576, 0.934738, +0.015081
0.620000, 0.915407, 0.946101, +0.015347
0.625000, 0.925313, 0.956224, +0.015456
0.630000, 0.934327, 0.965058, +0.015366
0.635000, 0.942488, 0.972607, +0.015059
0.640000, 0.949841, 0.978919, +0.014539
0.645000, 0.956434, 0.984083, +0.013824
0.650000, 0.962317, 0.988214, +0.012948
0.655000, 0.967543, 0.991445, +0.011951
0.660000, 0.972164, 0.993915, +0.010876
0.665000, 0.976231, 0.995761, +0.009765
0.670000, 0.979794, 0.997108, +0.008657
0.675000, 0.982903, 0.998068, +0.007583
0.680000, 0.985602, 0.998737, +0.006568
0.685000, 0.987935, 0.999193, +0.005629
0.690000, 0.989942, 0.999495, +0.004776
0.695000, 0.991660, 0.999691, +0.004016
0.700000, 0.993122, 0.999815, +0.003346
0.705000, 0.994361, 0.999892, +0.002765
0.710000, 0.995404, 0.999938, +0.002267
0.715000, 0.996278, 0.999965, +0.001844
0.720000, 0.997005, 0.999981, +0.001488
0.725000, 0.997963, 0.999990, +0.001014
0.730000, 0.998717, 0.999995, +0.000639
0.735000, 0.999217, 0.999997, +0.000390
0.740000, 0.999537, 0.999999, +0.000231
0.745000, 0.999735, 0.999999, +0.000132
0.750000, 0.999853, 1.000000, +0.000073
