Vf, D-Sf, R-Sf, B_GSf, D-Sf-Pfptp, D-Sf-Uprob, D-Sf-Ufptp
0.250000, 0.087561, 0.000000, -0.043780, 0.111111, 0.111466, 0.111111
0.255000, 0.095222, 0.000000, -0.047611, 0.111111, 0.111735, 0.111111
0.260000, 0.101031, 0.000000, -0.050516, 0.111111, 0.112065, 0.111111
0.265000, 0.105167, 0.000000, -0.052583, 0.111111, 0.112486, 0.111111
0.270000, 0.107966, 0.000001, -0.053982, 0.111111, 0.113027, 0.111111
0.275000, 0.109821, 0.000002, -0.054910, 0.111111, 0.113721, 0.111111
0.280000, 0.111115, 0.000003, -0.055556, 0.111111, 0.114603, 0.111111
0.285000, 0.112174, 0.000006, -0.056084, 0.111111, 0.115712, 0.111111
0.290000, 0.113262, 0.000011, -0.056626, 0.111111, 0.117087, 0.111111
0.295000, 0.114593, 0.000020, -0.057287, 0.111111, 0.118765, 0.111111
0.300000, 0.116342, 0.000036, -0.058153, 0.111111, 0.120785, 0.111111
0.305000, 0.118660, 0.000064, -0.059298, 0.111111, 0.123178, 0.111111
0.310000, 0.121672, 0.000110, -0.060781, 0.111111, 0.125969, 0.111111
0.315000, 0.125478, 0.000186, -0.062646, 0.111111, 0.129174, 0.111111
0.320000, 0.130141, 0.000308, -0.064916, 0.111111, 0.132797, 0.111111
0.325000, 0.135672, 0.000501, -0.067586, 0.111111, 0.136831, 0.111111
0.330000, 0.140879, 0.000797, -0.070041, 0.111111, 0.141252, 0.111111
0.335000, 0.144567, 0.001243, -0.071662, 0.111111, 0.146023, 0.111111
0.340000, 0.148448, 0.001903, -0.073272, 0.111111, 0.151090, 0.111111
0.345000, 0.152493, 0.002859, -0.074817, 0.111111, 0.156390, 0.111111
0.350000, 0.156669, 0.004214, -0.076228, 0.111111, 0.161846, 0.111111
0.355000, 0.160939, 0.006097, -0.077421, 0.111111, 0.167378, 0.222222
0.360000, 0.165264, 0.008662, -0.078301, 0.111111, 0.172900, 0.222222
0.365000, 0.169604, 0.012087, -0.078759, 0.222222, 0.178326, 0.222222
0.370000, 0.173918, 0.016573, -0.078673, 0.222222, 0.183575, 0.222222
0.375000, 0.178166, 0.022336, -0.077915, 0.222222, 0.188578, 0.222222
0.380000, 0.182311, 0.029603, -0.076354, 0.222222, 0.193271, 0.222222
0.385000, 0.186320, 0.038598, -0.073861, 0.222222, 0.197610, 0.222222
0.390000, 0.190167, 0.049536, -0.070315, 0.222222, 0.201563, 0.222222
0.395000, 0.193830, 0.062606, -0.065612, 0.222222, 0.205114, 0.222222
0.400000, 0.197297, 0.077962, -0.059667, 0.222222, 0.208266, 0.222222
0.405000, 0.200564, 0.095712, -0.052426, 0.222222, 0.211034, 0.222222
0.410000, 0.203642, 0.115911, -0.043866, 0.222222, 0.213450, 0.222222
0.415000, 0.206551, 0.138553, -0.033999, 0.222222, 0.215559, 0.222222
0.420000, 0.209328, 0.163570, -0.022879, 0.222222, 0.217418, 0.222222
0.425000, 0.212025, 0.190831, -0.010597, 0.222222, 0.219094, 0.222222
0.430000, 0.214715, 0.220147, +0.002716, 0.222222, 0.220667, 0.222222
0.435000, 0.217491, 0.251274, +0.016892, 0.222222, 0.222228, 0.222222
0.440000, 0.220468, 0.283920, +0.031726, 0.222222, 0.223878, 0.222222
0.445000, 0.223786, 0.317752, +0.046983, 0.222222, 0.225731, 0.222222
0.450000, 0.227608, 0.352405, +0.062398, 0.222222, 0.227911, 0.222222
0.455000, 0.232121, 0.387490, +0.077684, 0.222222, 0.230559, 0.222222
