DISTRICT,VPI,TWO-PARTY
CD 1,0.709293,331045
CD 2,0.437574,301403
CD 3,0.433358,306308
CD 4,0.727255,338983
CD 5,0.424909,343158
CD 6,0.437156,357806
CD 7,0.419007,322458
CD 8,0.420377,293720
CD 9,0.454331,347104
CD 10,0.424235,330124
CD 11,0.410056,333713
CD 12,0.785189,291196
CD 13,0.453877,361455
