DISTRICT,VPI,TWO-PARTY
CD 1,0.781173,318076
CD 2,0.520862,289280
CD 3,0.524263,290956
CD 4,0.750299,325293
CD 5,0.486659,328752
CD 6,0.508274,340019
CD 7,0.534512,307410
CD 8,0.519494,282177
CD 9,0.465653,329754
CD 10,0.498173,316560
CD 11,0.479776,318782
CD 12,0.799334,283726
CD 13,0.534158,349045
