Vf, D-Sf, R-Sf, B_GSf, D-Sf-Pfptp, D-Sf-Uprob, D-Sf-Ufptp
0.250000, 0.000002, 0.000000, -0.000001, 0.000000, 0.019317, 0.000000
0.255000, 0.000005, 0.000001, -0.000002, 0.000000, 0.023906, 0.000000
0.260000, 0.000010, 0.000002, -0.000004, 0.000000, 0.029233, 0.000000
0.265000, 0.000020, 0.000004, -0.000008, 0.000000, 0.035328, 0.000000
0.270000, 0.000038, 0.000007, -0.000015, 0.000000, 0.042203, 0.000000
0.275000, 0.000070, 0.000013, -0.000028, 0.000000, 0.049849, 0.000000
0.280000, 0.000126, 0.000025, -0.000050, 0.000000, 0.058234, 0.000000
0.285000, 0.000222, 0.000046, -0.000088, 0.000000, 0.067299, 0.000000
0.290000, 0.000381, 0.000083, -0.000149, 0.000000, 0.076963, 0.000000
0.295000, 0.000637, 0.000145, -0.000246, 0.000000, 0.087123, 0.076923
0.300000, 0.001041, 0.000249, -0.000396, 0.000000, 0.097656, 0.076923
0.305000, 0.001658, 0.000418, -0.000620, 0.000000, 0.108425, 0.153846
0.310000, 0.002577, 0.000686, -0.000945, 0.000000, 0.119283, 0.153846
0.315000, 0.003908, 0.001102, -0.001403, 0.000000, 0.130081, 0.153846
0.320000, 0.005787, 0.001732, -0.002027, 0.000000, 0.140672, 0.153846
0.325000, 0.008367, 0.002664, -0.002852, 0.000000, 0.150917, 0.153846
0.330000, 0.011818, 0.004012, -0.003903, 0.000000, 0.160692, 0.230769
0.335000, 0.016312, 0.005915, -0.005198, 0.000000, 0.169892, 0.230769
0.340000, 0.022009, 0.008545, -0.006732, 0.000000, 0.178433, 0.230769
0.345000, 0.029044, 0.012095, -0.008474, 0.000000, 0.186255, 0.230769
0.350000, 0.037503, 0.016784, -0.010359, 0.000000, 0.193321, 0.230769
0.355000, 0.047411, 0.022844, -0.012284, 0.000000, 0.199619, 0.230769
0.360000, 0.058716, 0.030508, -0.014104, 0.000000, 0.205159, 0.230769
0.365000, 0.071283, 0.040000, -0.015642, 0.000000, 0.209970, 0.230769
0.370000, 0.084896, 0.051517, -0.016690, 0.000000, 0.214097, 0.230769
0.375000, 0.099268, 0.065215, -0.017027, 0.076923, 0.217598, 0.230769
0.380000, 0.114061, 0.081193, -0.016434, 0.153846, 0.220542, 0.230769
0.385000, 0.128911, 0.099487, -0.014712, 0.153846, 0.223003, 0.230769
0.390000, 0.143459, 0.119227, -0.012116, 0.230769, 0.225059, 0.230769
0.395000, 0.157377, 0.135407, -0.010985, 0.230769, 0.226794, 0.230769
0.400000, 0.170398, 0.152906, -0.008746, 0.230769, 0.228287, 0.230769
0.405000, 0.182331, 0.171711, -0.005310, 0.230769, 0.229621, 0.230769
0.410000, 0.193074, 0.191791, -0.000641, 0.230769, 0.230878, 0.230769
0.415000, 0.202615, 0.213096, +0.005241, 0.230769, 0.232140, 0.230769
0.420000, 0.211027, 0.235558, +0.012265, 0.230769, 0.233490, 0.230769
0.425000, 0.218458, 0.259087, +0.020315, 0.230769, 0.235014, 0.230769
0.430000, 0.225108, 0.283578, +0.029235, 0.230769, 0.236799, 0.230769
0.435000, 0.231219, 0.308900, +0.038840, 0.230769, 0.238935, 0.230769
0.440000, 0.237056, 0.334908, +0.048926, 0.230769, 0.241519, 0.230769
0.445000, 0.242891, 0.361437, +0.059273, 0.230769, 0.244649, 0.230769
0.450000, 0.248988, 0.388307, +0.069659, 0.230769, 0.248430, 0.230769
0.455000, 0.255601, 0.415326, +0.079863, 0.230769, 0.252968, 0.230769
0.460000, 0.262960, 0.442294, +0.089667, 0.230769, 0.258375, 0.230769
0.465000, 0.271272, 0.469005, +0.098866, 0.230769, 0.264762, 0.230769
0.470000, 0.280716, 0.495252, +0.107268, 0.230769, 0.272238, 0.230769
0.475000, 0.291441, 0.520835, +0.114697, 0.230769, 0.280910, 0.230769
0.480000, 0.303565, 0.545562, +0.120999, 0.230769, 0.290879, 0.230769
0.485000, 0.317174, 0.569259, +0.126042, 0.230769, 0.302233, 0.230769
0.490000, 0.332322, 0.591767, +0.129722, 0.230769, 0.315050, 0.230769
0.495000, 0.349030, 0.612954, +0.131962, 0.307692, 0.329388, 0.307692
0.500000, 0.367287, 0.632713, +0.132713, 0.307692, 0.345287, 0.307692
0.505000, 0.387046, 0.650970, +0.131962, 0.307692, 0.362762, 0.307692
0.510000, 0.408233, 0.667678, +0.129722, 0.307692, 0.381802, 0.307692
0.515000, 0.430741, 0.682826, +0.126042, 0.307692, 0.402369, 0.307692
0.520000, 0.454438, 0.696435, +0.120999, 0.384615, 0.424394, 0.307692
0.525000, 0.479165, 0.708559, +0.114697, 0.384615, 0.447784, 0.384615
0.530000, 0.504748, 0.719284, +0.107268, 0.461538, 0.472413, 0.384615
0.535000, 0.530995, 0.728728, +0.098866, 0.538462, 0.498135, 0.461538
0.540000, 0.557706, 0.737040, +0.089667, 0.538462, 0.524777, 0.538462
0.545000, 0.584674, 0.744399, +0.079863, 0.615385, 0.552152, 0.538462
0.550000, 0.611693, 0.751012, +0.069659, 0.692308, 0.580054, 0.615385
0.555000, 0.638563, 0.757109, +0.059273, 0.692308, 0.608270, 0.615385
0.560000, 0.665092, 0.762944, +0.048926, 0.692308, 0.636581, 0.692308
0.565000, 0.691100, 0.768781, +0.038840, 0.692308, 0.664766, 0.692308
0.570000, 0.716422, 0.774892, +0.029235, 0.692308, 0.692605, 0.692308
0.575000, 0.740913, 0.781542, +0.020315, 0.692308, 0.719887, 0.692308
0.580000, 0.764442, 0.788973, +0.012265, 0.846154, 0.746410, 0.769231
0.585000, 0.786904, 0.797385, +0.005241, 0.846154, 0.771987, 0.846154
0.590000, 0.808209, 0.806926, -0.000641, 0.846154, 0.796447, 0.846154
0.595000, 0.828289, 0.817669, -0.005310, 0.923077, 0.819638, 0.846154
0.600000, 0.847094, 0.829602, -0.008746, 0.923077, 0.841433, 0.923077
0.605000, 0.864593, 0.842623, -0.010985, 0.923077, 0.861728, 0.923077
0.610000, 0.880773, 0.856541, -0.012116, 1.000000, 0.880449, 1.000000
0.615000, 0.900513, 0.871089, -0.014712, 1.000000, 0.897547, 1.000000
0.620000, 0.918807, 0.885939, -0.016434, 1.000000, 0.913005, 1.000000
0.625000, 0.934785, 0.900732, -0.017027, 1.000000, 0.926833, 1.000000
0.630000, 0.948483, 0.915104, -0.016690, 1.000000, 0.939068, 1.000000
0.635000, 0.960000, 0.928717, -0.015642, 1.000000, 0.949772, 1.000000
0.640000, 0.969492, 0.941284, -0.014104, 1.000000, 0.959028, 1.000000
0.645000, 0.977156, 0.952589, -0.012284, 1.000000, 0.966938, 1.000000
0.650000, 0.983216, 0.962497, -0.010359, 1.000000, 0.973615, 1.000000
0.655000, 0.987905, 0.970956, -0.008474, 1.000000, 0.979181, 1.000000
0.660000, 0.991455, 0.977991, -0.006732, 1.000000, 0.983763, 1.000000
0.665000, 0.994085, 0.983688, -0.005198, 1.000000, 0.987485, 1.000000
0.670000, 0.995988, 0.988182, -0.003903, 1.000000, 0.990470, 1.000000
0.675000, 0.997336, 0.991633, -0.002852, 1.000000, 0.992831, 1.000000
0.680000, 0.998268, 0.994213, -0.002027, 1.000000, 0.994674, 1.000000
0.685000, 0.998898, 0.996092, -0.001403, 1.000000, 0.996093, 1.000000
0.690000, 0.999314, 0.997423, -0.000945, 1.000000, 0.997171, 1.000000
0.695000, 0.999582, 0.998342, -0.000620, 1.000000, 0.997977, 1.000000
0.700000, 0.999751, 0.998959, -0.000396, 1.000000, 0.998573, 1.000000
0.705000, 0.999855, 0.999363, -0.000246, 1.000000, 0.999006, 1.000000
0.710000, 0.999917, 0.999619, -0.000149, 1.000000, 0.999317, 1.000000
0.715000, 0.999954, 0.999778, -0.000088, 1.000000, 0.999537, 1.000000
0.720000, 0.999975, 0.999874, -0.000050, 1.000000, 0.999691, 1.000000
0.725000, 0.999987, 0.999930, -0.000028, 1.000000, 0.999796, 1.000000
0.730000, 0.999993, 0.999962, -0.000015, 1.000000, 0.999867, 1.000000
0.735000, 0.999996, 0.999980, -0.000008, 1.000000, 0.999915, 1.000000
0.740000, 0.999998, 0.999990, -0.000004, 1.000000, 0.999946, 1.000000
0.745000, 0.999999, 0.999995, -0.000002, 1.000000, 0.999966, 1.000000
0.750000, 1.000000, 0.999998, -0.000001, 1.000000, 0.999979, 1.000000
