SD
8.09627229038154E-5
1.44636498390505E-4
2.49566949935283E-4
4.16489295580731E-4
6.71949998139743E-4
0.00104969867898682
0.00158811540302754
0.00232931108198683
0.00331413240532119
0.00457970803836518
0.00615164302036456
0.00804230007496819
0.0102431642604552
0.0127256123387377
0.0154370731712923
0.01830397682791
0.0212329856433137
0.0241165096955557
0.0268394333298352
0.0292876647273785
0.0313577975241008
0.0329672623259297
0.0340627963950407
0.0346250466656725
0.034672080862225
0.034254792430099
0.0334503356131021
0.0323520770067395
0.0310582539837105
0.0296618356071119
0.0282415509666165
0.0268557251307023
0.0255401530483538
0.0243077844471512
0.0231491424692687
0.0220345617586516
0.0209183005966068
0.0197434356195293
0.0184492665034864
0.0169794746385158
0.0152981020640634
0.0134106237115704
0.0114117142867538
0.00958954826794949
0.00859500358711385
0.00928780327095702
0.0118183259023152
0.0155599583727753
0.0199527073876162
0.0246597166757683
0.0294554900801616
0.0341638071731255
0.0386323227422647
0.0426604848729574
0.0461800969969748
0.0491346883338713
0.0514659966786728
0.0531395252983047
0.0537198068822541
0.0533378490267464
0.0522612577071518
0.0497269838082571
0.0463147381244171
0.0424054182044681
0.038267226924833
0.0340408943791631
0.0298538837827956
0.0258147864059212
0.0220113998460647
0.0185094177398066
0.0153523274216811
0.0125625097061322
0.0101446098000777
0.00801569970225102
0.00617989667524196
0.00465018383686779
0.00344727705104577
0.00251804167211347
0.0018069068125298
0.00127413877939836
8.82975641415675E-4
6.01395543714832E-4
4.02772262989074E-4
2.65632319506999E-4
1.72683718591716E-4
1.10513479569985E-4
7.00076186330631E-5
4.23685712920953E-5
2.51056932454237E-5
1.45795233118297E-5
8.38252149810036E-6
4.66145542368153E-6
2.54214476381137E-6
1.40089257264085E-6
7.71902411791762E-7
5.00000000017602E-7
4.03112887455429E-7
0
0
0
0
