Vf, D-Sf, R-Sf, B_GSf, D-Sf-Pfptp, D-Sf-Uprob, D-Sf-Ufptp
0.250000, 0.000267, 0.000000, -0.000133, 0.000000, 0.081768, 0.055556
0.255000, 0.000469, 0.000001, -0.000234, 0.000000, 0.084934, 0.111111
0.260000, 0.000796, 0.000001, -0.000397, 0.000000, 0.088064, 0.111111
0.265000, 0.001307, 0.000003, -0.000652, 0.000000, 0.091143, 0.111111
0.270000, 0.002073, 0.000006, -0.001033, 0.000000, 0.094161, 0.111111
0.275000, 0.003181, 0.000012, -0.001585, 0.000000, 0.097112, 0.111111
0.280000, 0.004728, 0.000022, -0.002353, 0.000000, 0.100000, 0.111111
0.285000, 0.006810, 0.000040, -0.003385, 0.000000, 0.102833, 0.111111
0.290000, 0.009514, 0.000072, -0.004721, 0.000000, 0.105630, 0.111111
0.295000, 0.012910, 0.000127, -0.006391, 0.000000, 0.108415, 0.111111
0.300000, 0.017033, 0.000219, -0.008407, 0.000000, 0.111218, 0.111111
0.305000, 0.021884, 0.000370, -0.010757, 0.000000, 0.114076, 0.111111
0.310000, 0.027422, 0.000610, -0.013406, 0.000000, 0.117024, 0.111111
0.315000, 0.033567, 0.000985, -0.016291, 0.000000, 0.120101, 0.111111
0.320000, 0.040212, 0.001557, -0.019327, 0.055556, 0.123340, 0.111111
0.325000, 0.047235, 0.002410, -0.022412, 0.055556, 0.126773, 0.111111
0.330000, 0.054510, 0.003654, -0.025428, 0.055556, 0.130424, 0.111111
0.335000, 0.061921, 0.005429, -0.028246, 0.055556, 0.134308, 0.111111
0.340000, 0.069375, 0.007905, -0.030735, 0.055556, 0.138435, 0.111111
0.345000, 0.076803, 0.011289, -0.032757, 0.055556, 0.142803, 0.111111
0.350000, 0.084163, 0.015816, -0.034174, 0.111111, 0.147403, 0.111111
0.355000, 0.091443, 0.021748, -0.034848, 0.111111, 0.152219, 0.166667
0.360000, 0.098651, 0.029364, -0.034643, 0.111111, 0.157228, 0.166667
0.365000, 0.105812, 0.038950, -0.033431, 0.111111, 0.162401, 0.166667
0.370000, 0.112966, 0.050784, -0.031091, 0.111111, 0.167706, 0.166667
0.375000, 0.120157, 0.065114, -0.027521, 0.111111, 0.173111, 0.166667
0.380000, 0.127431, 0.082149, -0.022641, 0.111111, 0.178581, 0.166667
0.385000, 0.134827, 0.102031, -0.016398, 0.111111, 0.184085, 0.166667
0.390000, 0.142373, 0.124828, -0.008772, 0.111111, 0.189592, 0.166667
0.395000, 0.150082, 0.150513, +0.000216, 0.111111, 0.195074, 0.222222
0.400000, 0.157948, 0.178961, +0.010506, 0.166667, 0.200508, 0.222222
0.405000, 0.165951, 0.209944, +0.021997, 0.166667, 0.205874, 0.222222
0.410000, 0.174050, 0.243133, +0.034542, 0.166667, 0.211154, 0.222222
0.415000, 0.182196, 0.278108, +0.047956, 0.166667, 0.216335, 0.222222
0.420000, 0.190335, 0.314370, +0.062018, 0.166667, 0.221407, 0.222222
0.425000, 0.198410, 0.351367, +0.076478, 0.222222, 0.226362, 0.222222
0.430000, 0.206374, 0.379884, +0.086755, 0.222222, 0.231196, 0.222222
0.435000, 0.214191, 0.407779, +0.096794, 0.222222, 0.235911, 0.222222
0.440000, 0.221839, 0.435445, +0.106803, 0.222222, 0.240513, 0.222222
0.445000, 0.229318, 0.462616, +0.116649, 0.222222, 0.245015, 0.222222
0.450000, 0.236648, 0.489041, +0.126197, 0.222222, 0.249441, 0.277778
0.455000, 0.243868, 0.514488, +0.135310, 0.222222, 0.253828, 0.277778
0.460000, 0.251043, 0.538755, +0.143856, 0.277778, 0.258227, 0.277778
0.465000, 0.258257, 0.561678, +0.151710, 0.277778, 0.262708, 0.277778
0.470000, 0.265614, 0.583131, +0.158758, 0.277778, 0.267363, 0.277778
0.475000, 0.273237, 0.603032, +0.164897, 0.277778, 0.272305, 0.277778
0.480000, 0.281264, 0.621345, +0.170040, 0.277778, 0.277672, 0.277778
0.485000, 0.289847, 0.638078, +0.174115, 0.277778, 0.283624, 0.277778
0.490000, 0.299146, 0.653279, +0.177066, 0.277778, 0.290343, 0.277778
0.495000, 0.309326, 0.667031, +0.178853, 0.277778, 0.298024, 0.277778
0.500000, 0.320549, 0.679451, +0.179451, 0.277778, 0.306877, 0.277778
