DISTRICT,VPI,TWO-PARTY
CD 1,0.745883,280367
CD 2,0.869048,340622
CD 3,0.384102,304238
CD 4,0.329593,304205
CD 5,0.373974,293555
CD 6,0.426940,332485
CD 7,0.418678,359092
CD 8,0.458283,352484
CD 9,0.349352,279686
CD 10,0.333135,284232
CD 11,0.361203,290433
CD 12,0.373713,351731
CD 13,0.596085,308852
CD 14,0.581658,322139
CD 15,0.505413,302131
CD 16,0.379627,285336
CD 17,0.515432,284326
CD 18,0.363659,346805
