Vf, D-Sf, R-Sf, B_GSf, D-Sf-Pfptp, D-Sf-Uprob, D-Sf-Ufptp
0.250000, 0.000084, 0.000000, -0.000042, 0.000000, 0.043849, 0.000000
0.255000, 0.000158, 0.000000, -0.000079, 0.000000, 0.050307, 0.000000
0.260000, 0.000288, 0.000000, -0.000144, 0.000000, 0.057078, 0.000000
0.265000, 0.000510, 0.000000, -0.000255, 0.000000, 0.064067, 0.000000
0.270000, 0.000874, 0.000001, -0.000437, 0.000000, 0.071171, 0.000000
0.275000, 0.001452, 0.000001, -0.000725, 0.000000, 0.078278, 0.142857
0.280000, 0.002340, 0.000003, -0.001168, 0.000000, 0.085280, 0.142857
0.285000, 0.003656, 0.000005, -0.001825, 0.000000, 0.092070, 0.142857
0.290000, 0.005542, 0.000010, -0.002766, 0.000000, 0.098553, 0.142857
0.295000, 0.008154, 0.000018, -0.004068, 0.000000, 0.104648, 0.142857
0.300000, 0.011651, 0.000033, -0.005809, 0.000000, 0.110290, 0.142857
0.305000, 0.016174, 0.000058, -0.008058, 0.000000, 0.115430, 0.142857
0.310000, 0.021830, 0.000100, -0.010865, 0.000000, 0.120043, 0.142857
0.315000, 0.028663, 0.000168, -0.014247, 0.000000, 0.124119, 0.142857
0.320000, 0.036642, 0.000278, -0.018182, 0.000000, 0.127667, 0.142857
0.325000, 0.045646, 0.000450, -0.022598, 0.000000, 0.130710, 0.142857
0.330000, 0.055469, 0.000717, -0.027376, 0.000000, 0.133284, 0.142857
0.335000, 0.065825, 0.001118, -0.032354, 0.000000, 0.135434, 0.142857
0.340000, 0.076381, 0.001711, -0.037335, 0.142857, 0.137211, 0.142857
0.345000, 0.086785, 0.002570, -0.042107, 0.142857, 0.138673, 0.142857
0.350000, 0.096702, 0.003789, -0.046457, 0.142857, 0.139877, 0.142857
0.355000, 0.105852, 0.005484, -0.050184, 0.142857, 0.140883, 0.142857
0.360000, 0.114034, 0.007797, -0.053118, 0.142857, 0.141751, 0.142857
0.365000, 0.121136, 0.010891, -0.055122, 0.142857, 0.142542, 0.142857
0.370000, 0.127145, 0.014951, -0.056097, 0.142857, 0.143316, 0.142857
0.375000, 0.132134, 0.020180, -0.055977, 0.142857, 0.144135, 0.142857
0.380000, 0.136242, 0.026790, -0.054726, 0.142857, 0.145064, 0.142857
0.385000, 0.139659, 0.034994, -0.052332, 0.142857, 0.146172, 0.142857
0.390000, 0.142602, 0.045000, -0.048801, 0.142857, 0.147529, 0.142857
0.395000, 0.145299, 0.056991, -0.044154, 0.142857, 0.149213, 0.142857
0.400000, 0.147974, 0.071120, -0.038427, 0.142857, 0.151305, 0.142857
0.405000, 0.150837, 0.087495, -0.031671, 0.142857, 0.153889, 0.142857
0.410000, 0.154086, 0.106172, -0.023957, 0.142857, 0.157054, 0.142857
0.415000, 0.157895, 0.127146, -0.015374, 0.142857, 0.160888, 0.142857
0.420000, 0.162422, 0.150347, -0.006037, 0.142857, 0.165480, 0.142857
0.425000, 0.167805, 0.175641, +0.003918, 0.142857, 0.170914, 0.142857
0.430000, 0.174162, 0.202831, +0.014334, 0.142857, 0.177267, 0.142857
0.435000, 0.181589, 0.231669, +0.025040, 0.142857, 0.184609, 0.142857
0.440000, 0.190159, 0.261859, +0.035850, 0.142857, 0.192998, 0.142857
0.445000, 0.199920, 0.293077, +0.046579, 0.142857, 0.202479, 0.142857
0.450000, 0.210895, 0.324977, +0.057041, 0.142857, 0.213085, 0.142857
0.455000, 0.223083, 0.357210, +0.067064, 0.142857, 0.224833, 0.142857
0.460000, 0.236455, 0.389439, +0.076492, 0.142857, 0.237728, 0.142857
0.465000, 0.250962, 0.421346, +0.085192, 0.142857, 0.251764, 0.285714
0.470000, 0.266537, 0.452646, +0.093054, 0.285714, 0.266926, 0.285714
0.475000, 0.283099, 0.483094, +0.099998, 0.285714, 0.283194, 0.285714
0.480000, 0.300526, 0.512492, +0.105983, 0.285714, 0.300541, 0.285714
0.485000, 0.319067, 0.540684, +0.110808, 0.285714, 0.318940, 0.285714
0.490000, 0.338946, 0.567562, +0.114308, 0.285714, 0.338365, 0.285714
0.495000, 0.360201, 0.593058, +0.116428, 0.285714, 0.358788, 0.285714
0.500000, 0.382861, 0.617139, +0.117139, 0.428571, 0.380183, 0.428571
0.505000, 0.406942, 0.639799, +0.116428, 0.428571, 0.402519, 0.428571
0.510000, 0.432438, 0.661054, +0.114308, 0.428571, 0.425763, 0.428571
0.515000, 0.459316, 0.680933, +0.110808, 0.428571, 0.449872, 0.428571
0.520000, 0.487508, 0.699474, +0.105983, 0.428571, 0.474790, 0.428571
0.525000, 0.516906, 0.716901, +0.099998, 0.428571, 0.500446, 0.428571
0.530000, 0.547354, 0.733463, +0.093054, 0.428571, 0.526751, 0.428571
0.535000, 0.578654, 0.749038, +0.085192, 0.571429, 0.553592, 0.428571
0.540000, 0.610561, 0.763545, +0.076492, 0.571429, 0.580836, 0.571429
0.545000, 0.642790, 0.776917, +0.067064, 0.571429, 0.608329, 0.571429
0.550000, 0.675023, 0.789105, +0.057041, 0.714286, 0.635898, 0.571429
0.555000, 0.706923, 0.800080, +0.046579, 0.857143, 0.663356, 0.714286
0.560000, 0.738141, 0.809841, +0.035850, 0.857143, 0.690508, 0.714286
0.565000, 0.768331, 0.818411, +0.025040, 0.857143, 0.717155, 0.857143
0.570000, 0.797169, 0.825838, +0.014334, 0.857143, 0.743101, 0.857143
0.575000, 0.824359, 0.832195, +0.003918, 0.857143, 0.768162, 0.857143
0.580000, 0.849653, 0.837578, -0.006037, 0.857143, 0.792168, 0.857143
0.585000, 0.872854, 0.842105, -0.015374, 1.000000, 0.814968, 0.857143
0.590000, 0.893828, 0.845914, -0.023957, 1.000000, 0.836439, 0.857143
0.595000, 0.912505, 0.849163, -0.031671, 1.000000, 0.856481, 0.857143
0.600000, 0.928880, 0.852026, -0.038427, 1.000000, 0.875025, 0.857143
0.605000, 0.943009, 0.854701, -0.044154, 1.000000, 0.892028, 1.000000
0.610000, 0.955000, 0.857398, -0.048801, 1.000000, 0.907475, 1.000000
0.615000, 0.965006, 0.860341, -0.052332, 1.000000, 0.921379, 1.000000
0.620000, 0.973210, 0.863758, -0.054726, 1.000000, 0.933774, 1.000000
0.625000, 0.979820, 0.867866, -0.055977, 1.000000, 0.944717, 1.000000
0.630000, 0.985049, 0.872855, -0.056097, 1.000000, 0.954281, 1.000000
0.635000, 0.989109, 0.878864, -0.055122, 1.000000, 0.962553, 1.000000
0.640000, 0.992203, 0.885966, -0.053118, 1.000000, 0.969633, 1.000000
0.645000, 0.994516, 0.894148, -0.050184, 1.000000, 0.975626, 1.000000
0.650000, 0.996211, 0.903298, -0.046457, 1.000000, 0.980643, 1.000000
0.655000, 0.997430, 0.913215, -0.042107, 1.000000, 0.984794, 1.000000
0.660000, 0.998289, 0.923619, -0.037335, 1.000000, 0.988188, 1.000000
0.665000, 0.998882, 0.934175, -0.032354, 1.000000, 0.990929, 1.000000
0.670000, 0.999283, 0.944531, -0.027376, 1.000000, 0.993116, 1.000000
0.675000, 0.999550, 0.954354, -0.022598, 1.000000, 0.994838, 1.000000
0.680000, 0.999722, 0.963358, -0.018182, 1.000000, 0.996176, 1.000000
0.685000, 0.999832, 0.971337, -0.014247, 1.000000, 0.997203, 1.000000
0.690000, 0.999900, 0.978170, -0.010865, 1.000000, 0.997980, 1.000000
0.695000, 0.999942, 0.983826, -0.008058, 1.000000, 0.998560, 1.000000
0.700000, 0.999967, 0.988349, -0.005809, 1.000000, 0.998987, 1.000000
0.705000, 0.999982, 0.991846, -0.004068, 1.000000, 0.999297, 1.000000
0.710000, 0.999990, 0.994458, -0.002766, 1.000000, 0.999518, 1.000000
0.715000, 0.999995, 0.996344, -0.001825, 1.000000, 0.999674, 1.000000
0.720000, 0.999997, 0.997660, -0.001168, 1.000000, 0.999783, 1.000000
0.725000, 0.999999, 0.998548, -0.000725, 1.000000, 0.999857, 1.000000
0.730000, 0.999999, 0.999126, -0.000437, 1.000000, 0.999908, 1.000000
0.735000, 1.000000, 0.999490, -0.000255, 1.000000, 0.999941, 1.000000
