DISTRICT,VPI,TWO-PARTY
CD 1,0.468903,358699
CD 2,0.443649,349436
CD 3,0.706767,308403
CD 4,0.428737,324740
CD 5,0.449977,354667
CD 6,0.436012,313115
CD 7,0.451598,326972
CD 8,0.370565,335914
CD 9,0.686369,316369
CD 10,0.490261,352755
CD 11,0.833344,358541
CD 12,0.446714,374828
CD 13,0.639945,332241
CD 14,0.483199,372039
CD 15,0.471879,341670
CD 16,0.458588,368758
