DISTRICT,VPI,TWO-PARTY
CD 1,0.655387,325197
CD 2,0.617571,324745
CD 3,0.599019,314666
CD 4,0.614180,357506
CD 5,0.673394,342639
CD 6,0.578864,367656
CD 7,0.830888,257569
CD 8,0.587937,349772
CD 9,0.587195,373200
