Vf, D-Sf, R-Sf, B_GSf
0.250000, 0.004292, 0.000000, -0.002146
0.255000, 0.006606, 0.000000, -0.003303
0.260000, 0.009790, 0.000000, -0.004895
0.265000, 0.013990, 0.000000, -0.006995
0.270000, 0.019304, 0.000001, -0.009651
0.275000, 0.025764, 0.000002, -0.012881
0.280000, 0.033323, 0.000003, -0.016660
0.285000, 0.041851, 0.000007, -0.020922
0.290000, 0.051159, 0.000012, -0.025573
0.295000, 0.061019, 0.000022, -0.030499
0.300000, 0.071204, 0.000039, -0.035582
0.305000, 0.081515, 0.000068, -0.040723
0.310000, 0.091812, 0.000115, -0.045848
0.315000, 0.102022, 0.000192, -0.050915
0.320000, 0.112136, 0.000314, -0.055911
0.325000, 0.122199, 0.000504, -0.060848
0.330000, 0.132283, 0.000791, -0.065746
0.335000, 0.142466, 0.001217, -0.070625
0.340000, 0.152811, 0.001838, -0.075486
0.345000, 0.163349, 0.002723, -0.080313
0.350000, 0.174074, 0.003958, -0.085058
0.355000, 0.184943, 0.005649, -0.089647
0.360000, 0.195879, 0.007917, -0.093981
0.365000, 0.206783, 0.010901, -0.097941
0.370000, 0.217545, 0.014753, -0.101396
0.375000, 0.228054, 0.019632, -0.104211
0.380000, 0.238210, 0.025703, -0.106254
0.385000, 0.247930, 0.033122, -0.107404
0.390000, 0.253675, 0.042038, -0.105819
0.395000, 0.259380, 0.052577, -0.103402
0.400000, 0.265061, 0.064838, -0.100112
0.405000, 0.270733, 0.078888, -0.095923
0.410000, 0.276420, 0.094757, -0.090831
0.415000, 0.282155, 0.112436, -0.084859
0.420000, 0.287981, 0.131875, -0.078053
0.425000, 0.293954, 0.152984, -0.070485
0.430000, 0.300140, 0.175637, -0.062251
0.435000, 0.306614, 0.199674, -0.053470
0.440000, 0.313467, 0.224906, -0.044281
0.445000, 0.320799, 0.251118, -0.034841
0.450000, 0.328718, 0.278074, -0.025322
0.455000, 0.337343, 0.305525, -0.015909
0.460000, 0.346798, 0.333213, -0.006792
0.465000, 0.357208, 0.360876, +0.001834
0.470000, 0.368696, 0.388256, +0.009780
0.475000, 0.381381, 0.415105, +0.016862
0.480000, 0.395369, 0.441194, +0.022912
0.485000, 0.410747, 0.466315, +0.027784
0.490000, 0.427581, 0.490291, +0.031355
0.495000, 0.445908, 0.512978, +0.033535
0.500000, 0.465732, 0.534268, +0.034268
0.505000, 0.487022, 0.554092, +0.033535
0.510000, 0.509709, 0.572419, +0.031355
0.515000, 0.533685, 0.589253, +0.027784
0.520000, 0.558806, 0.604631, +0.022912
0.525000, 0.584895, 0.618619, +0.016862
0.530000, 0.611744, 0.631304, +0.009780
0.535000, 0.639124, 0.642792, +0.001834
0.540000, 0.666787, 0.653202, -0.006792
0.545000, 0.694475, 0.662657, -0.015909
0.550000, 0.721926, 0.671282, -0.025322
0.555000, 0.748882, 0.679201, -0.034841
0.560000, 0.775094, 0.686533, -0.044281
0.565000, 0.800326, 0.693386, -0.053470
0.570000, 0.824363, 0.699860, -0.062251
0.575000, 0.847016, 0.706046, -0.070485
0.580000, 0.868125, 0.712019, -0.078053
0.585000, 0.887564, 0.717845, -0.084859
0.590000, 0.905243, 0.723580, -0.090831
0.595000, 0.921112, 0.729267, -0.095923
0.600000, 0.935162, 0.734939, -0.100112
0.605000, 0.947423, 0.740620, -0.103402
0.610000, 0.957962, 0.746325, -0.105819
0.615000, 0.966878, 0.752070, -0.107404
0.620000, 0.974297, 0.761790, -0.106254
0.625000, 0.980368, 0.771946, -0.104211
0.630000, 0.985247, 0.782455, -0.101396
0.635000, 0.989099, 0.793217, -0.097941
0.640000, 0.992083, 0.804121, -0.093981
0.645000, 0.994351, 0.815057, -0.089647
0.650000, 0.996042, 0.825926, -0.085058
0.655000, 0.997277, 0.836651, -0.080313
0.660000, 0.998162, 0.847189, -0.075486
0.665000, 0.998783, 0.857534, -0.070625
0.670000, 0.999209, 0.867717, -0.065746
0.675000, 0.999496, 0.877801, -0.060848
0.680000, 0.999686, 0.887864, -0.055911
0.685000, 0.999808, 0.897978, -0.050915
0.690000, 0.999885, 0.908188, -0.045848
0.695000, 0.999932, 0.918485, -0.040723
0.700000, 0.999961, 0.928796, -0.035582
0.705000, 0.999978, 0.938981, -0.030499
0.710000, 0.999988, 0.948841, -0.025573
0.715000, 0.999993, 0.958149, -0.020922
0.720000, 0.999997, 0.966677, -0.016660
0.725000, 0.999998, 0.974236, -0.012881
0.730000, 0.999999, 0.980696, -0.009651
0.735000, 1.000000, 0.986010, -0.006995
0.740000, 1.000000, 0.990210, -0.004895
0.745000, 1.000000, 0.993394, -0.003303
0.750000, 1.000000, 0.995708, -0.002146
