DISTRICT,VPI,TWO-PARTY
CD 1,0.314462,258070
CD 2,0.355133,278518
CD 3,0.397938,273446
CD 4,0.393502,245073
CD 5,0.537987,271234
CD 6,0.392252,271500
CD 7,0.389796,262244
CD 8,0.358003,301445
CD 9,0.727300,259322
