Vf, D-Sf, R-Sf, B_GSf
0.250000, 0.000001, 0.000119, +0.000059
0.255000, 0.000001, 0.000221, +0.000110
0.260000, 0.000003, 0.000396, +0.000197
0.265000, 0.000006, 0.000689, +0.000342
0.270000, 0.000012, 0.001161, +0.000575
0.275000, 0.000022, 0.001895, +0.000936
0.280000, 0.000041, 0.002995, +0.001477
0.285000, 0.000075, 0.004589, +0.002257
0.290000, 0.000134, 0.006819, +0.003343
0.295000, 0.000232, 0.009830, +0.004799
0.300000, 0.000393, 0.013754, +0.006681
0.305000, 0.000650, 0.018694, +0.009022
0.310000, 0.001050, 0.024696, +0.011823
0.315000, 0.001658, 0.031738, +0.015040
0.320000, 0.002559, 0.039717, +0.018579
0.325000, 0.003861, 0.048449, +0.022294
0.330000, 0.005695, 0.057677, +0.025991
0.335000, 0.008215, 0.067104, +0.029445
0.340000, 0.011590, 0.076415, +0.032413
0.345000, 0.015999, 0.085317, +0.034659
0.350000, 0.021617, 0.093569, +0.035976
0.355000, 0.028598, 0.101011, +0.036206
0.360000, 0.037061, 0.107571, +0.035255
0.365000, 0.047068, 0.113271, +0.033101
0.370000, 0.058616, 0.118218, +0.029801
0.375000, 0.071620, 0.122584, +0.025482
0.380000, 0.085918, 0.126587, +0.020334
0.385000, 0.101276, 0.130470, +0.014597
0.390000, 0.117402, 0.134484, +0.008541
0.395000, 0.133973, 0.138872, +0.002449
0.400000, 0.150662, 0.143859, -0.003401
0.405000, 0.167172, 0.149650, -0.008761
0.410000, 0.183261, 0.156421, -0.013420
0.415000, 0.198772, 0.164325, -0.017223
0.420000, 0.213638, 0.173486, -0.020076
0.425000, 0.227899, 0.184002, -0.021948
0.430000, 0.241687, 0.195946, -0.022870
0.435000, 0.255215, 0.209153, -0.023031
0.440000, 0.268758, 0.222423, -0.023167
0.445000, 0.282622, 0.237184, -0.022719
0.450000, 0.297122, 0.253493, -0.021814
0.455000, 0.312551, 0.271379, -0.020586
0.460000, 0.329160, 0.290839, -0.019160
0.465000, 0.347139, 0.311833, -0.017653
0.470000, 0.366605, 0.334274, -0.016165
0.475000, 0.387592, 0.358031, -0.014781
0.480000, 0.410056, 0.382923, -0.013566
0.485000, 0.433871, 0.408724, -0.012573
0.490000, 0.458847, 0.435167, -0.011840
0.495000, 0.484733, 0.461953, -0.011390
0.500000, 0.511239, 0.488761, -0.011239
0.505000, 0.538047, 0.515267, -0.011390
0.510000, 0.564833, 0.541153, -0.011840
0.515000, 0.591276, 0.566129, -0.012573
0.520000, 0.617077, 0.589944, -0.013566
0.525000, 0.641969, 0.612408, -0.014781
0.530000, 0.665726, 0.633395, -0.016165
0.535000, 0.688167, 0.652861, -0.017653
0.540000, 0.709161, 0.670840, -0.019160
0.545000, 0.728621, 0.687449, -0.020586
0.550000, 0.746507, 0.702878, -0.021814
0.555000, 0.762816, 0.717378, -0.022719
0.560000, 0.777577, 0.731242, -0.023167
0.565000, 0.790847, 0.744785, -0.023031
0.570000, 0.804054, 0.758313, -0.022870
0.575000, 0.815998, 0.772101, -0.021948
0.580000, 0.826514, 0.786362, -0.020076
0.585000, 0.835675, 0.801228, -0.017223
0.590000, 0.843579, 0.816739, -0.013420
0.595000, 0.850350, 0.832828, -0.008761
0.600000, 0.856141, 0.849338, -0.003401
0.605000, 0.861128, 0.866027, +0.002449
0.610000, 0.865516, 0.882598, +0.008541
0.615000, 0.869530, 0.898724, +0.014597
0.620000, 0.873413, 0.914082, +0.020334
0.625000, 0.877416, 0.928380, +0.025482
0.630000, 0.881782, 0.941384, +0.029801
0.635000, 0.886729, 0.952932, +0.033101
0.640000, 0.892429, 0.962939, +0.035255
0.645000, 0.898989, 0.971402, +0.036206
0.650000, 0.906431, 0.978383, +0.035976
0.655000, 0.914683, 0.984001, +0.034659
0.660000, 0.923585, 0.988410, +0.032413
0.665000, 0.932896, 0.991785, +0.029445
0.670000, 0.942323, 0.994305, +0.025991
0.675000, 0.951551, 0.996139, +0.022294
0.680000, 0.960283, 0.997441, +0.018579
0.685000, 0.968262, 0.998342, +0.015040
0.690000, 0.975304, 0.998950, +0.011823
0.695000, 0.981306, 0.999350, +0.009022
0.700000, 0.986246, 0.999607, +0.006681
0.705000, 0.990170, 0.999768, +0.004799
0.710000, 0.993181, 0.999866, +0.003343
0.715000, 0.995411, 0.999925, +0.002257
0.720000, 0.997005, 0.999959, +0.001477
0.725000, 0.998105, 0.999978, +0.000936
0.730000, 0.998839, 0.999988, +0.000575
0.735000, 0.999311, 0.999994, +0.000342
0.740000, 0.999604, 0.999997, +0.000197
0.745000, 0.999779, 0.999999, +0.000110
0.750000, 0.999881, 0.999999, +0.000059
