DISTRICT,VPI,TWO-PARTY
CD 1,0.347125,317289
CD 2,0.564656,275474
CD 3,0.548951,300346
CD 4,0.716610,273131
CD 5,0.569744,295849
CD 6,0.506958,292068
CD 7,0.722961,288131
CD 8,0.578309,316908
