DISTRICT,VPI,TWO-PARTY
CD 1,0.735133,219129
CD 2,0.714522,232823
CD 3,0.708651,219389
CD 4,0.721445,250614
CD 5,0.749849,252115
CD 6,0.700680,269099
CD 7,0.865878,166537
CD 8,0.718573,244097
CD 9,0.694917,267167
