Vf, D-Sf, R-Sf, B_GSf, D-Sf-Pfptp, D-Sf-Uprob, D-Sf-Ufptp
0.250000, 0.000000, 0.000000, -0.000000, 0.000000, 0.000256, 0.000000
0.255000, 0.000000, 0.000000, -0.000000, 0.000000, 0.000376, 0.000000
0.260000, 0.000000, 0.000000, -0.000000, 0.000000, 0.000545, 0.000000
0.265000, 0.000000, 0.000000, -0.000000, 0.000000, 0.000777, 0.000000
0.270000, 0.000000, 0.000000, -0.000000, 0.000000, 0.001092, 0.000000
0.275000, 0.000001, 0.000000, -0.000000, 0.000000, 0.001515, 0.000000
0.280000, 0.000002, 0.000000, -0.000001, 0.000000, 0.002071, 0.000000
0.285000, 0.000003, 0.000001, -0.000001, 0.000000, 0.002793, 0.000000
0.290000, 0.000006, 0.000001, -0.000002, 0.000000, 0.003714, 0.000000
0.295000, 0.000010, 0.000002, -0.000004, 0.000000, 0.004872, 0.000000
0.300000, 0.000018, 0.000003, -0.000008, 0.000000, 0.006305, 0.000000
0.305000, 0.000032, 0.000006, -0.000013, 0.000000, 0.008052, 0.000000
0.310000, 0.000055, 0.000010, -0.000023, 0.000000, 0.010148, 0.000000
0.315000, 0.000092, 0.000016, -0.000038, 0.000000, 0.012623, 0.000000
0.320000, 0.000152, 0.000026, -0.000063, 0.000000, 0.015502, 0.000000
0.325000, 0.000246, 0.000043, -0.000102, 0.000000, 0.018798, 0.000000
0.330000, 0.000389, 0.000068, -0.000160, 0.000000, 0.022515, 0.000000
0.335000, 0.000603, 0.000108, -0.000248, 0.000000, 0.026642, 0.000000
0.340000, 0.000918, 0.000170, -0.000374, 0.000000, 0.031154, 0.000000
0.345000, 0.001368, 0.000262, -0.000553, 0.000000, 0.036015, 0.000000
0.350000, 0.002002, 0.000400, -0.000801, 0.000000, 0.041173, 0.000000
0.355000, 0.002873, 0.000602, -0.001135, 0.000000, 0.046567, 0.000000
0.360000, 0.004047, 0.000896, -0.001576, 0.000000, 0.052130, 0.000000
0.365000, 0.005599, 0.001317, -0.002141, 0.000000, 0.057791, 0.111111
0.370000, 0.007607, 0.001911, -0.002848, 0.000000, 0.063481, 0.111111
0.375000, 0.010157, 0.002739, -0.003709, 0.000000, 0.069139, 0.111111
0.380000, 0.013335, 0.003877, -0.004729, 0.000000, 0.074718, 0.111111
0.385000, 0.017224, 0.005421, -0.005902, 0.000000, 0.080189, 0.111111
0.390000, 0.021904, 0.007487, -0.007208, 0.000000, 0.085545, 0.111111
0.395000, 0.027445, 0.010217, -0.008614, 0.000000, 0.090810, 0.111111
0.400000, 0.033910, 0.013773, -0.010069, 0.000000, 0.096035, 0.111111
0.405000, 0.041357, 0.018346, -0.011506, 0.000000, 0.101309, 0.111111
0.410000, 0.049839, 0.024147, -0.012846, 0.000000, 0.106751, 0.111111
0.415000, 0.059409, 0.031407, -0.014001, 0.000000, 0.112518, 0.111111
0.420000, 0.070129, 0.040374, -0.014878, 0.000000, 0.118795, 0.111111
0.425000, 0.082078, 0.051299, -0.015390, 0.111111, 0.125801, 0.111111
0.430000, 0.095350, 0.064432, -0.015459, 0.111111, 0.133774, 0.111111
0.435000, 0.110068, 0.080009, -0.015030, 0.111111, 0.142974, 0.111111
0.440000, 0.126375, 0.098236, -0.014070, 0.111111, 0.153669, 0.111111
0.445000, 0.144438, 0.119279, -0.012579, 0.111111, 0.166129, 0.111111
0.450000, 0.164434, 0.143247, -0.010594, 0.111111, 0.180613, 0.111111
0.455000, 0.186541, 0.170178, -0.008181, 0.111111, 0.197358, 0.111111
0.460000, 0.210921, 0.200033, -0.005444, 0.111111, 0.216568, 0.111111
0.465000, 0.237700, 0.232684, -0.002508, 0.111111, 0.238399, 0.111111
0.470000, 0.266955, 0.267912, +0.000478, 0.111111, 0.262948, 0.111111
0.475000, 0.298692, 0.305409, +0.003358, 0.111111, 0.290244, 0.111111
0.480000, 0.332833, 0.344785, +0.005976, 0.111111, 0.320237, 0.222222
0.485000, 0.369212, 0.385582, +0.008185, 0.111111, 0.352794, 0.222222
0.490000, 0.407569, 0.427290, +0.009860, 0.222222, 0.387697, 0.222222
0.495000, 0.447554, 0.469365, +0.010906, 0.222222, 0.424644, 0.333333
0.500000, 0.488739, 0.511261, +0.011261, 0.333333, 0.463260, 0.333333
0.505000, 0.530635, 0.552446, +0.010906, 0.333333, 0.503101, 0.333333
0.510000, 0.572710, 0.592431, +0.009860, 0.555556, 0.543677, 0.444444
0.515000, 0.614418, 0.630788, +0.008185, 0.777778, 0.584463, 0.666667
0.520000, 0.655215, 0.667167, +0.005976, 0.777778, 0.624925, 0.666667
0.525000, 0.694591, 0.701308, +0.003358, 1.000000, 0.664537, 0.777778
0.530000, 0.732088, 0.733045, +0.000478, 1.000000, 0.702804, 0.888889
0.535000, 0.767316, 0.762300, -0.002508, 1.000000, 0.739280, 1.000000
0.540000, 0.799967, 0.789079, -0.005444, 1.000000, 0.773584, 1.000000
0.545000, 0.829822, 0.813459, -0.008181, 1.000000, 0.805411, 1.000000
0.550000, 0.856753, 0.835566, -0.010594, 1.000000, 0.834541, 1.000000
0.555000, 0.880721, 0.855562, -0.012579, 1.000000, 0.860841, 1.000000
0.560000, 0.901764, 0.873625, -0.014070, 1.000000, 0.884261, 1.000000
0.565000, 0.919991, 0.889932, -0.015030, 1.000000, 0.904832, 1.000000
0.570000, 0.935568, 0.904650, -0.015459, 1.000000, 0.922650, 1.000000
0.575000, 0.948701, 0.917922, -0.015390, 1.000000, 0.937871, 1.000000
0.580000, 0.959626, 0.929871, -0.014878, 1.000000, 0.950692, 1.000000
0.585000, 0.968593, 0.940591, -0.014001, 1.000000, 0.961341, 1.000000
0.590000, 0.975853, 0.950161, -0.012846, 1.000000, 0.970062, 1.000000
0.595000, 0.981654, 0.958643, -0.011506, 1.000000, 0.977104, 1.000000
0.600000, 0.986227, 0.966090, -0.010069, 1.000000, 0.982710, 1.000000
0.605000, 0.989783, 0.972555, -0.008614, 1.000000, 0.987109, 1.000000
0.610000, 0.992513, 0.978096, -0.007208, 1.000000, 0.990512, 1.000000
0.615000, 0.994579, 0.982776, -0.005902, 1.000000, 0.993108, 1.000000
0.620000, 0.996123, 0.986665, -0.004729, 1.000000, 0.995059, 1.000000
0.625000, 0.997261, 0.989843, -0.003709, 1.000000, 0.996504, 1.000000
0.630000, 0.998089, 0.992393, -0.002848, 1.000000, 0.997559, 1.000000
0.635000, 0.998683, 0.994401, -0.002141, 1.000000, 0.998319, 1.000000
0.640000, 0.999104, 0.995953, -0.001576, 1.000000, 0.998858, 1.000000
0.645000, 0.999398, 0.997127, -0.001135, 1.000000, 0.999234, 1.000000
0.650000, 0.999600, 0.997998, -0.000801, 1.000000, 0.999494, 1.000000
0.655000, 0.999738, 0.998632, -0.000553, 1.000000, 0.999670, 1.000000
0.660000, 0.999830, 0.999082, -0.000374, 1.000000, 0.999788, 1.000000
