DISTRICT,VPI,TWO-PARTY
CD 1,0.763554,335269
CD 2,0.485993,307348
CD 3,0.467481,301251
CD 4,0.753963,346143
CD 5,0.437885,336278
CD 6,0.465671,351967
CD 7,0.465494,323927
CD 8,0.475782,291957
CD 9,0.447562,361376
CD 10,0.448522,324992
CD 11,0.424685,320268
CD 12,0.793800,305776
CD 13,0.548103,374528
