DISTRICT,VPI,TWO-PARTY
CD 1,0.350044,244900
CD 2,0.327451,238106
CD 3,0.581234,190380
CD 4,0.321068,220507
CD 5,0.341459,242159
CD 6,0.408088,221343
CD 7,0.358710,222720
CD 8,0.278192,233748
CD 9,0.567307,206120
CD 10,0.393688,240659
CD 11,0.750600,208892
CD 12,0.333866,253343
CD 13,0.560550,218230
CD 14,0.375910,248613
CD 15,0.357659,229000
CD 16,0.353204,253319
