DISTRICT,VPI,TWO-PARTY
CD 1,0.471053,225363
CD 2,0.483149,233507
CD 3,0.694947,191143
CD 4,0.515361,225415
CD 5,0.515189,236252
CD 6,0.604710,223094
CD 7,0.555813,222340
CD 8,0.456046,224812
CD 9,0.712405,209211
CD 10,0.528126,235178
CD 11,0.844961,231039
CD 12,0.504815,241119
CD 13,0.732956,240580
CD 14,0.571417,248690
CD 15,0.526985,223799
CD 16,0.530662,239027
