DISTRICT,VPI,TWO-PARTY
CD 1,0.490020,343037
CD 2,0.466020,329887
CD 3,0.711566,295673
CD 4,0.427579,309227
CD 5,0.455277,337313
CD 6,0.471967,294097
CD 7,0.470065,307500
CD 8,0.382709,320818
CD 9,0.696730,298061
CD 10,0.504047,338857
CD 11,0.839038,335831
CD 12,0.464208,357570
CD 13,0.673113,310376
CD 14,0.504845,349933
CD 15,0.485575,324889
CD 16,0.489401,345441
