DISTRICT,VPI,TWO-PARTY
CD 1,0.812998,354339
CD 2,0.816334,330677
CD 3,0.590263,270176
CD 4,0.815622,177716
CD 5,0.708355,303335
CD 6,0.520209,344467
CD 7,0.900116,315645
CD 8,0.623588,241908
CD 9,0.693754,320367
CD 10,0.636651,283964
CD 11,0.621049,271563
CD 12,0.556626,321904
CD 13,0.556477,314865
CD 14,0.512402,318283
CD 15,0.435737,320230
CD 16,0.509599,316496
CD 17,0.609270,304799
CD 18,0.447818,339790
