Vf, D-Sf, R-Sf, B_GSf
0.250000, 0.066652, 0.000000, -0.033326
0.255000, 0.076048, 0.000001, -0.038024
0.260000, 0.084897, 0.000001, -0.042448
0.265000, 0.093151, 0.000002, -0.046574
0.270000, 0.100866, 0.000004, -0.050431
0.275000, 0.108154, 0.000008, -0.054073
0.280000, 0.115145, 0.000015, -0.057565
0.285000, 0.121962, 0.000028, -0.060967
0.290000, 0.128710, 0.000051, -0.064330
0.295000, 0.135480, 0.000088, -0.067696
0.300000, 0.142349, 0.000151, -0.071099
0.305000, 0.149391, 0.000251, -0.074570
0.310000, 0.156672, 0.000410, -0.078131
0.315000, 0.164253, 0.000655, -0.081799
0.320000, 0.172180, 0.001022, -0.085579
0.325000, 0.180480, 0.001562, -0.089459
0.330000, 0.189154, 0.002337, -0.093408
0.335000, 0.198169, 0.003425, -0.097372
0.340000, 0.207464, 0.004917, -0.101274
0.345000, 0.215630, 0.006920, -0.104355
0.350000, 0.220805, 0.009551, -0.105627
0.355000, 0.226057, 0.012935, -0.106561
0.360000, 0.231361, 0.017202, -0.107079
0.365000, 0.236687, 0.022478, -0.107105
0.370000, 0.242007, 0.028880, -0.106563
0.375000, 0.247292, 0.036511, -0.105391
0.380000, 0.252520, 0.045458, -0.103531
0.385000, 0.257668, 0.055786, -0.100941
0.390000, 0.262722, 0.067536, -0.097593
0.395000, 0.267674, 0.080732, -0.093471
0.400000, 0.272524, 0.095376, -0.088574
0.405000, 0.277281, 0.111454, -0.082914
0.410000, 0.281968, 0.128939, -0.076514
0.415000, 0.286615, 0.147790, -0.069412
0.420000, 0.291268, 0.167956, -0.061656
0.425000, 0.295985, 0.189370, -0.053308
0.430000, 0.300837, 0.211951, -0.044443
0.435000, 0.305908, 0.235595, -0.035156
0.440000, 0.311294, 0.260178, -0.025558
0.445000, 0.317103, 0.285550, -0.015776
0.450000, 0.323454, 0.311532, -0.005961
0.455000, 0.330475, 0.337922, +0.003723
0.460000, 0.338299, 0.364495, +0.013098
0.465000, 0.347061, 0.391010, +0.021974
0.470000, 0.356898, 0.417219, +0.030161
0.475000, 0.367936, 0.442875, +0.037470
0.480000, 0.380293, 0.467743, +0.043725
0.485000, 0.394069, 0.491607, +0.048769
0.490000, 0.409338, 0.514281, +0.052472
0.495000, 0.426147, 0.535614, +0.054734
0.500000, 0.444505, 0.555495, +0.055495
0.505000, 0.464386, 0.573853, +0.054734
0.510000, 0.485719, 0.590662, +0.052472
0.515000, 0.508393, 0.605931, +0.048769
0.520000, 0.532257, 0.619707, +0.043725
0.525000, 0.557125, 0.632064, +0.037470
0.530000, 0.582781, 0.643102, +0.030161
0.535000, 0.608990, 0.652939, +0.021974
0.540000, 0.635505, 0.661701, +0.013098
0.545000, 0.662078, 0.669525, +0.003723
0.550000, 0.688468, 0.676546, -0.005961
0.555000, 0.714450, 0.682897, -0.015776
0.560000, 0.739822, 0.688706, -0.025558
0.565000, 0.764405, 0.694092, -0.035156
0.570000, 0.788049, 0.699163, -0.044443
0.575000, 0.810630, 0.704015, -0.053308
0.580000, 0.832044, 0.708732, -0.061656
0.585000, 0.852210, 0.713385, -0.069412
0.590000, 0.871061, 0.718032, -0.076514
0.595000, 0.888546, 0.722719, -0.082914
0.600000, 0.904624, 0.727476, -0.088574
0.605000, 0.919268, 0.732326, -0.093471
0.610000, 0.932464, 0.737278, -0.097593
0.615000, 0.944214, 0.742332, -0.100941
0.620000, 0.954542, 0.747480, -0.103531
0.625000, 0.963489, 0.752708, -0.105391
0.630000, 0.971120, 0.757993, -0.106563
0.635000, 0.977522, 0.763313, -0.107105
0.640000, 0.982798, 0.768639, -0.107079
0.645000, 0.987065, 0.773943, -0.106561
0.650000, 0.990449, 0.779195, -0.105627
0.655000, 0.993080, 0.784370, -0.104355
0.660000, 0.995083, 0.792536, -0.101274
0.665000, 0.996575, 0.801831, -0.097372
0.670000, 0.997663, 0.810846, -0.093408
0.675000, 0.998438, 0.819520, -0.089459
0.680000, 0.998978, 0.827820, -0.085579
0.685000, 0.999345, 0.835747, -0.081799
0.690000, 0.999590, 0.843328, -0.078131
0.695000, 0.999749, 0.850609, -0.074570
0.700000, 0.999849, 0.857651, -0.071099
0.705000, 0.999912, 0.864520, -0.067696
0.710000, 0.999949, 0.871290, -0.064330
0.715000, 0.999972, 0.878038, -0.060967
0.720000, 0.999985, 0.884855, -0.057565
0.725000, 0.999992, 0.891846, -0.054073
0.730000, 0.999996, 0.899134, -0.050431
0.735000, 0.999998, 0.906849, -0.046574
0.740000, 0.999999, 0.915103, -0.042448
0.745000, 0.999999, 0.923952, -0.038024
0.750000, 1.000000, 0.933348, -0.033326
