Vf, D-Sf, R-Sf, B_GSf
0.250000, 0.008120, 0.000000, -0.004060
0.255000, 0.011908, 0.000000, -0.005954
0.260000, 0.016800, 0.000000, -0.008400
0.265000, 0.022842, 0.000000, -0.011421
0.270000, 0.029987, 0.000001, -0.014993
0.275000, 0.038097, 0.000002, -0.019047
0.280000, 0.046955, 0.000004, -0.023476
0.285000, 0.056301, 0.000007, -0.028147
0.290000, 0.065872, 0.000012, -0.032930
0.295000, 0.075440, 0.000022, -0.037709
0.300000, 0.084842, 0.000040, -0.042401
0.305000, 0.093990, 0.000069, -0.046960
0.310000, 0.102867, 0.000117, -0.051375
0.315000, 0.111513, 0.000194, -0.055660
0.320000, 0.119997, 0.000316, -0.059840
0.325000, 0.128399, 0.000505, -0.063947
0.330000, 0.136797, 0.000790, -0.068003
0.335000, 0.145254, 0.001213, -0.072021
0.340000, 0.153822, 0.001825, -0.075998
0.345000, 0.162535, 0.002694, -0.079921
0.350000, 0.171419, 0.003903, -0.083758
0.355000, 0.180482, 0.005551, -0.087466
0.360000, 0.189721, 0.007753, -0.090984
0.365000, 0.199114, 0.010639, -0.094238
0.370000, 0.207798, 0.014350, -0.096724
0.375000, 0.213633, 0.019035, -0.097299
0.380000, 0.219615, 0.024843, -0.097386
0.385000, 0.225732, 0.031921, -0.096906
0.390000, 0.231974, 0.040402, -0.095786
0.395000, 0.238333, 0.050403, -0.093965
0.400000, 0.244807, 0.062018, -0.091394
0.405000, 0.251401, 0.075313, -0.088044
0.410000, 0.258124, 0.090322, -0.083901
0.415000, 0.264998, 0.107047, -0.078975
0.420000, 0.272053, 0.125458, -0.073297
0.425000, 0.279332, 0.145492, -0.066920
0.430000, 0.286891, 0.167055, -0.059918
0.435000, 0.294798, 0.190025, -0.052386
0.440000, 0.303132, 0.214252, -0.044440
0.445000, 0.311988, 0.239562, -0.036213
0.450000, 0.321469, 0.265758, -0.027855
0.455000, 0.331685, 0.292624, -0.019531
0.460000, 0.342755, 0.319929, -0.011413
0.465000, 0.354797, 0.347430, -0.003684
0.470000, 0.367927, 0.374880, +0.003477
0.475000, 0.382251, 0.402035, +0.009892
0.480000, 0.397861, 0.428656, +0.015397
0.485000, 0.414832, 0.454523, +0.019846
0.490000, 0.433209, 0.479441, +0.023116
0.495000, 0.453009, 0.503240, +0.025116
0.500000, 0.474211, 0.525789, +0.025789
0.505000, 0.496760, 0.546991, +0.025116
0.510000, 0.520559, 0.566791, +0.023116
0.515000, 0.545477, 0.585168, +0.019846
0.520000, 0.571344, 0.602139, +0.015397
0.525000, 0.597965, 0.617749, +0.009892
0.530000, 0.625120, 0.632073, +0.003477
0.535000, 0.652570, 0.645203, -0.003684
0.540000, 0.680071, 0.657245, -0.011413
0.545000, 0.707376, 0.668315, -0.019531
0.550000, 0.734242, 0.678531, -0.027855
0.555000, 0.760438, 0.688012, -0.036213
0.560000, 0.785748, 0.696868, -0.044440
0.565000, 0.809975, 0.705202, -0.052386
0.570000, 0.832945, 0.713109, -0.059918
0.575000, 0.854508, 0.720668, -0.066920
0.580000, 0.874542, 0.727947, -0.073297
0.585000, 0.892953, 0.735002, -0.078975
0.590000, 0.909678, 0.741876, -0.083901
0.595000, 0.924687, 0.748599, -0.088044
0.600000, 0.937982, 0.755193, -0.091394
0.605000, 0.949597, 0.761667, -0.093965
0.610000, 0.959598, 0.768026, -0.095786
0.615000, 0.968079, 0.774268, -0.096906
0.620000, 0.975157, 0.780385, -0.097386
0.625000, 0.980965, 0.786367, -0.097299
0.630000, 0.985650, 0.792202, -0.096724
0.635000, 0.989361, 0.800886, -0.094238
0.640000, 0.992247, 0.810279, -0.090984
0.645000, 0.994449, 0.819518, -0.087466
0.650000, 0.996097, 0.828581, -0.083758
0.655000, 0.997306, 0.837465, -0.079921
0.660000, 0.998175, 0.846178, -0.075998
0.665000, 0.998787, 0.854746, -0.072021
0.670000, 0.999210, 0.863203, -0.068003
0.675000, 0.999495, 0.871601, -0.063947
0.680000, 0.999684, 0.880003, -0.059840
0.685000, 0.999806, 0.888487, -0.055660
0.690000, 0.999883, 0.897133, -0.051375
0.695000, 0.999931, 0.906010, -0.046960
0.700000, 0.999960, 0.915158, -0.042401
0.705000, 0.999978, 0.924560, -0.037709
0.710000, 0.999988, 0.934128, -0.032930
0.715000, 0.999993, 0.943699, -0.028147
0.720000, 0.999996, 0.953045, -0.023476
0.725000, 0.999998, 0.961903, -0.019047
0.730000, 0.999999, 0.970013, -0.014993
0.735000, 1.000000, 0.977158, -0.011421
0.740000, 1.000000, 0.983200, -0.008400
0.745000, 1.000000, 0.988092, -0.005954
0.750000, 1.000000, 0.991880, -0.004060
