DISTRICT,VPI,TWO-PARTY
CD 1,0.336900,254112
CD 2,0.535846,211104
CD 3,0.516633,236083
CD 4,0.666380,187408
CD 5,0.560255,212942
CD 6,0.491352,207264
CD 7,0.646972,213884
CD 8,0.560034,244946
