Vf, D-Sf, R-Sf, B_GSf
0.250000, 0.000240, 0.000000, -0.000120
0.255000, 0.000423, 0.000000, -0.000212
0.260000, 0.000721, 0.000000, -0.000361
0.265000, 0.001187, 0.000000, -0.000593
0.270000, 0.001888, 0.000001, -0.000944
0.275000, 0.002903, 0.000002, -0.001451
0.280000, 0.004318, 0.000003, -0.002157
0.285000, 0.006218, 0.000006, -0.003106
0.290000, 0.008675, 0.000011, -0.004332
0.295000, 0.011738, 0.000021, -0.005859
0.300000, 0.015422, 0.000037, -0.007692
0.305000, 0.019698, 0.000065, -0.009816
0.310000, 0.024498, 0.000113, -0.012193
0.315000, 0.029722, 0.000191, -0.014766
0.320000, 0.035250, 0.000317, -0.017467
0.325000, 0.040965, 0.000516, -0.020224
0.330000, 0.046773, 0.000823, -0.022975
0.335000, 0.052623, 0.001289, -0.025667
0.340000, 0.058518, 0.001979, -0.028269
0.345000, 0.064516, 0.002983, -0.030767
0.350000, 0.070725, 0.004412, -0.033156
0.355000, 0.077285, 0.006406, -0.035440
0.360000, 0.084353, 0.009134, -0.037609
0.365000, 0.092073, 0.012793, -0.039640
0.370000, 0.100566, 0.017605, -0.041480
0.375000, 0.109906, 0.023810, -0.043048
0.380000, 0.120116, 0.031661, -0.044227
0.385000, 0.131164, 0.041408, -0.044878
0.390000, 0.142965, 0.053285, -0.044840
0.395000, 0.155385, 0.067492, -0.043947
0.400000, 0.168260, 0.084184, -0.042038
0.405000, 0.181399, 0.103450, -0.038975
0.410000, 0.194606, 0.125302, -0.034652
0.415000, 0.207686, 0.149668, -0.029009
0.420000, 0.220461, 0.176387, -0.022037
0.425000, 0.232782, 0.205211, -0.013785
0.430000, 0.244531, 0.235814, -0.004359
0.435000, 0.255634, 0.267801, +0.006084
0.440000, 0.266058, 0.300729, +0.017336
0.445000, 0.275817, 0.334126, +0.029154
0.450000, 0.284969, 0.367507, +0.041269
0.455000, 0.293609, 0.400402, +0.053396
0.460000, 0.301871, 0.432369, +0.065249
0.465000, 0.309916, 0.463012, +0.076548
0.470000, 0.317925, 0.491998, +0.087036
0.475000, 0.326095, 0.519058, +0.096482
0.480000, 0.334625, 0.544001, +0.104688
0.485000, 0.343714, 0.566710, +0.111498
0.490000, 0.353548, 0.587138, +0.116795
0.495000, 0.364738, 0.605310, +0.120286
0.500000, 0.378693, 0.621307, +0.121307
0.505000, 0.394690, 0.635262, +0.120286
0.510000, 0.412862, 0.646452, +0.116795
0.515000, 0.433290, 0.656286, +0.111498
0.520000, 0.455999, 0.665375, +0.104688
0.525000, 0.480942, 0.673905, +0.096482
0.530000, 0.508002, 0.682075, +0.087036
0.535000, 0.536988, 0.690084, +0.076548
0.540000, 0.567631, 0.698129, +0.065249
0.545000, 0.599598, 0.706391, +0.053396
0.550000, 0.632493, 0.715031, +0.041269
0.555000, 0.665874, 0.724183, +0.029154
0.560000, 0.699271, 0.733942, +0.017336
0.565000, 0.732199, 0.744366, +0.006084
0.570000, 0.764186, 0.755469, -0.004359
0.575000, 0.794789, 0.767218, -0.013785
0.580000, 0.823613, 0.779539, -0.022037
0.585000, 0.850332, 0.792314, -0.029009
0.590000, 0.874698, 0.805394, -0.034652
0.595000, 0.896550, 0.818601, -0.038975
0.600000, 0.915816, 0.831740, -0.042038
0.605000, 0.932508, 0.844615, -0.043947
0.610000, 0.946715, 0.857035, -0.044840
0.615000, 0.958592, 0.868836, -0.044878
0.620000, 0.968339, 0.879884, -0.044227
0.625000, 0.976190, 0.890094, -0.043048
0.630000, 0.982395, 0.899434, -0.041480
0.635000, 0.987207, 0.907927, -0.039640
0.640000, 0.990866, 0.915647, -0.037609
0.645000, 0.993594, 0.922715, -0.035440
0.650000, 0.995588, 0.929275, -0.033156
0.655000, 0.997017, 0.935484, -0.030767
0.660000, 0.998021, 0.941482, -0.028269
0.665000, 0.998711, 0.947377, -0.025667
0.670000, 0.999177, 0.953227, -0.022975
0.675000, 0.999484, 0.959035, -0.020224
0.680000, 0.999683, 0.964750, -0.017467
0.685000, 0.999809, 0.970278, -0.014766
0.690000, 0.999887, 0.975502, -0.012193
0.695000, 0.999935, 0.980302, -0.009816
0.700000, 0.999963, 0.984578, -0.007692
0.705000, 0.999979, 0.988262, -0.005859
0.710000, 0.999989, 0.991325, -0.004332
0.715000, 0.999994, 0.993782, -0.003106
0.720000, 0.999997, 0.995682, -0.002157
0.725000, 0.999998, 0.997097, -0.001451
0.730000, 0.999999, 0.998112, -0.000944
0.735000, 1.000000, 0.998813, -0.000593
0.740000, 1.000000, 0.999279, -0.000361
0.745000, 1.000000, 0.999577, -0.000212
0.750000, 1.000000, 0.999760, -0.000120
