Vf, D-Sf, R-Sf, B_GSf
0.250000, 0.000782, 0.000000, -0.000391
0.255000, 0.001359, 0.000000, -0.000679
0.260000, 0.002277, 0.000000, -0.001138
0.265000, 0.003682, 0.000000, -0.001841
0.270000, 0.005750, 0.000000, -0.002875
0.275000, 0.008676, 0.000001, -0.004338
0.280000, 0.012654, 0.000001, -0.006327
0.285000, 0.017855, 0.000002, -0.008926
0.290000, 0.024389, 0.000005, -0.012192
0.295000, 0.032281, 0.000009, -0.016136
0.300000, 0.041443, 0.000016, -0.020714
0.305000, 0.051669, 0.000028, -0.025820
0.310000, 0.062639, 0.000050, -0.031295
0.315000, 0.073951, 0.000086, -0.036933
0.320000, 0.085164, 0.000145, -0.042510
0.325000, 0.095849, 0.000241, -0.047804
0.330000, 0.105637, 0.000394, -0.052621
0.335000, 0.114255, 0.000631, -0.056812
0.340000, 0.121550, 0.000992, -0.060279
0.345000, 0.127489, 0.001531, -0.062979
0.350000, 0.132137, 0.002321, -0.064908
0.355000, 0.135639, 0.003455, -0.066092
0.360000, 0.138183, 0.005054, -0.066564
0.365000, 0.139969, 0.007264, -0.066353
0.370000, 0.141193, 0.010260, -0.065467
0.375000, 0.142026, 0.014247, -0.063890
0.380000, 0.142611, 0.019453, -0.061579
0.385000, 0.143063, 0.026128, -0.058468
0.390000, 0.143474, 0.034530, -0.054472
0.395000, 0.143918, 0.044916, -0.049501
0.400000, 0.144462, 0.057531, -0.043466
0.405000, 0.145167, 0.072585, -0.036291
0.410000, 0.146098, 0.090249, -0.027925
0.415000, 0.147325, 0.110628, -0.018349
0.420000, 0.148929, 0.133760, -0.007584
0.425000, 0.150996, 0.159603, +0.004304
0.430000, 0.153627, 0.188032, +0.017203
0.435000, 0.156932, 0.218841, +0.030954
0.440000, 0.161133, 0.251749, +0.045308
0.445000, 0.166327, 0.286413, +0.060043
0.450000, 0.172675, 0.322439, +0.074882
0.455000, 0.180343, 0.359400, +0.089529
0.460000, 0.189500, 0.396852, +0.103676
0.465000, 0.200315, 0.434352, +0.117018
0.470000, 0.212945, 0.471469, +0.129262
0.475000, 0.227539, 0.507802, +0.140132
0.480000, 0.244221, 0.542988, +0.149383
0.485000, 0.263094, 0.576708, +0.156807
0.490000, 0.284227, 0.608692, +0.162233
0.495000, 0.307649, 0.638727, +0.165539
0.500000, 0.333351, 0.666649, +0.166649
0.505000, 0.361273, 0.692351, +0.165539
0.510000, 0.391308, 0.715773, +0.162233
0.515000, 0.423292, 0.736906, +0.156807
0.520000, 0.457012, 0.755779, +0.149383
0.525000, 0.492198, 0.772461, +0.140132
0.530000, 0.528531, 0.787055, +0.129262
0.535000, 0.565648, 0.799685, +0.117018
0.540000, 0.603148, 0.810500, +0.103676
0.545000, 0.640600, 0.819657, +0.089529
0.550000, 0.677561, 0.827325, +0.074882
0.555000, 0.713587, 0.833673, +0.060043
0.560000, 0.748251, 0.838867, +0.045308
0.565000, 0.781159, 0.843068, +0.030954
0.570000, 0.811968, 0.846373, +0.017203
0.575000, 0.840397, 0.849004, +0.004304
0.580000, 0.866240, 0.851071, -0.007584
0.585000, 0.889372, 0.852675, -0.018349
0.590000, 0.909751, 0.853902, -0.027925
0.595000, 0.927415, 0.854833, -0.036291
0.600000, 0.942469, 0.855538, -0.043466
0.605000, 0.955084, 0.856082, -0.049501
0.610000, 0.965470, 0.856526, -0.054472
0.615000, 0.973872, 0.856937, -0.058468
0.620000, 0.980547, 0.857389, -0.061579
0.625000, 0.985753, 0.857974, -0.063890
0.630000, 0.989740, 0.858807, -0.065467
0.635000, 0.992736, 0.860031, -0.066353
0.640000, 0.994946, 0.861817, -0.066564
0.645000, 0.996545, 0.864361, -0.066092
0.650000, 0.997679, 0.867863, -0.064908
0.655000, 0.998469, 0.872511, -0.062979
0.660000, 0.999008, 0.878450, -0.060279
0.665000, 0.999369, 0.885745, -0.056812
0.670000, 0.999606, 0.894363, -0.052621
0.675000, 0.999759, 0.904151, -0.047804
0.680000, 0.999855, 0.914836, -0.042510
0.685000, 0.999914, 0.926049, -0.036933
0.690000, 0.999950, 0.937361, -0.031295
0.695000, 0.999972, 0.948331, -0.025820
0.700000, 0.999984, 0.958557, -0.020714
0.705000, 0.999991, 0.967719, -0.016136
0.710000, 0.999995, 0.975611, -0.012192
0.715000, 0.999998, 0.982145, -0.008926
0.720000, 0.999999, 0.987346, -0.006327
0.725000, 0.999999, 0.991324, -0.004338
0.730000, 1.000000, 0.994250, -0.002875
0.735000, 1.000000, 0.996318, -0.001841
0.740000, 1.000000, 0.997723, -0.001138
0.745000, 1.000000, 0.998641, -0.000679
0.750000, 1.000000, 0.999218, -0.000391
