Vf, D-Sf, R-Sf, B_GSf
0.250000, 0.000504, 0.000000, -0.000252
0.255000, 0.000862, 0.000001, -0.000431
0.260000, 0.001423, 0.000001, -0.000711
0.265000, 0.002267, 0.000003, -0.001132
0.270000, 0.003487, 0.000005, -0.001741
0.275000, 0.005187, 0.000010, -0.002589
0.280000, 0.007464, 0.000018, -0.003723
0.285000, 0.010405, 0.000033, -0.005186
0.290000, 0.014067, 0.000058, -0.007004
0.295000, 0.018473, 0.000101, -0.009186
0.300000, 0.023607, 0.000170, -0.011718
0.305000, 0.029415, 0.000281, -0.014567
0.310000, 0.035818, 0.000453, -0.017682
0.315000, 0.042729, 0.000716, -0.021007
0.320000, 0.050072, 0.001108, -0.024482
0.325000, 0.057795, 0.001677, -0.028059
0.330000, 0.065880, 0.002486, -0.031697
0.335000, 0.074344, 0.003613, -0.035365
0.340000, 0.083227, 0.005150, -0.039038
0.345000, 0.092574, 0.007203, -0.042686
0.350000, 0.102419, 0.009894, -0.046262
0.355000, 0.112762, 0.013358, -0.049702
0.360000, 0.123557, 0.017740, -0.052909
0.365000, 0.134711, 0.023193, -0.055759
0.370000, 0.146083, 0.029879, -0.058102
0.375000, 0.157495, 0.037958, -0.059768
0.380000, 0.168749, 0.047597, -0.060576
0.385000, 0.179646, 0.058953, -0.060346
0.390000, 0.189996, 0.072181, -0.058907
0.395000, 0.199642, 0.087419, -0.056111
0.400000, 0.208464, 0.104786, -0.051839
0.405000, 0.216389, 0.124371, -0.046009
0.410000, 0.223391, 0.146223, -0.038584
0.415000, 0.229493, 0.170341, -0.029576
0.420000, 0.234761, 0.196667, -0.019047
0.425000, 0.239296, 0.225070, -0.007113
0.430000, 0.243230, 0.255352, +0.006061
0.435000, 0.246718, 0.287238, +0.020260
0.440000, 0.249928, 0.320389, +0.035230
0.445000, 0.253038, 0.354405, +0.050683
0.450000, 0.256231, 0.388844, +0.066307
0.455000, 0.259691, 0.423241, +0.081775
0.460000, 0.263597, 0.457124, +0.096763
0.465000, 0.268128, 0.490039, +0.110956
0.470000, 0.273454, 0.521568, +0.124057
0.475000, 0.279738, 0.551346, +0.135804
0.480000, 0.287134, 0.579077, +0.145972
0.485000, 0.295778, 0.604538, +0.154380
0.490000, 0.305794, 0.627585, +0.160896
0.495000, 0.318048, 0.648154, +0.165053
0.500000, 0.333748, 0.666252, +0.166252
0.505000, 0.351846, 0.681952, +0.165053
0.510000, 0.372415, 0.694206, +0.160896
0.515000, 0.395462, 0.704222, +0.154380
0.520000, 0.420923, 0.712866, +0.145972
0.525000, 0.448654, 0.720262, +0.135804
0.530000, 0.478432, 0.726546, +0.124057
0.535000, 0.509961, 0.731872, +0.110956
0.540000, 0.542876, 0.736403, +0.096763
0.545000, 0.576759, 0.740309, +0.081775
0.550000, 0.611156, 0.743769, +0.066307
0.555000, 0.645595, 0.746962, +0.050683
0.560000, 0.679611, 0.750072, +0.035230
0.565000, 0.712762, 0.753282, +0.020260
0.570000, 0.744648, 0.756770, +0.006061
0.575000, 0.774930, 0.760704, -0.007113
0.580000, 0.803333, 0.765239, -0.019047
0.585000, 0.829659, 0.770507, -0.029576
0.590000, 0.853777, 0.776609, -0.038584
0.595000, 0.875629, 0.783611, -0.046009
0.600000, 0.895214, 0.791536, -0.051839
0.605000, 0.912581, 0.800358, -0.056111
0.610000, 0.927819, 0.810004, -0.058907
0.615000, 0.941047, 0.820354, -0.060346
0.620000, 0.952403, 0.831251, -0.060576
0.625000, 0.962042, 0.842505, -0.059768
0.630000, 0.970121, 0.853917, -0.058102
0.635000, 0.976807, 0.865289, -0.055759
0.640000, 0.982260, 0.876443, -0.052909
0.645000, 0.986642, 0.887238, -0.049702
0.650000, 0.990106, 0.897581, -0.046262
0.655000, 0.992797, 0.907426, -0.042686
0.660000, 0.994850, 0.916773, -0.039038
0.665000, 0.996387, 0.925656, -0.035365
0.670000, 0.997514, 0.934120, -0.031697
0.675000, 0.998323, 0.942205, -0.028059
0.680000, 0.998892, 0.949928, -0.024482
0.685000, 0.999284, 0.957271, -0.021007
0.690000, 0.999547, 0.964182, -0.017682
0.695000, 0.999719, 0.970585, -0.014567
0.700000, 0.999830, 0.976393, -0.011718
0.705000, 0.999899, 0.981527, -0.009186
0.710000, 0.999942, 0.985933, -0.007004
0.715000, 0.999967, 0.989595, -0.005186
0.720000, 0.999982, 0.992536, -0.003723
0.725000, 0.999990, 0.994813, -0.002589
0.730000, 0.999995, 0.996513, -0.001741
0.735000, 0.999997, 0.997733, -0.001132
0.740000, 0.999999, 0.998577, -0.000711
0.745000, 0.999999, 0.999138, -0.000431
0.750000, 1.000000, 0.999496, -0.000252
