DISTRICT,VPI,TWO-PARTY
CD 1,0.436059,358699
CD 2,0.421910,349436
CD 3,0.691090,308403
CD 4,0.410113,324740
CD 5,0.401285,354667
CD 6,0.462289,313115
CD 7,0.450015,326972
CD 8,0.346040,335914
CD 9,0.630534,316369
CD 10,0.437175,352755
CD 11,0.796182,358541
CD 12,0.451108,374828
CD 13,0.655367,332241
CD 14,0.462298,372039
CD 15,0.472460,341670
CD 16,0.431540,368758
