Vf, D-Sf, R-Sf, B_GSf, D-Sf-Pfptp, D-Sf-Uprob, D-Sf-Ufptp
0.250000, 0.000008, 0.000016, +0.000004, 0.000000, 0.048059, 0.055556
0.255000, 0.000016, 0.000031, +0.000008, 0.000000, 0.054630, 0.055556
0.260000, 0.000030, 0.000061, +0.000015, 0.000000, 0.061700, 0.055556
0.265000, 0.000057, 0.000114, +0.000028, 0.000000, 0.069249, 0.055556
0.270000, 0.000104, 0.000207, +0.000052, 0.000000, 0.077245, 0.055556
0.275000, 0.000185, 0.000368, +0.000091, 0.000000, 0.085640, 0.055556
0.280000, 0.000320, 0.000634, +0.000157, 0.000000, 0.094377, 0.055556
0.285000, 0.000540, 0.001064, +0.000262, 0.000000, 0.103382, 0.055556
0.290000, 0.000887, 0.001737, +0.000425, 0.000000, 0.112569, 0.055556
0.295000, 0.001419, 0.002760, +0.000670, 0.000000, 0.121845, 0.111111
0.300000, 0.002213, 0.004270, +0.001029, 0.000000, 0.131105, 0.111111
0.305000, 0.003365, 0.006436, +0.001535, 0.000000, 0.140245, 0.111111
0.310000, 0.004992, 0.009451, +0.002230, 0.000000, 0.149159, 0.222222
0.315000, 0.007227, 0.013532, +0.003152, 0.000000, 0.157748, 0.222222
0.320000, 0.010218, 0.018895, +0.004339, 0.000000, 0.165923, 0.222222
0.325000, 0.014116, 0.025748, +0.005816, 0.000000, 0.173609, 0.222222
0.330000, 0.019066, 0.034261, +0.007598, 0.000000, 0.180749, 0.222222
0.335000, 0.025193, 0.044544, +0.009676, 0.000000, 0.187308, 0.222222
0.340000, 0.032589, 0.056630, +0.012020, 0.000000, 0.193271, 0.222222
0.345000, 0.041298, 0.070453, +0.014578, 0.000000, 0.198647, 0.222222
0.350000, 0.051308, 0.085853, +0.017273, 0.000000, 0.203465, 0.222222
0.355000, 0.062541, 0.102573, +0.020016, 0.055556, 0.207775, 0.222222
0.360000, 0.074857, 0.120281, +0.022712, 0.055556, 0.211642, 0.222222
0.365000, 0.088055, 0.138598, +0.025272, 0.055556, 0.215147, 0.222222
0.370000, 0.101888, 0.157134, +0.027623, 0.055556, 0.218380, 0.222222
0.375000, 0.116079, 0.172244, +0.028082, 0.055556, 0.221438, 0.222222
0.380000, 0.130344, 0.183211, +0.026433, 0.111111, 0.224419, 0.222222
0.385000, 0.144410, 0.194260, +0.024925, 0.222222, 0.227423, 0.222222
0.390000, 0.158045, 0.205405, +0.023680, 0.222222, 0.230542, 0.222222
0.395000, 0.171065, 0.216680, +0.022807, 0.222222, 0.233863, 0.222222
0.400000, 0.183358, 0.228130, +0.022386, 0.222222, 0.237464, 0.222222
0.405000, 0.194882, 0.239820, +0.022469, 0.222222, 0.241410, 0.222222
0.410000, 0.205666, 0.251824, +0.023079, 0.222222, 0.245756, 0.222222
0.415000, 0.215805, 0.264227, +0.024211, 0.222222, 0.250546, 0.222222
0.420000, 0.225447, 0.277115, +0.025834, 0.222222, 0.255810, 0.222222
0.425000, 0.234773, 0.290576, +0.027901, 0.222222, 0.261572, 0.222222
0.430000, 0.243987, 0.304687, +0.030350, 0.222222, 0.267850, 0.222222
0.435000, 0.253293, 0.319516, +0.033111, 0.222222, 0.274657, 0.222222
0.440000, 0.262889, 0.335107, +0.036109, 0.222222, 0.282007, 0.277778
0.445000, 0.272949, 0.351484, +0.039268, 0.222222, 0.289919, 0.277778
0.450000, 0.283620, 0.368642, +0.042511, 0.222222, 0.298416, 0.333333
0.455000, 0.295021, 0.386546, +0.045763, 0.222222, 0.307531, 0.333333
0.460000, 0.307238, 0.405133, +0.048948, 0.277778, 0.317304, 0.333333
0.465000, 0.320329, 0.424312, +0.051991, 0.333333, 0.327784, 0.333333
0.470000, 0.334326, 0.443966, +0.054820, 0.333333, 0.339024, 0.333333
0.475000, 0.349236, 0.463960, +0.057362, 0.333333, 0.351080, 0.333333
0.480000, 0.365045, 0.484144, +0.059550, 0.333333, 0.364001, 0.333333
0.485000, 0.381719, 0.504364, +0.061323, 0.333333, 0.377826, 0.333333
0.490000, 0.399204, 0.524461, +0.062629, 0.333333, 0.392576, 0.333333
0.495000, 0.417429, 0.544286, +0.063429, 0.333333, 0.408249, 0.333333
0.500000, 0.436302, 0.563698, +0.063698, 0.333333, 0.424813, 0.333333
0.505000, 0.455714, 0.582571, +0.063429, 0.333333, 0.442206, 0.333333
0.510000, 0.475539, 0.600796, +0.062629, 0.388889, 0.460329, 0.388889
