Vf, D-Sf, R-Sf, B_GSf
0.250000, 0.000269, 0.000000, -0.000134
0.255000, 0.000472, 0.000001, -0.000236
0.260000, 0.000800, 0.000001, -0.000400
0.265000, 0.001310, 0.000002, -0.000654
0.270000, 0.002073, 0.000004, -0.001034
0.275000, 0.003171, 0.000008, -0.001581
0.280000, 0.004692, 0.000016, -0.002338
0.285000, 0.006722, 0.000029, -0.003347
0.290000, 0.009331, 0.000051, -0.004640
0.295000, 0.012563, 0.000088, -0.006238
0.300000, 0.016428, 0.000149, -0.008139
0.305000, 0.020893, 0.000248, -0.010322
0.310000, 0.025886, 0.000402, -0.012742
0.315000, 0.031307, 0.000638, -0.015335
0.320000, 0.037045, 0.000992, -0.018027
0.325000, 0.042996, 0.001510, -0.020743
0.330000, 0.049084, 0.002252, -0.023416
0.335000, 0.055282, 0.003292, -0.025995
0.340000, 0.061611, 0.004722, -0.028444
0.345000, 0.068142, 0.006649, -0.030747
0.350000, 0.074985, 0.009197, -0.032894
0.355000, 0.082262, 0.012506, -0.034878
0.360000, 0.090091, 0.016731, -0.036680
0.365000, 0.098557, 0.022041, -0.038258
0.370000, 0.107700, 0.028616, -0.039542
0.375000, 0.117497, 0.036641, -0.040428
0.380000, 0.127868, 0.046309, -0.040779
0.385000, 0.138674, 0.057809, -0.040432
0.390000, 0.149736, 0.071325, -0.039206
0.395000, 0.160850, 0.087024, -0.036913
0.400000, 0.171805, 0.105049, -0.033378
0.405000, 0.182403, 0.125503, -0.028450
0.410000, 0.192475, 0.148441, -0.022017
0.415000, 0.201892, 0.173854, -0.014019
0.420000, 0.210576, 0.201656, -0.004460
0.425000, 0.218499, 0.231680, +0.006590
0.430000, 0.225686, 0.263670, +0.018992
0.435000, 0.232208, 0.297287, +0.032539
0.440000, 0.238179, 0.332114, +0.046967
0.445000, 0.243747, 0.367675, +0.061964
0.450000, 0.249088, 0.403456, +0.077184
0.455000, 0.254396, 0.438923, +0.092263
0.460000, 0.259881, 0.473556, +0.106838
0.465000, 0.265757, 0.506870, +0.120556
0.470000, 0.272241, 0.538435, +0.133097
0.475000, 0.279545, 0.567899, +0.144177
0.480000, 0.287869, 0.591996, +0.152063
0.485000, 0.297400, 0.612861, +0.157731
0.490000, 0.308304, 0.632050, +0.161873
0.495000, 0.320719, 0.649513, +0.164397
0.500000, 0.334755, 0.665245, +0.165245
0.505000, 0.350487, 0.679281, +0.164397
0.510000, 0.367950, 0.691696, +0.161873
0.515000, 0.387139, 0.702600, +0.157731
0.520000, 0.408004, 0.712131, +0.152063
0.525000, 0.432101, 0.720455, +0.144177
0.530000, 0.461565, 0.727759, +0.133097
0.535000, 0.493130, 0.734243, +0.120556
0.540000, 0.526444, 0.740119, +0.106838
0.545000, 0.561077, 0.745604, +0.092263
0.550000, 0.596544, 0.750912, +0.077184
0.555000, 0.632325, 0.756253, +0.061964
0.560000, 0.667886, 0.761821, +0.046967
0.565000, 0.702713, 0.767792, +0.032539
0.570000, 0.736330, 0.774314, +0.018992
0.575000, 0.768320, 0.781501, +0.006590
0.580000, 0.798344, 0.789424, -0.004460
0.585000, 0.826146, 0.798108, -0.014019
0.590000, 0.851559, 0.807525, -0.022017
0.595000, 0.874497, 0.817597, -0.028450
0.600000, 0.894951, 0.828195, -0.033378
0.605000, 0.912976, 0.839150, -0.036913
0.610000, 0.928675, 0.850264, -0.039206
0.615000, 0.942191, 0.861326, -0.040432
0.620000, 0.953691, 0.872132, -0.040779
0.625000, 0.963359, 0.882503, -0.040428
0.630000, 0.971384, 0.892300, -0.039542
0.635000, 0.977959, 0.901443, -0.038258
0.640000, 0.983269, 0.909909, -0.036680
0.645000, 0.987494, 0.917738, -0.034878
0.650000, 0.990803, 0.925015, -0.032894
0.655000, 0.993351, 0.931858, -0.030747
0.660000, 0.995278, 0.938389, -0.028444
0.665000, 0.996708, 0.944718, -0.025995
0.670000, 0.997748, 0.950916, -0.023416
0.675000, 0.998490, 0.957004, -0.020743
0.680000, 0.999008, 0.962955, -0.018027
0.685000, 0.999362, 0.968693, -0.015335
0.690000, 0.999598, 0.974114, -0.012742
0.695000, 0.999752, 0.979107, -0.010322
0.700000, 0.999851, 0.983572, -0.008139
0.705000, 0.999912, 0.987437, -0.006238
0.710000, 0.999949, 0.990669, -0.004640
0.715000, 0.999971, 0.993278, -0.003347
0.720000, 0.999984, 0.995308, -0.002338
0.725000, 0.999992, 0.996829, -0.001581
0.730000, 0.999996, 0.997927, -0.001034
0.735000, 0.999998, 0.998690, -0.000654
0.740000, 0.999999, 0.999200, -0.000400
0.745000, 0.999999, 0.999528, -0.000236
0.750000, 1.000000, 0.999731, -0.000134
