Vf, D-Sf, R-Sf, B_GSf, D-Sf-Pfptp, D-Sf-Uprob, D-Sf-Ufptp
0.250000, 0.000450, 0.000019, -0.000216, 0.000000, 0.066715, 0.075472
0.255000, 0.000761, 0.000036, -0.000362, 0.000000, 0.070718, 0.075472
0.260000, 0.001242, 0.000069, -0.000587, 0.000000, 0.074725, 0.075472
0.265000, 0.001961, 0.000125, -0.000918, 0.000000, 0.078733, 0.075472
0.270000, 0.002997, 0.000222, -0.001387, 0.000000, 0.082744, 0.075472
0.275000, 0.004439, 0.000384, -0.002027, 0.000000, 0.086767, 0.094340
0.280000, 0.006379, 0.000645, -0.002867, 0.000000, 0.090816, 0.094340
0.285000, 0.008906, 0.001053, -0.003927, 0.000000, 0.094910, 0.094340
0.290000, 0.012097, 0.001675, -0.005211, 0.000000, 0.099076, 0.094340
0.295000, 0.016006, 0.002594, -0.006706, 0.000000, 0.103346, 0.113208
0.300000, 0.020664, 0.003917, -0.008374, 0.000000, 0.107757, 0.113208
0.305000, 0.026069, 0.005767, -0.010151, 0.018868, 0.112349, 0.113208
0.310000, 0.032189, 0.008287, -0.011951, 0.018868, 0.117167, 0.113208
0.315000, 0.038967, 0.011627, -0.013670, 0.018868, 0.122259, 0.113208
0.320000, 0.046324, 0.015943, -0.015191, 0.037736, 0.127672, 0.113208
0.325000, 0.054176, 0.021377, -0.016400, 0.056604, 0.133451, 0.113208
0.330000, 0.062439, 0.028052, -0.017193, 0.056604, 0.139640, 0.132075
0.335000, 0.071042, 0.036053, -0.017494, 0.075472, 0.146278, 0.132075
0.340000, 0.079938, 0.045421, -0.017259, 0.075472, 0.153396, 0.132075
0.345000, 0.089109, 0.056137, -0.016486, 0.094340, 0.161018, 0.132075
0.350000, 0.098566, 0.068126, -0.015220, 0.094340, 0.169156, 0.132075
0.355000, 0.108352, 0.081254, -0.013549, 0.094340, 0.177810, 0.150943
0.360000, 0.118529, 0.095337, -0.011596, 0.113208, 0.186971, 0.150943
0.365000, 0.129173, 0.110155, -0.009509, 0.113208, 0.196615, 0.150943
0.370000, 0.140361, 0.125468, -0.007447, 0.113208, 0.206705, 0.188679
