DISTRICT,VPI,TWO-PARTY
CD 1,0.204968,248266
CD 2,0.239423,272036
CD 3,0.290649,265218
CD 4,0.299043,244689
CD 5,0.472975,263505
CD 6,0.276143,256053
CD 7,0.295643,255307
CD 8,0.258359,305537
CD 9,0.640415,236103
