Vf, D-Sf, R-Sf, B_GSf
0.250000, 0.044299, 0.000000, -0.022149
0.255000, 0.055056, 0.000000, -0.027528
0.260000, 0.065868, 0.000000, -0.032934
0.265000, 0.076126, 0.000000, -0.038063
0.270000, 0.085329, 0.000000, -0.042664
0.275000, 0.093167, 0.000001, -0.046583
0.280000, 0.099555, 0.000002, -0.049777
0.285000, 0.104616, 0.000003, -0.052307
0.290000, 0.108632, 0.000006, -0.054313
0.295000, 0.111972, 0.000011, -0.055980
0.300000, 0.115028, 0.000021, -0.057504
0.305000, 0.118163, 0.000037, -0.059063
0.310000, 0.121683, 0.000064, -0.060810
0.315000, 0.125814, 0.000109, -0.062853
0.320000, 0.130699, 0.000182, -0.065259
0.325000, 0.136397, 0.000298, -0.068049
0.330000, 0.140982, 0.000480, -0.070251
0.335000, 0.144681, 0.000759, -0.071961
0.340000, 0.148571, 0.001177, -0.073697
0.345000, 0.152623, 0.001793, -0.075415
0.350000, 0.156804, 0.002682, -0.077061
0.355000, 0.161077, 0.003941, -0.078568
0.360000, 0.165404, 0.005690, -0.079857
0.365000, 0.169744, 0.008076, -0.080834
0.370000, 0.174057, 0.011268, -0.081394
0.375000, 0.178303, 0.015464, -0.081420
0.380000, 0.182446, 0.020880, -0.080783
0.385000, 0.186454, 0.027749, -0.079353
0.390000, 0.190301, 0.036311, -0.076995
0.395000, 0.193967, 0.046805, -0.073581
0.400000, 0.197441, 0.059454, -0.068994
0.405000, 0.200724, 0.074454, -0.063135
0.410000, 0.203827, 0.091965, -0.055931
0.415000, 0.206776, 0.112089, -0.047343
0.420000, 0.209611, 0.134870, -0.037371
0.425000, 0.212394, 0.160276, -0.026059
0.430000, 0.215202, 0.188202, -0.013500
0.435000, 0.218139, 0.218462, +0.000162
0.440000, 0.221329, 0.250793, +0.014732
0.445000, 0.224923, 0.284862, +0.029970
0.450000, 0.229097, 0.320273, +0.045588
0.455000, 0.234052, 0.356583, +0.061265
0.460000, 0.240009, 0.393314, +0.076652
0.465000, 0.247207, 0.429972, +0.091382
0.470000, 0.255894, 0.466068, +0.105087
0.475000, 0.266321, 0.501132, +0.117405
0.480000, 0.278728, 0.534734, +0.128003
0.485000, 0.293334, 0.566499, +0.136582
0.490000, 0.310323, 0.596117, +0.142897
0.495000, 0.329832, 0.623355, +0.146761
0.500000, 0.351937, 0.648063, +0.148063
0.505000, 0.376645, 0.670168, +0.146761
0.510000, 0.403883, 0.689677, +0.142897
0.515000, 0.433501, 0.706666, +0.136582
0.520000, 0.465266, 0.721272, +0.128003
0.525000, 0.498868, 0.733679, +0.117405
0.530000, 0.533932, 0.744106, +0.105087
0.535000, 0.570028, 0.752793, +0.091382
0.540000, 0.606686, 0.759991, +0.076652
0.545000, 0.643417, 0.765948, +0.061265
0.550000, 0.679727, 0.770903, +0.045588
0.555000, 0.715138, 0.775077, +0.029970
0.560000, 0.749207, 0.778671, +0.014732
0.565000, 0.781538, 0.781861, +0.000162
0.570000, 0.811798, 0.784798, -0.013500
0.575000, 0.839724, 0.787606, -0.026059
0.580000, 0.865130, 0.790389, -0.037371
0.585000, 0.887911, 0.793224, -0.047343
0.590000, 0.908035, 0.796173, -0.055931
0.595000, 0.925546, 0.799276, -0.063135
0.600000, 0.940546, 0.802559, -0.068994
0.605000, 0.953195, 0.806033, -0.073581
0.610000, 0.963689, 0.809699, -0.076995
0.615000, 0.972251, 0.813546, -0.079353
0.620000, 0.979120, 0.817554, -0.080783
0.625000, 0.984536, 0.821697, -0.081420
0.630000, 0.988732, 0.825943, -0.081394
0.635000, 0.991924, 0.830256, -0.080834
0.640000, 0.994310, 0.834596, -0.079857
0.645000, 0.996059, 0.838923, -0.078568
0.650000, 0.997318, 0.843196, -0.077061
0.655000, 0.998207, 0.847377, -0.075415
0.660000, 0.998823, 0.851429, -0.073697
0.665000, 0.999241, 0.855319, -0.071961
0.670000, 0.999520, 0.859018, -0.070251
0.675000, 0.999702, 0.863603, -0.068049
0.680000, 0.999818, 0.869301, -0.065259
0.685000, 0.999891, 0.874186, -0.062853
0.690000, 0.999936, 0.878317, -0.060810
0.695000, 0.999963, 0.881837, -0.059063
0.700000, 0.999979, 0.884972, -0.057504
0.705000, 0.999989, 0.888028, -0.055980
0.710000, 0.999994, 0.891368, -0.054313
0.715000, 0.999997, 0.895384, -0.052307
0.720000, 0.999998, 0.900445, -0.049777
0.725000, 0.999999, 0.906833, -0.046583
0.730000, 1.000000, 0.914671, -0.042664
0.735000, 1.000000, 0.923874, -0.038063
0.740000, 1.000000, 0.934132, -0.032934
0.745000, 1.000000, 0.944944, -0.027528
0.750000, 1.000000, 0.955701, -0.022149
