DISTRICT,VPI,TWO-PARTY
CD 1,0.744237,317539
CD 2,0.475492,288013
CD 3,0.496883,289641
CD 4,0.721662,324077
CD 5,0.463823,327771
CD 6,0.475975,338501
CD 7,0.483846,305207
CD 8,0.497493,281344
CD 9,0.430105,328476
CD 10,0.478229,315432
CD 11,0.466232,317322
CD 12,0.788886,283398
CD 13,0.470857,348667
