Vf, D-Sf, R-Sf, B_GSf
0.250000, 0.000181, 0.000012, -0.000084
0.255000, 0.000326, 0.000024, -0.000151
0.260000, 0.000567, 0.000046, -0.000260
0.265000, 0.000955, 0.000087, -0.000434
0.270000, 0.001558, 0.000160, -0.000699
0.275000, 0.002464, 0.000285, -0.001090
0.280000, 0.003780, 0.000493, -0.001643
0.285000, 0.005630, 0.000831, -0.002399
0.290000, 0.008150, 0.001363, -0.003393
0.295000, 0.011479, 0.002177, -0.004651
0.300000, 0.015751, 0.003387, -0.006182
0.305000, 0.021081, 0.005133, -0.007974
0.310000, 0.027558, 0.007584, -0.009987
0.315000, 0.035233, 0.010927, -0.012153
0.320000, 0.044115, 0.015360, -0.014378
0.325000, 0.054167, 0.021078, -0.016545
0.330000, 0.065303, 0.028254, -0.018524
0.335000, 0.077388, 0.037021, -0.020183
0.340000, 0.090242, 0.047452, -0.021395
0.345000, 0.103646, 0.059543, -0.022051
0.350000, 0.117349, 0.073211, -0.022069
0.355000, 0.131081, 0.088289, -0.021396
0.360000, 0.144570, 0.104535, -0.020017
0.365000, 0.157563, 0.121657, -0.017953
0.370000, 0.169846, 0.139331, -0.015258
0.375000, 0.181262, 0.157235, -0.012014
0.380000, 0.191724, 0.175074, -0.008325
0.385000, 0.201223, 0.192608, -0.004307
0.390000, 0.209821, 0.209668, -0.000076
0.395000, 0.217645, 0.226169, +0.004262
0.400000, 0.224869, 0.242108, +0.008619
0.405000, 0.231690, 0.257558, +0.012934
0.410000, 0.238313, 0.272656, +0.017171
0.415000, 0.244932, 0.287582, +0.021325
0.420000, 0.251714, 0.302538, +0.025412
0.425000, 0.258795, 0.317727, +0.029466
0.430000, 0.266274, 0.333329, +0.033528
0.435000, 0.274218, 0.349489, +0.037636
0.440000, 0.282666, 0.366301, +0.041817
0.445000, 0.291638, 0.383798, +0.046080
0.450000, 0.301142, 0.400870, +0.049864
0.455000, 0.311181, 0.417096, +0.052957
0.460000, 0.321763, 0.433908, +0.056073
0.465000, 0.332899, 0.451171, +0.059136
0.470000, 0.344611, 0.468733, +0.062061
0.475000, 0.356924, 0.486434, +0.064755
0.480000, 0.369866, 0.504112, +0.067123
0.485000, 0.383463, 0.521612, +0.069074
0.490000, 0.397731, 0.538792, +0.070531
0.495000, 0.412671, 0.555533, +0.071431
0.500000, 0.428265, 0.571735, +0.071735
0.505000, 0.444467, 0.587329, +0.071431
0.510000, 0.461208, 0.602269, +0.070531
0.515000, 0.478388, 0.616537, +0.069074
0.520000, 0.495888, 0.630134, +0.067123
0.525000, 0.513566, 0.643076, +0.064755
0.530000, 0.531267, 0.655389, +0.062061
0.535000, 0.548829, 0.667101, +0.059136
0.540000, 0.566092, 0.678237, +0.056073
0.545000, 0.582904, 0.688819, +0.052957
0.550000, 0.599130, 0.698858, +0.049864
0.555000, 0.616202, 0.708362, +0.046080
0.560000, 0.633699, 0.717334, +0.041817
0.565000, 0.650511, 0.725782, +0.037636
0.570000, 0.666671, 0.733726, +0.033528
0.575000, 0.682273, 0.741205, +0.029466
0.580000, 0.697462, 0.748286, +0.025412
0.585000, 0.712418, 0.755068, +0.021325
0.590000, 0.727344, 0.761687, +0.017171
0.595000, 0.742442, 0.768310, +0.012934
0.600000, 0.757892, 0.775131, +0.008619
0.605000, 0.773831, 0.782355, +0.004262
0.610000, 0.790332, 0.790179, -0.000076
0.615000, 0.807392, 0.798777, -0.004307
0.620000, 0.824926, 0.808276, -0.008325
0.625000, 0.842765, 0.818738, -0.012014
0.630000, 0.860669, 0.830154, -0.015258
0.635000, 0.878343, 0.842437, -0.017953
0.640000, 0.895465, 0.855430, -0.020017
0.645000, 0.911711, 0.868919, -0.021396
0.650000, 0.926789, 0.882651, -0.022069
0.655000, 0.940457, 0.896354, -0.022051
0.660000, 0.952548, 0.909758, -0.021395
0.665000, 0.962979, 0.922612, -0.020183
0.670000, 0.971746, 0.934697, -0.018524
0.675000, 0.978922, 0.945833, -0.016545
0.680000, 0.984640, 0.955885, -0.014378
0.685000, 0.989073, 0.964767, -0.012153
0.690000, 0.992416, 0.972442, -0.009987
0.695000, 0.994867, 0.978919, -0.007974
0.700000, 0.996613, 0.984249, -0.006182
0.705000, 0.997823, 0.988521, -0.004651
0.710000, 0.998637, 0.991850, -0.003393
0.715000, 0.999169, 0.994370, -0.002399
0.720000, 0.999507, 0.996220, -0.001643
0.725000, 0.999715, 0.997536, -0.001090
0.730000, 0.999840, 0.998442, -0.000699
0.735000, 0.999913, 0.999045, -0.000434
0.740000, 0.999954, 0.999433, -0.000260
0.745000, 0.999976, 0.999674, -0.000151
0.750000, 0.999988, 0.999819, -0.000084
