Vf, D-Sf, R-Sf, B_GSf, D-Sf-Pfptp, D-Sf-Uprob, D-Sf-Ufptp
0.250000, 0.000128, 0.000005, -0.000062, 0.000000, 0.090631, 0.111111
0.255000, 0.000233, 0.000011, -0.000111, 0.000000, 0.093939, 0.111111
0.260000, 0.000411, 0.000021, -0.000195, 0.000000, 0.097118, 0.111111
0.265000, 0.000700, 0.000041, -0.000329, 0.000000, 0.100177, 0.111111
0.270000, 0.001154, 0.000077, -0.000539, 0.000000, 0.103133, 0.111111
0.275000, 0.001843, 0.000141, -0.000851, 0.000000, 0.106005, 0.111111
0.280000, 0.002854, 0.000251, -0.001302, 0.000000, 0.108821, 0.111111
0.285000, 0.004285, 0.000437, -0.001924, 0.000000, 0.111610, 0.111111
0.290000, 0.006245, 0.000741, -0.002752, 0.000000, 0.114402, 0.111111
0.295000, 0.008841, 0.001226, -0.003807, 0.000000, 0.117229, 0.111111
0.300000, 0.012166, 0.001979, -0.005093, 0.000000, 0.120120, 0.111111
0.305000, 0.016293, 0.003119, -0.006587, 0.000000, 0.123103, 0.111111
0.310000, 0.021257, 0.004798, -0.008230, 0.000000, 0.126201, 0.111111
0.315000, 0.027051, 0.007209, -0.009921, 0.000000, 0.129435, 0.111111
0.320000, 0.033621, 0.010583, -0.011519, 0.000000, 0.132821, 0.111111
0.325000, 0.040870, 0.015186, -0.012842, 0.055556, 0.136374, 0.111111
0.330000, 0.048668, 0.021311, -0.013678, 0.055556, 0.140108, 0.111111
0.335000, 0.056863, 0.029262, -0.013800, 0.055556, 0.144035, 0.166667
0.340000, 0.065299, 0.039333, -0.012983, 0.055556, 0.148173, 0.166667
0.345000, 0.073836, 0.051785, -0.011026, 0.055556, 0.152540, 0.166667
0.350000, 0.082359, 0.066818, -0.007771, 0.111111, 0.157158, 0.166667
0.355000, 0.090791, 0.084547, -0.003122, 0.111111, 0.162057, 0.166667
0.360000, 0.099096, 0.104976, +0.002940, 0.111111, 0.167268, 0.166667
0.365000, 0.107283, 0.127988, +0.010353, 0.111111, 0.172826, 0.166667
0.370000, 0.115396, 0.153334, +0.018969, 0.111111, 0.178766, 0.166667
0.375000, 0.123510, 0.180645, +0.028567, 0.111111, 0.185124, 0.166667
0.380000, 0.131719, 0.209443, +0.038862, 0.111111, 0.191930, 0.166667
0.385000, 0.140127, 0.239175, +0.049524, 0.111111, 0.199209, 0.166667
0.390000, 0.148839, 0.269242, +0.060201, 0.111111, 0.206976, 0.166667
0.395000, 0.157952, 0.299042, +0.070545, 0.166667, 0.215237, 0.166667
0.400000, 0.167548, 0.320546, +0.076499, 0.166667, 0.223981, 0.166667
0.405000, 0.177693, 0.338854, +0.080581, 0.166667, 0.233188, 0.166667
0.410000, 0.188427, 0.356731, +0.084152, 0.166667, 0.242823, 0.222222
0.415000, 0.199771, 0.374075, +0.087152, 0.166667, 0.252839, 0.277778
0.420000, 0.211716, 0.390803, +0.089544, 0.166667, 0.263179, 0.277778
0.425000, 0.224232, 0.406852, +0.091310, 0.166667, 0.273777, 0.277778
0.430000, 0.237264, 0.422176, +0.092456, 0.166667, 0.284560, 0.277778
0.435000, 0.250736, 0.436755, +0.093009, 0.222222, 0.295453, 0.277778
0.440000, 0.264550, 0.450584, +0.093017, 0.277778, 0.306380, 0.333333
0.445000, 0.278598, 0.463685, +0.092544, 0.277778, 0.317267, 0.333333
0.450000, 0.292759, 0.476095, +0.091668, 0.277778, 0.328044, 0.333333
0.455000, 0.306911, 0.487872, +0.090480, 0.333333, 0.338648, 0.333333
0.460000, 0.320935, 0.499088, +0.089077, 0.333333, 0.349023, 0.388889
0.465000, 0.334720, 0.509830, +0.087555, 0.333333, 0.359123, 0.388889
0.470000, 0.348172, 0.520195, +0.086011, 0.388889, 0.368915, 0.388889
0.475000, 0.361218, 0.530291, +0.084536, 0.388889, 0.378375, 0.388889
0.480000, 0.373804, 0.540227, +0.083211, 0.388889, 0.387492, 0.388889
0.485000, 0.385906, 0.550117, +0.082105, 0.388889, 0.396270, 0.388889
0.490000, 0.397522, 0.560071, +0.081274, 0.444444, 0.404725, 0.444444
0.495000, 0.408676, 0.570195, +0.080759, 0.444444, 0.412889, 0.444444
0.500000, 0.419415, 0.580585, +0.080585, 0.444444, 0.420806, 0.444444
0.505000, 0.429805, 0.591324, +0.080759, 0.444444, 0.428536, 0.444444
0.510000, 0.439929, 0.602478, +0.081274, 0.444444, 0.436151, 0.444444
0.515000, 0.449883, 0.614094, +0.082105, 0.444444, 0.443739, 0.444444
0.520000, 0.459773, 0.626196, +0.083211, 0.444444, 0.451401, 0.444444
0.525000, 0.469709, 0.638782, +0.084536, 0.444444, 0.459247, 0.444444
0.530000, 0.479805, 0.651828, +0.086011, 0.444444, 0.467402, 0.444444
0.535000, 0.490170, 0.665280, +0.087555, 0.444444, 0.475995, 0.444444
0.540000, 0.500912, 0.679065, +0.089077, 0.500000, 0.485163, 0.444444
0.545000, 0.512128, 0.693089, +0.090480, 0.500000, 0.495046, 0.500000
0.550000, 0.523905, 0.707241, +0.091668, 0.500000, 0.505778, 0.500000
0.555000, 0.536315, 0.721402, +0.092544, 0.500000, 0.517488, 0.500000
0.560000, 0.549416, 0.735450, +0.093017, 0.500000, 0.530290, 0.500000
0.565000, 0.563245, 0.749264, +0.093009, 0.500000, 0.544278, 0.500000
0.570000, 0.577824, 0.762736, +0.092456, 0.500000, 0.559520, 0.500000
0.575000, 0.593148, 0.775768, +0.091310, 0.500000, 0.576050, 0.500000
