DISTRICT,VPI,TWO-PARTY
CD 1,0.867833,199641
CD 2,0.930593,242979
CD 3,0.484657,230188
CD 4,0.454043,212577
CD 5,0.497995,213427
CD 6,0.616799,235889
CD 7,0.644703,250403
CD 8,0.691244,259616
CD 9,0.480292,212432
CD 10,0.470098,208350
CD 11,0.510419,214726
CD 12,0.505598,268597
CD 13,0.771417,216650
CD 14,0.698325,256419
CD 15,0.562526,200957
CD 16,0.505293,202234
CD 17,0.664842,208529
CD 18,0.482373,259037
