Vf, D-Sf, R-Sf, B_GSf, D-Sf-Pfptp, D-Sf-Uprob, D-Sf-Ufptp
0.250000, 0.013499, 0.000031, -0.006734, 0.000000, 0.152108, 0.129032
0.255000, 0.018510, 0.000060, -0.009225, 0.000000, 0.159975, 0.161290
0.260000, 0.024488, 0.000112, -0.012188, 0.000000, 0.167898, 0.161290
0.265000, 0.031354, 0.000204, -0.015575, 0.032258, 0.175818, 0.193548
0.270000, 0.038992, 0.000361, -0.019315, 0.032258, 0.183674, 0.193548
0.275000, 0.047280, 0.000620, -0.023330, 0.064516, 0.191415, 0.193548
0.280000, 0.056126, 0.001034, -0.027546, 0.064516, 0.198994, 0.193548
0.285000, 0.065496, 0.001677, -0.031910, 0.064516, 0.206375, 0.225806
0.290000, 0.075413, 0.002642, -0.036385, 0.064516, 0.213528, 0.225806
0.295000, 0.085945, 0.004051, -0.040947, 0.064516, 0.220440, 0.258065
0.300000, 0.097175, 0.006043, -0.045566, 0.064516, 0.227103, 0.258065
0.305000, 0.109160, 0.008778, -0.050191, 0.064516, 0.233525, 0.258065
0.310000, 0.121899, 0.012423, -0.054738, 0.096774, 0.239722, 0.258065
0.315000, 0.135316, 0.017142, -0.059087, 0.129032, 0.245718, 0.258065
0.320000, 0.149257, 0.023080, -0.063088, 0.129032, 0.251544, 0.258065
0.325000, 0.163507, 0.030347, -0.066580, 0.161290, 0.257237, 0.258065
0.330000, 0.177818, 0.039002, -0.069408, 0.193548, 0.262834, 0.258065
0.335000, 0.191944, 0.049048, -0.071448, 0.193548, 0.268373, 0.258065
0.340000, 0.205665, 0.060420, -0.072623, 0.225806, 0.273888, 0.258065
0.345000, 0.218817, 0.072996, -0.072910, 0.258065, 0.279409, 0.258065
0.350000, 0.231298, 0.086603, -0.072347, 0.258065, 0.284961, 0.258065
0.355000, 0.243071, 0.101037, -0.071017, 0.258065, 0.290561, 0.258065
0.360000, 0.254160, 0.116080, -0.069040, 0.258065, 0.296220, 0.322581
0.365000, 0.264629, 0.131524, -0.066552, 0.258065, 0.301945, 0.322581
0.370000, 0.274571, 0.147189, -0.063691, 0.258065, 0.307735, 0.322581
0.375000, 0.284087, 0.162930, -0.060578, 0.258065, 0.313589, 0.322581
0.380000, 0.293275, 0.178651, -0.057312, 0.258065, 0.319502, 0.322581
0.385000, 0.302216, 0.194299, -0.053959, 0.322581, 0.325469, 0.322581
0.390000, 0.310974, 0.209859, -0.050558, 0.322581, 0.331487, 0.322581
0.395000, 0.319589, 0.225346, -0.047122, 0.322581, 0.337553, 0.354839
0.400000, 0.328088, 0.240792, -0.043648, 0.322581, 0.343668, 0.354839
0.405000, 0.336482, 0.256237, -0.040122, 0.354839, 0.349832, 0.354839
0.410000, 0.344775, 0.271715, -0.036530, 0.354839, 0.356052, 0.354839
0.415000, 0.352970, 0.287248, -0.032861, 0.354839, 0.362331, 0.354839
0.420000, 0.361069, 0.302841, -0.029114, 0.354839, 0.368676, 0.354839
0.425000, 0.369076, 0.318480, -0.025298, 0.354839, 0.375091, 0.354839
0.430000, 0.376996, 0.334131, -0.021433, 0.354839, 0.381583, 0.387097
0.435000, 0.384836, 0.349739, -0.017549, 0.387097, 0.388152, 0.387097
0.440000, 0.392601, 0.365235, -0.013683, 0.387097, 0.394800, 0.387097
0.445000, 0.400296, 0.380539, -0.009878, 0.387097, 0.401526, 0.387097
