DISTRICT,VPI,TWO-PARTY
CD 1,0.795944,330155
CD 2,0.813220,308780
CD 3,0.567752,253093
CD 4,0.825885,165954
CD 5,0.674834,279079
CD 6,0.458268,331544
CD 7,0.880886,299804
CD 8,0.583628,228243
CD 9,0.661475,303334
CD 10,0.583055,269954
CD 11,0.587231,259293
CD 12,0.507519,302883
CD 13,0.498409,293817
CD 14,0.449068,311443
CD 15,0.347542,302306
CD 16,0.460647,297790
CD 17,0.586285,289431
CD 18,0.381418,327824
