Vf, D-Sf, R-Sf, B_GSf
0.250000, 0.000000, 0.000000, -0.000000
0.255000, 0.000001, 0.000000, -0.000000
0.260000, 0.000001, 0.000000, -0.000000
0.265000, 0.000002, 0.000000, -0.000001
0.270000, 0.000004, 0.000001, -0.000002
0.275000, 0.000008, 0.000001, -0.000004
0.280000, 0.000015, 0.000002, -0.000007
0.285000, 0.000028, 0.000004, -0.000012
0.290000, 0.000049, 0.000008, -0.000021
0.295000, 0.000086, 0.000014, -0.000036
0.300000, 0.000147, 0.000025, -0.000061
0.305000, 0.000244, 0.000044, -0.000100
0.310000, 0.000397, 0.000077, -0.000160
0.315000, 0.000630, 0.000131, -0.000250
0.320000, 0.000979, 0.000217, -0.000381
0.325000, 0.001488, 0.000322, -0.000583
0.330000, 0.002210, 0.000472, -0.000869
0.335000, 0.003212, 0.000685, -0.001263
0.340000, 0.004566, 0.000983, -0.001792
0.345000, 0.006355, 0.001394, -0.002480
0.350000, 0.008660, 0.001957, -0.003352
0.355000, 0.011560, 0.002716, -0.004422
0.360000, 0.015123, 0.003729, -0.005697
0.365000, 0.019400, 0.005065, -0.007168
0.370000, 0.024419, 0.006806, -0.008806
0.375000, 0.030181, 0.009051, -0.010565
0.380000, 0.036661, 0.011910, -0.012375
0.385000, 0.043805, 0.015510, -0.014148
0.390000, 0.051547, 0.019993, -0.015777
0.395000, 0.059807, 0.025510, -0.017149
0.400000, 0.068515, 0.032223, -0.018146
0.405000, 0.077617, 0.040302, -0.018657
0.410000, 0.087091, 0.049915, -0.018588
0.415000, 0.096959, 0.061226, -0.017866
0.420000, 0.107289, 0.074390, -0.016449
0.425000, 0.118199, 0.089544, -0.014328
0.430000, 0.129855, 0.106800, -0.011527
0.435000, 0.142456, 0.126240, -0.008108
0.440000, 0.156225, 0.147907, -0.004159
0.445000, 0.171395, 0.171804, +0.000204
0.450000, 0.188186, 0.197887, +0.004850
0.455000, 0.206797, 0.226064, +0.009634
0.460000, 0.227384, 0.256194, +0.014405
0.465000, 0.250054, 0.288088, +0.019017
0.470000, 0.274855, 0.321511, +0.023328
0.475000, 0.301770, 0.356189, +0.027210
0.480000, 0.330718, 0.391813, +0.030548
0.485000, 0.361556, 0.428049, +0.033246
0.490000, 0.394083, 0.464541, +0.035229
0.495000, 0.428046, 0.500928, +0.036441
0.500000, 0.463151, 0.536849, +0.036849
0.505000, 0.499072, 0.571954, +0.036441
0.510000, 0.535459, 0.605917, +0.035229
0.515000, 0.571951, 0.638444, +0.033246
0.520000, 0.608187, 0.669282, +0.030548
0.525000, 0.643811, 0.698230, +0.027210
0.530000, 0.678489, 0.725145, +0.023328
0.535000, 0.711912, 0.749946, +0.019017
0.540000, 0.743806, 0.772616, +0.014405
0.545000, 0.773936, 0.793203, +0.009634
0.550000, 0.802113, 0.811814, +0.004850
0.555000, 0.828196, 0.828605, +0.000204
0.560000, 0.852093, 0.843775, -0.004159
0.565000, 0.873760, 0.857544, -0.008108
0.570000, 0.893200, 0.870145, -0.011527
0.575000, 0.910456, 0.881801, -0.014328
0.580000, 0.925610, 0.892711, -0.016449
0.585000, 0.938774, 0.903041, -0.017866
0.590000, 0.950085, 0.912909, -0.018588
0.595000, 0.959698, 0.922383, -0.018657
0.600000, 0.967777, 0.931485, -0.018146
0.605000, 0.974490, 0.940193, -0.017149
0.610000, 0.980007, 0.948453, -0.015777
0.615000, 0.984490, 0.956195, -0.014148
0.620000, 0.988090, 0.963339, -0.012375
0.625000, 0.990949, 0.969819, -0.010565
0.630000, 0.993194, 0.975581, -0.008806
0.635000, 0.994935, 0.980600, -0.007168
0.640000, 0.996271, 0.984877, -0.005697
0.645000, 0.997284, 0.988440, -0.004422
0.650000, 0.998043, 0.991340, -0.003352
0.655000, 0.998606, 0.993645, -0.002480
0.660000, 0.999017, 0.995434, -0.001792
0.665000, 0.999315, 0.996788, -0.001263
0.670000, 0.999528, 0.997790, -0.000869
0.675000, 0.999678, 0.998512, -0.000583
0.680000, 0.999783, 0.999021, -0.000381
0.685000, 0.999869, 0.999370, -0.000250
0.690000, 0.999923, 0.999603, -0.000160
0.695000, 0.999956, 0.999756, -0.000100
0.700000, 0.999975, 0.999853, -0.000061
0.705000, 0.999986, 0.999914, -0.000036
0.710000, 0.999992, 0.999951, -0.000021
0.715000, 0.999996, 0.999972, -0.000012
0.720000, 0.999998, 0.999985, -0.000007
0.725000, 0.999999, 0.999992, -0.000004
0.730000, 0.999999, 0.999996, -0.000002
0.735000, 1.000000, 0.999998, -0.000001
0.740000, 1.000000, 0.999999, -0.000000
0.745000, 1.000000, 0.999999, -0.000000
0.750000, 1.000000, 1.000000, -0.000000
