DISTRICT,VPI,TWO-PARTY
CD 1,0.605903,188970
CD 2,0.699239,197065
CD 3,0.689117,206190
CD 4,0.668425,182276
CD 5,0.764058,194416
CD 6,0.672260,207101
CD 7,0.666970,196461
CD 8,0.634749,204004
CD 9,0.863660,211861
