Vf, D-Sf, R-Sf, B_GSf
0.250000, 0.000004, 0.000000, -0.000002
0.255000, 0.000007, 0.000000, -0.000004
0.260000, 0.000014, 0.000000, -0.000007
0.265000, 0.000027, 0.000000, -0.000013
0.270000, 0.000051, 0.000000, -0.000025
0.275000, 0.000092, 0.000001, -0.000045
0.280000, 0.000162, 0.000001, -0.000080
0.285000, 0.000278, 0.000003, -0.000138
0.290000, 0.000465, 0.000005, -0.000230
0.295000, 0.000757, 0.000010, -0.000374
0.300000, 0.001202, 0.000017, -0.000592
0.305000, 0.001859, 0.000031, -0.000914
0.310000, 0.002801, 0.000055, -0.001373
0.315000, 0.004114, 0.000094, -0.002010
0.320000, 0.005894, 0.000159, -0.002867
0.325000, 0.008236, 0.000264, -0.003986
0.330000, 0.011232, 0.000429, -0.005401
0.335000, 0.014956, 0.000686, -0.007135
0.340000, 0.019455, 0.001076, -0.009189
0.345000, 0.024740, 0.001657, -0.011541
0.350000, 0.030776, 0.002507, -0.014135
0.355000, 0.037481, 0.003723, -0.016879
0.360000, 0.044731, 0.005432, -0.019649
0.365000, 0.052366, 0.007788, -0.022289
0.370000, 0.060208, 0.010974, -0.024617
0.375000, 0.068078, 0.015201, -0.026439
0.380000, 0.075817, 0.020704, -0.027557
0.385000, 0.083304, 0.026908, -0.028198
0.390000, 0.090468, 0.033803, -0.028332
0.395000, 0.097303, 0.042053, -0.027625
0.400000, 0.103867, 0.051813, -0.026027
0.405000, 0.110277, 0.063229, -0.023524
0.410000, 0.116701, 0.076433, -0.020134
0.415000, 0.123347, 0.091537, -0.015905
0.420000, 0.130443, 0.108620, -0.010912
0.425000, 0.138227, 0.127728, -0.005249
0.430000, 0.146932, 0.148869, +0.000969
0.435000, 0.156770, 0.172004, +0.007617
0.440000, 0.167931, 0.197049, +0.014559
0.445000, 0.180569, 0.223878, +0.021655
0.450000, 0.194804, 0.252320, +0.028758
0.455000, 0.210721, 0.282168, +0.035723
0.460000, 0.228369, 0.313186, +0.042409
0.465000, 0.247763, 0.345115, +0.048676
0.470000, 0.268889, 0.377684, +0.054397
0.475000, 0.291708, 0.410616, +0.059454
0.480000, 0.316157, 0.443641, +0.063742
0.485000, 0.342152, 0.476496, +0.067172
0.490000, 0.369590, 0.508938, +0.069674
0.495000, 0.398350, 0.540743, +0.071196
0.500000, 0.428293, 0.571707, +0.071707
0.505000, 0.459257, 0.601650, +0.071196
0.510000, 0.491062, 0.630410, +0.069674
0.515000, 0.523504, 0.657848, +0.067172
0.520000, 0.556359, 0.683843, +0.063742
0.525000, 0.589384, 0.708292, +0.059454
0.530000, 0.622316, 0.731111, +0.054397
0.535000, 0.654885, 0.752237, +0.048676
0.540000, 0.686814, 0.771631, +0.042409
0.545000, 0.717832, 0.789279, +0.035723
0.550000, 0.747680, 0.805196, +0.028758
0.555000, 0.776122, 0.819431, +0.021655
0.560000, 0.802951, 0.832069, +0.014559
0.565000, 0.827996, 0.843230, +0.007617
0.570000, 0.851131, 0.853068, +0.000969
0.575000, 0.872272, 0.861773, -0.005249
0.580000, 0.891380, 0.869557, -0.010912
0.585000, 0.908463, 0.876653, -0.015905
0.590000, 0.923567, 0.883299, -0.020134
0.595000, 0.936771, 0.889723, -0.023524
0.600000, 0.948187, 0.896133, -0.026027
0.605000, 0.957947, 0.902697, -0.027625
0.610000, 0.966197, 0.909532, -0.028332
0.615000, 0.973092, 0.916696, -0.028198
0.620000, 0.979296, 0.924183, -0.027557
0.625000, 0.984799, 0.931922, -0.026439
0.630000, 0.989026, 0.939792, -0.024617
0.635000, 0.992212, 0.947634, -0.022289
0.640000, 0.994568, 0.955269, -0.019649
0.645000, 0.996277, 0.962519, -0.016879
0.650000, 0.997493, 0.969224, -0.014135
0.655000, 0.998343, 0.975260, -0.011541
0.660000, 0.998924, 0.980545, -0.009189
0.665000, 0.999314, 0.985044, -0.007135
0.670000, 0.999571, 0.988768, -0.005401
0.675000, 0.999736, 0.991764, -0.003986
0.680000, 0.999841, 0.994106, -0.002867
0.685000, 0.999906, 0.995886, -0.002010
0.690000, 0.999945, 0.997199, -0.001373
0.695000, 0.999969, 0.998141, -0.000914
0.700000, 0.999983, 0.998798, -0.000592
0.705000, 0.999990, 0.999243, -0.000374
0.710000, 0.999995, 0.999535, -0.000230
0.715000, 0.999997, 0.999722, -0.000138
0.720000, 0.999999, 0.999838, -0.000080
0.725000, 0.999999, 0.999908, -0.000045
0.730000, 1.000000, 0.999949, -0.000025
0.735000, 1.000000, 0.999973, -0.000013
0.740000, 1.000000, 0.999986, -0.000007
0.745000, 1.000000, 0.999993, -0.000004
0.750000, 1.000000, 0.999996, -0.000002
