Vf, D-Sf, R-Sf, B_GSf
0.250000, 0.000016, 0.000164, +0.000074
0.255000, 0.000030, 0.000299, +0.000135
0.260000, 0.000057, 0.000528, +0.000235
0.265000, 0.000104, 0.000901, +0.000399
0.270000, 0.000183, 0.001491, +0.000654
0.275000, 0.000315, 0.002394, +0.001040
0.280000, 0.000525, 0.003728, +0.001601
0.285000, 0.000853, 0.005639, +0.002393
0.290000, 0.001349, 0.008289, +0.003470
0.295000, 0.002074, 0.011851, +0.004888
0.300000, 0.003107, 0.016496, +0.006694
0.305000, 0.004536, 0.022374, +0.008919
0.310000, 0.006459, 0.029600, +0.011570
0.315000, 0.008976, 0.038236, +0.014630
0.320000, 0.012184, 0.048278, +0.018047
0.325000, 0.016168, 0.059652, +0.021742
0.330000, 0.020996, 0.072208, +0.025606
0.335000, 0.026710, 0.085738, +0.029514
0.340000, 0.033326, 0.099980, +0.033327
0.345000, 0.040828, 0.114648, +0.036910
0.350000, 0.049181, 0.129448, +0.040134
0.355000, 0.058329, 0.144108, +0.042890
0.360000, 0.068210, 0.158393, +0.045091
0.365000, 0.078764, 0.172122, +0.046679
0.370000, 0.089942, 0.185181, +0.047620
0.375000, 0.101713, 0.197523, +0.047905
0.380000, 0.114070, 0.209165, +0.047548
0.385000, 0.127025, 0.220179, +0.046577
0.390000, 0.140607, 0.230677, +0.045035
0.395000, 0.154854, 0.237860, +0.041503
0.400000, 0.169804, 0.244763, +0.037480
0.405000, 0.185483, 0.251945, +0.033231
0.410000, 0.201899, 0.259453, +0.028777
0.415000, 0.219036, 0.267330, +0.024147
0.420000, 0.236844, 0.275616, +0.019386
0.425000, 0.255249, 0.284345, +0.014548
0.430000, 0.274149, 0.293546, +0.009699
0.435000, 0.293419, 0.303237, +0.004909
0.440000, 0.312926, 0.313433, +0.000254
0.445000, 0.332529, 0.324136, -0.004196
0.450000, 0.352093, 0.335344, -0.008374
0.455000, 0.371496, 0.347046, -0.012225
0.460000, 0.390632, 0.359224, -0.015704
0.465000, 0.409418, 0.371857, -0.018780
0.470000, 0.427794, 0.384923, -0.021435
0.475000, 0.445723, 0.398397, -0.023663
0.480000, 0.463191, 0.412259, -0.025466
0.485000, 0.480196, 0.426495, -0.026851
0.490000, 0.496754, 0.441095, -0.027829
0.495000, 0.512882, 0.456060, -0.028411
0.500000, 0.528605, 0.471395, -0.028605
0.505000, 0.543940, 0.487118, -0.028411
0.510000, 0.558905, 0.503246, -0.027829
0.515000, 0.573505, 0.519804, -0.026851
0.520000, 0.587741, 0.536809, -0.025466
0.525000, 0.601603, 0.554277, -0.023663
0.530000, 0.615077, 0.572206, -0.021435
0.535000, 0.628143, 0.590582, -0.018780
0.540000, 0.640776, 0.609368, -0.015704
0.545000, 0.652954, 0.628504, -0.012225
0.550000, 0.664656, 0.647907, -0.008374
0.555000, 0.675864, 0.667471, -0.004196
0.560000, 0.686567, 0.687074, +0.000254
0.565000, 0.696763, 0.706581, +0.004909
0.570000, 0.706454, 0.725851, +0.009699
0.575000, 0.715655, 0.744751, +0.014548
0.580000, 0.724384, 0.763156, +0.019386
0.585000, 0.732670, 0.780964, +0.024147
0.590000, 0.740547, 0.798101, +0.028777
0.595000, 0.748055, 0.814517, +0.033231
0.600000, 0.755237, 0.830196, +0.037480
0.605000, 0.762140, 0.845146, +0.041503
0.610000, 0.769323, 0.859393, +0.045035
0.615000, 0.779821, 0.872975, +0.046577
0.620000, 0.790835, 0.885930, +0.047548
0.625000, 0.802477, 0.898287, +0.047905
0.630000, 0.814819, 0.910058, +0.047620
0.635000, 0.827878, 0.921236, +0.046679
0.640000, 0.841607, 0.931790, +0.045091
0.645000, 0.855892, 0.941671, +0.042890
0.650000, 0.870552, 0.950819, +0.040134
0.655000, 0.885352, 0.959172, +0.036910
0.660000, 0.900020, 0.966674, +0.033327
0.665000, 0.914262, 0.973290, +0.029514
0.670000, 0.927792, 0.979004, +0.025606
0.675000, 0.940348, 0.983832, +0.021742
0.680000, 0.951722, 0.987816, +0.018047
0.685000, 0.961764, 0.991024, +0.014630
0.690000, 0.970400, 0.993541, +0.011570
0.695000, 0.977626, 0.995464, +0.008919
0.700000, 0.983504, 0.996893, +0.006694
0.705000, 0.988149, 0.997926, +0.004888
0.710000, 0.991711, 0.998651, +0.003470
0.715000, 0.994361, 0.999147, +0.002393
0.720000, 0.996272, 0.999475, +0.001601
0.725000, 0.997606, 0.999685, +0.001040
0.730000, 0.998509, 0.999817, +0.000654
0.735000, 0.999099, 0.999896, +0.000399
0.740000, 0.999472, 0.999943, +0.000235
0.745000, 0.999701, 0.999970, +0.000135
0.750000, 0.999836, 0.999984, +0.000074
