Vf, D-Sf, R-Sf, B_GSf
0.250000, 0.010193, 0.000000, -0.005096
0.255000, 0.014595, 0.000000, -0.007297
0.260000, 0.020095, 0.000001, -0.010047
0.265000, 0.026655, 0.000002, -0.013326
0.270000, 0.034136, 0.000004, -0.017066
0.275000, 0.042317, 0.000007, -0.021155
0.280000, 0.050924, 0.000013, -0.025455
0.285000, 0.059681, 0.000024, -0.029828
0.290000, 0.068356, 0.000044, -0.034156
0.295000, 0.076796, 0.000076, -0.038360
0.300000, 0.084947, 0.000131, -0.042408
0.305000, 0.092840, 0.000219, -0.046310
0.310000, 0.100572, 0.000359, -0.050106
0.315000, 0.108273, 0.000576, -0.053849
0.320000, 0.116068, 0.000903, -0.057583
0.325000, 0.124052, 0.001385, -0.061334
0.330000, 0.132280, 0.002081, -0.065099
0.335000, 0.140755, 0.003062, -0.068846
0.340000, 0.149445, 0.004415, -0.072515
0.345000, 0.158289, 0.006240, -0.076024
0.350000, 0.167215, 0.008649, -0.079283
0.355000, 0.176155, 0.011764, -0.082196
0.360000, 0.185055, 0.015709, -0.084673
0.365000, 0.193880, 0.020611, -0.086634
0.370000, 0.202619, 0.026588, -0.088015
0.375000, 0.211277, 0.033747, -0.088765
0.380000, 0.219871, 0.042178, -0.088846
0.385000, 0.228355, 0.051954, -0.088201
0.390000, 0.233910, 0.063124, -0.085393
0.395000, 0.239636, 0.075720, -0.081958
0.400000, 0.245538, 0.089754, -0.077892
0.405000, 0.251622, 0.105219, -0.073201
0.410000, 0.257895, 0.122096, -0.067899
0.415000, 0.264369, 0.140351, -0.062009
0.420000, 0.271062, 0.159935, -0.055563
0.425000, 0.277999, 0.180787, -0.048606
0.430000, 0.285215, 0.202825, -0.041195
0.435000, 0.292752, 0.225949, -0.033401
0.440000, 0.300666, 0.250034, -0.025316
0.445000, 0.309023, 0.274930, -0.017046
0.450000, 0.317900, 0.300462, -0.008719
0.455000, 0.327386, 0.326431, -0.000477
0.460000, 0.337575, 0.352619, +0.007522
0.465000, 0.348571, 0.378798, +0.015114
0.470000, 0.360479, 0.404734, +0.022128
0.475000, 0.373402, 0.430199, +0.028399
0.480000, 0.387437, 0.454978, +0.033771
0.485000, 0.402670, 0.478882, +0.038106
0.490000, 0.419168, 0.501747, +0.041290
0.495000, 0.436976, 0.523446, +0.043235
0.500000, 0.456110, 0.543890, +0.043890
0.505000, 0.476554, 0.563024, +0.043235
0.510000, 0.498253, 0.580832, +0.041290
0.515000, 0.521118, 0.597330, +0.038106
0.520000, 0.545022, 0.612563, +0.033771
0.525000, 0.569801, 0.626598, +0.028399
0.530000, 0.595266, 0.639521, +0.022128
0.535000, 0.621202, 0.651429, +0.015114
0.540000, 0.647381, 0.662425, +0.007522
0.545000, 0.673569, 0.672614, -0.000477
0.550000, 0.699538, 0.682100, -0.008719
0.555000, 0.725070, 0.690977, -0.017046
0.560000, 0.749966, 0.699334, -0.025316
0.565000, 0.774051, 0.707248, -0.033401
0.570000, 0.797175, 0.714785, -0.041195
0.575000, 0.819213, 0.722001, -0.048606
0.580000, 0.840065, 0.728938, -0.055563
0.585000, 0.859649, 0.735631, -0.062009
0.590000, 0.877904, 0.742105, -0.067899
0.595000, 0.894781, 0.748378, -0.073201
0.600000, 0.910246, 0.754462, -0.077892
0.605000, 0.924280, 0.760364, -0.081958
0.610000, 0.936876, 0.766090, -0.085393
0.615000, 0.948046, 0.771645, -0.088201
0.620000, 0.957822, 0.780129, -0.088846
0.625000, 0.966253, 0.788723, -0.088765
0.630000, 0.973412, 0.797381, -0.088015
0.635000, 0.979389, 0.806120, -0.086634
0.640000, 0.984291, 0.814945, -0.084673
0.645000, 0.988236, 0.823845, -0.082196
0.650000, 0.991351, 0.832785, -0.079283
0.655000, 0.993760, 0.841711, -0.076024
0.660000, 0.995585, 0.850555, -0.072515
0.665000, 0.996938, 0.859245, -0.068846
0.670000, 0.997919, 0.867720, -0.065099
0.675000, 0.998615, 0.875948, -0.061334
0.680000, 0.999097, 0.883932, -0.057583
0.685000, 0.999424, 0.891727, -0.053849
0.690000, 0.999641, 0.899428, -0.050106
0.695000, 0.999781, 0.907160, -0.046310
0.700000, 0.999869, 0.915053, -0.042408
0.705000, 0.999924, 0.923204, -0.038360
0.710000, 0.999956, 0.931644, -0.034156
0.715000, 0.999976, 0.940319, -0.029828
0.720000, 0.999987, 0.949076, -0.025455
0.725000, 0.999993, 0.957683, -0.021155
0.730000, 0.999996, 0.965864, -0.017066
0.735000, 0.999998, 0.973345, -0.013326
0.740000, 0.999999, 0.979905, -0.010047
0.745000, 1.000000, 0.985405, -0.007297
0.750000, 1.000000, 0.989807, -0.005096
