DISTRICT,VPI,TWO-PARTY
CD 1,0.742482,195782
CD 2,0.645198,275633
CD 3,0.590621,230051
CD 4,0.486912,205767
CD 5,0.423717,201306
CD 6,0.578355,195326
CD 7,0.621395,210117
