DISTRICT,VPI,TWO-PARTY
CD 1,0.565273,219540
CD 2,0.460910,245719
CD 3,0.490548,232010
CD 4,0.543925,264405
CD 5,0.609173,255274
CD 6,0.501517,276612
CD 7,0.794339,170572
CD 8,0.545103,260203
CD 9,0.511228,276890
