Vf, D-Sf, R-Sf, B_GSf
0.250000, 0.000955, 0.000000, -0.000478
0.255000, 0.001578, 0.000000, -0.000789
0.260000, 0.002510, 0.000001, -0.001255
0.265000, 0.003848, 0.000001, -0.001923
0.270000, 0.005688, 0.000002, -0.002843
0.275000, 0.008116, 0.000004, -0.004056
0.280000, 0.011188, 0.000008, -0.005590
0.285000, 0.014917, 0.000015, -0.007451
0.290000, 0.019262, 0.000027, -0.009618
0.295000, 0.024129, 0.000048, -0.012041
0.300000, 0.029378, 0.000083, -0.014648
0.305000, 0.034843, 0.000143, -0.017350
0.310000, 0.040358, 0.000240, -0.020059
0.315000, 0.045789, 0.000394, -0.022698
0.320000, 0.051060, 0.000635, -0.025212
0.325000, 0.056165, 0.001003, -0.027581
0.330000, 0.061178, 0.001552, -0.029813
0.335000, 0.066241, 0.002356, -0.031943
0.340000, 0.071546, 0.003508, -0.034019
0.345000, 0.077305, 0.005123, -0.036091
0.350000, 0.083725, 0.007346, -0.038190
0.355000, 0.090979, 0.010342, -0.040319
0.360000, 0.099180, 0.014303, -0.042439
0.365000, 0.108368, 0.019440, -0.044464
0.370000, 0.118499, 0.025976, -0.046262
0.375000, 0.129451, 0.034140, -0.047656
0.380000, 0.141030, 0.044155, -0.048437
0.385000, 0.152986, 0.056224, -0.048381
0.390000, 0.165038, 0.070517, -0.047261
0.395000, 0.176899, 0.087162, -0.044869
0.400000, 0.188298, 0.106226, -0.041036
0.405000, 0.199006, 0.127713, -0.035646
0.410000, 0.208852, 0.151555, -0.028648
0.415000, 0.217734, 0.177610, -0.020062
0.420000, 0.225626, 0.205666, -0.009980
0.425000, 0.232569, 0.235447, +0.001439
0.430000, 0.238668, 0.266625, +0.013979
0.435000, 0.244080, 0.298831, +0.027376
0.440000, 0.248994, 0.331672, +0.041339
0.445000, 0.253625, 0.364747, +0.055561
0.450000, 0.258193, 0.397659, +0.069733
0.455000, 0.262921, 0.430032, +0.083556
0.460000, 0.268018, 0.461523, +0.096753
0.465000, 0.273679, 0.491827, +0.109074
0.470000, 0.280078, 0.520684, +0.120303
0.475000, 0.287367, 0.547884, +0.130259
0.480000, 0.295671, 0.573267, +0.138798
0.485000, 0.305093, 0.596719, +0.145813
0.490000, 0.315875, 0.618175, +0.151150
0.495000, 0.329478, 0.637612, +0.154067
0.500000, 0.344956, 0.655044, +0.155044
0.505000, 0.362388, 0.670522, +0.154067
0.510000, 0.381825, 0.684125, +0.151150
0.515000, 0.403281, 0.694907, +0.145813
0.520000, 0.426733, 0.704329, +0.138798
0.525000, 0.452116, 0.712633, +0.130259
0.530000, 0.479316, 0.719922, +0.120303
0.535000, 0.508173, 0.726321, +0.109074
0.540000, 0.538477, 0.731982, +0.096753
0.545000, 0.569968, 0.737079, +0.083556
0.550000, 0.602341, 0.741807, +0.069733
0.555000, 0.635253, 0.746375, +0.055561
0.560000, 0.668328, 0.751006, +0.041339
0.565000, 0.701169, 0.755920, +0.027376
0.570000, 0.733375, 0.761332, +0.013979
0.575000, 0.764553, 0.767431, +0.001439
0.580000, 0.794334, 0.774374, -0.009980
0.585000, 0.822390, 0.782266, -0.020062
0.590000, 0.848445, 0.791148, -0.028648
0.595000, 0.872287, 0.800994, -0.035646
0.600000, 0.893774, 0.811702, -0.041036
0.605000, 0.912838, 0.823101, -0.044869
0.610000, 0.929483, 0.834962, -0.047261
0.615000, 0.943776, 0.847014, -0.048381
0.620000, 0.955845, 0.858970, -0.048437
0.625000, 0.965860, 0.870549, -0.047656
0.630000, 0.974024, 0.881501, -0.046262
0.635000, 0.980560, 0.891632, -0.044464
0.640000, 0.985697, 0.900820, -0.042439
0.645000, 0.989658, 0.909021, -0.040319
0.650000, 0.992654, 0.916275, -0.038190
0.655000, 0.994877, 0.922695, -0.036091
0.660000, 0.996492, 0.928454, -0.034019
0.665000, 0.997644, 0.933759, -0.031943
0.670000, 0.998448, 0.938822, -0.029813
0.675000, 0.998997, 0.943835, -0.027581
0.680000, 0.999365, 0.948940, -0.025212
0.685000, 0.999606, 0.954211, -0.022698
0.690000, 0.999760, 0.959642, -0.020059
0.695000, 0.999857, 0.965157, -0.017350
0.700000, 0.999917, 0.970622, -0.014648
0.705000, 0.999952, 0.975871, -0.012041
0.710000, 0.999973, 0.980738, -0.009618
0.715000, 0.999985, 0.985083, -0.007451
0.720000, 0.999992, 0.988812, -0.005590
0.725000, 0.999996, 0.991884, -0.004056
0.730000, 0.999998, 0.994312, -0.002843
0.735000, 0.999999, 0.996152, -0.001923
0.740000, 0.999999, 0.997490, -0.001255
0.745000, 1.000000, 0.998422, -0.000789
0.750000, 1.000000, 0.999045, -0.000478
