Vf, D-Sf, R-Sf, B_GSf
0.250000, 0.004118, 0.000000, -0.002059
0.255000, 0.006366, 0.000001, -0.003183
0.260000, 0.009493, 0.000002, -0.004745
0.265000, 0.013673, 0.000004, -0.006834
0.270000, 0.019057, 0.000009, -0.009524
0.275000, 0.025751, 0.000016, -0.012867
0.280000, 0.033800, 0.000031, -0.016885
0.285000, 0.043185, 0.000056, -0.021564
0.290000, 0.053816, 0.000100, -0.026858
0.295000, 0.065543, 0.000174, -0.032684
0.300000, 0.078166, 0.000298, -0.038934
0.305000, 0.091439, 0.000496, -0.045471
0.310000, 0.105090, 0.000809, -0.052140
0.315000, 0.118826, 0.001290, -0.058768
0.320000, 0.132351, 0.002010, -0.065170
0.325000, 0.145378, 0.003064, -0.071157
0.330000, 0.157647, 0.004570, -0.076539
0.335000, 0.168942, 0.006671, -0.081136
0.340000, 0.179102, 0.009533, -0.084784
0.345000, 0.188030, 0.013341, -0.087344
0.350000, 0.195698, 0.018291, -0.088703
0.355000, 0.202140, 0.024579, -0.088781
0.360000, 0.207446, 0.032387, -0.087529
0.365000, 0.211744, 0.041866, -0.084939
0.370000, 0.215195, 0.053126, -0.081034
0.375000, 0.217972, 0.066217, -0.075877
0.380000, 0.220254, 0.081125, -0.069565
0.385000, 0.222219, 0.097766, -0.062227
0.390000, 0.224034, 0.115993, -0.054020
0.395000, 0.225854, 0.135605, -0.045125
0.400000, 0.227823, 0.156363, -0.035730
0.405000, 0.230070, 0.178011, -0.026030
0.410000, 0.232712, 0.200296, -0.016208
0.415000, 0.235851, 0.222988, -0.006432
0.420000, 0.239579, 0.245895, +0.003158
0.425000, 0.243972, 0.268871, +0.012450
0.430000, 0.249092, 0.291818, +0.021363
0.435000, 0.254986, 0.314680, +0.029847
0.440000, 0.261347, 0.337437, +0.038045
0.445000, 0.268237, 0.360087, +0.045925
0.450000, 0.275964, 0.382637, +0.053336
0.455000, 0.284574, 0.405085, +0.060255
0.460000, 0.294111, 0.427416, +0.066653
0.465000, 0.304612, 0.449591, +0.072489
0.470000, 0.316111, 0.471547, +0.077718
0.475000, 0.328635, 0.493200, +0.082283
0.480000, 0.342201, 0.514451, +0.086125
0.485000, 0.356815, 0.535188, +0.089186
0.490000, 0.372469, 0.555298, +0.091415
0.495000, 0.389137, 0.574676, +0.092770
0.500000, 0.406776, 0.593224, +0.093224
0.505000, 0.425324, 0.610863, +0.092770
0.510000, 0.444702, 0.627531, +0.091415
0.515000, 0.464812, 0.643185, +0.089186
0.520000, 0.485549, 0.657799, +0.086125
0.525000, 0.506800, 0.671365, +0.082283
0.530000, 0.528453, 0.683889, +0.077718
0.535000, 0.550409, 0.695388, +0.072489
0.540000, 0.572584, 0.705889, +0.066653
0.545000, 0.594915, 0.715426, +0.060255
0.550000, 0.617363, 0.724036, +0.053336
0.555000, 0.639913, 0.731763, +0.045925
0.560000, 0.662563, 0.738653, +0.038045
0.565000, 0.685320, 0.745014, +0.029847
0.570000, 0.708182, 0.750908, +0.021363
0.575000, 0.731129, 0.756028, +0.012450
0.580000, 0.754105, 0.760421, +0.003158
0.585000, 0.777012, 0.764149, -0.006432
0.590000, 0.799704, 0.767288, -0.016208
0.595000, 0.821989, 0.769930, -0.026030
0.600000, 0.843637, 0.772177, -0.035730
0.605000, 0.864395, 0.774146, -0.045125
0.610000, 0.884007, 0.775966, -0.054020
0.615000, 0.902234, 0.777781, -0.062227
0.620000, 0.918875, 0.779746, -0.069565
0.625000, 0.933783, 0.782028, -0.075877
0.630000, 0.946874, 0.784805, -0.081034
0.635000, 0.958134, 0.788256, -0.084939
0.640000, 0.967613, 0.792554, -0.087529
0.645000, 0.975421, 0.797860, -0.088781
0.650000, 0.981709, 0.804302, -0.088703
0.655000, 0.986659, 0.811970, -0.087344
0.660000, 0.990467, 0.820898, -0.084784
0.665000, 0.993329, 0.831058, -0.081136
0.670000, 0.995430, 0.842353, -0.076539
0.675000, 0.996936, 0.854622, -0.071157
0.680000, 0.997990, 0.867649, -0.065170
0.685000, 0.998710, 0.881174, -0.058768
0.690000, 0.999191, 0.894910, -0.052140
0.695000, 0.999504, 0.908561, -0.045471
0.700000, 0.999702, 0.921834, -0.038934
0.705000, 0.999826, 0.934457, -0.032684
0.710000, 0.999900, 0.946184, -0.026858
0.715000, 0.999944, 0.956815, -0.021564
0.720000, 0.999969, 0.966200, -0.016885
0.725000, 0.999984, 0.974249, -0.012867
0.730000, 0.999991, 0.980943, -0.009524
0.735000, 0.999996, 0.986327, -0.006834
0.740000, 0.999998, 0.990507, -0.004745
0.745000, 0.999999, 0.993634, -0.003183
0.750000, 1.000000, 0.995882, -0.002059
