Vf, D-Sf, R-Sf, B_GSf, D-Sf-Pfptp, D-Sf-Uprob, D-Sf-Ufptp
0.250000, 0.007289, 0.000001, -0.003644, 0.000000, 0.105621, 0.111111
0.255000, 0.010496, 0.000001, -0.005248, 0.000000, 0.107310, 0.111111
0.260000, 0.014546, 0.000002, -0.007272, 0.000000, 0.108936, 0.111111
0.265000, 0.019440, 0.000004, -0.009718, 0.000000, 0.110544, 0.111111
0.270000, 0.025114, 0.000009, -0.012552, 0.000000, 0.112183, 0.111111
0.275000, 0.031440, 0.000016, -0.015712, 0.000000, 0.113909, 0.111111
0.280000, 0.038252, 0.000031, -0.019111, 0.055556, 0.115777, 0.111111
0.285000, 0.045364, 0.000056, -0.022654, 0.055556, 0.117843, 0.111111
0.290000, 0.052598, 0.000099, -0.026250, 0.055556, 0.120159, 0.111111
0.295000, 0.059806, 0.000172, -0.029817, 0.055556, 0.122771, 0.111111
0.300000, 0.066875, 0.000291, -0.033292, 0.055556, 0.125716, 0.111111
0.305000, 0.073729, 0.000482, -0.036623, 0.055556, 0.129022, 0.111111
0.310000, 0.080324, 0.000781, -0.039771, 0.055556, 0.132702, 0.111111
0.315000, 0.086640, 0.001239, -0.042701, 0.111111, 0.136756, 0.111111
0.320000, 0.092682, 0.001921, -0.045381, 0.111111, 0.141168, 0.111111
0.325000, 0.098476, 0.002915, -0.047780, 0.111111, 0.145907, 0.111111
0.330000, 0.104071, 0.004333, -0.049869, 0.111111, 0.150927, 0.111111
0.335000, 0.109547, 0.006307, -0.051620, 0.111111, 0.156170, 0.111111
0.340000, 0.115001, 0.008996, -0.053002, 0.111111, 0.161568, 0.166667
0.345000, 0.120548, 0.012581, -0.053983, 0.111111, 0.167045, 0.166667
0.350000, 0.126297, 0.017260, -0.054519, 0.111111, 0.172522, 0.166667
0.355000, 0.132344, 0.023241, -0.054552, 0.111111, 0.177920, 0.222222
0.360000, 0.138746, 0.030733, -0.054006, 0.111111, 0.183167, 0.222222
0.365000, 0.145517, 0.039940, -0.052789, 0.111111, 0.188198, 0.222222
0.370000, 0.152621, 0.051043, -0.050789, 0.111111, 0.192958, 0.222222
0.375000, 0.159973, 0.064194, -0.047889, 0.111111, 0.197409, 0.222222
0.380000, 0.167450, 0.079506, -0.043972, 0.166667, 0.201527, 0.222222
0.385000, 0.174909, 0.097044, -0.038933, 0.222222, 0.205305, 0.222222
0.390000, 0.182200, 0.116820, -0.032690, 0.222222, 0.208753, 0.222222
0.395000, 0.189184, 0.138793, -0.025195, 0.222222, 0.211894, 0.222222
0.400000, 0.195750, 0.162864, -0.016443, 0.222222, 0.214766, 0.222222
0.405000, 0.201826, 0.188882, -0.006472, 0.222222, 0.217419, 0.222222
0.410000, 0.207383, 0.216647, +0.004632, 0.222222, 0.219909, 0.222222
0.415000, 0.212436, 0.245911, +0.016738, 0.222222, 0.222303, 0.222222
0.420000, 0.217039, 0.276390, +0.029675, 0.222222, 0.224667, 0.222222
0.425000, 0.221281, 0.307768, +0.043244, 0.222222, 0.227072, 0.222222
0.430000, 0.225269, 0.339705, +0.057218, 0.222222, 0.229589, 0.222222
0.435000, 0.229128, 0.371846, +0.071359, 0.222222, 0.232287, 0.222222
0.440000, 0.232984, 0.403837, +0.085426, 0.222222, 0.235233, 0.222222
0.445000, 0.236958, 0.435327, +0.099184, 0.222222, 0.238494, 0.222222
0.450000, 0.241165, 0.465989, +0.112412, 0.222222, 0.242132, 0.222222
0.455000, 0.245705, 0.495522, +0.124909, 0.222222, 0.246212, 0.222222
0.460000, 0.250665, 0.523668, +0.136502, 0.222222, 0.250797, 0.222222
0.465000, 0.256120, 0.550214, +0.147047, 0.222222, 0.255953, 0.222222
0.470000, 0.262133, 0.575001, +0.156434, 0.222222, 0.261746, 0.222222
0.475000, 0.268759, 0.597923, +0.164582, 0.277778, 0.268248, 0.277778
0.480000, 0.276046, 0.618929, +0.171441, 0.277778, 0.275534, 0.277778
0.485000, 0.284036, 0.638015, +0.176990, 0.277778, 0.283683, 0.277778
0.490000, 0.292784, 0.655224, +0.181220, 0.277778, 0.292776, 0.277778
0.495000, 0.303501, 0.670634, +0.183566, 0.277778, 0.302894, 0.277778
0.500000, 0.315650, 0.684350, +0.184350, 0.277778, 0.314117, 0.277778
0.505000, 0.329366, 0.696499, +0.183566, 0.277778, 0.326521, 0.277778
0.510000, 0.344776, 0.707216, +0.181220, 0.277778, 0.340171, 0.277778
0.515000, 0.361985, 0.715964, +0.176990, 0.277778, 0.355121, 0.277778
0.520000, 0.381071, 0.723954, +0.171441, 0.277778, 0.371404, 0.277778
0.525000, 0.402077, 0.731241, +0.164582, 0.388889, 0.389036, 0.277778
0.530000, 0.424999, 0.737867, +0.156434, 0.388889, 0.408004, 0.388889
0.535000, 0.449786, 0.743880, +0.147047, 0.388889, 0.428271, 0.388889
0.540000, 0.476332, 0.749335, +0.136502, 0.444444, 0.449767, 0.388889
0.545000, 0.504478, 0.754295, +0.124909, 0.444444, 0.472397, 0.444444
0.550000, 0.534011, 0.758835, +0.112412, 0.444444, 0.496034, 0.444444
0.555000, 0.564673, 0.763042, +0.099184, 0.500000, 0.520527, 0.444444
0.560000, 0.596163, 0.767016, +0.085426, 0.555556, 0.545702, 0.444444
0.565000, 0.628154, 0.770872, +0.071359, 0.666667, 0.571369, 0.555556
0.570000, 0.660295, 0.774731, +0.057218, 0.722222, 0.597327, 0.555556
0.575000, 0.692232, 0.778719, +0.043244, 0.777778, 0.623368, 0.666667
0.580000, 0.723610, 0.782961, +0.029675, 0.777778, 0.649289, 0.722222
0.585000, 0.754089, 0.787564, +0.016738, 0.833333, 0.674892, 0.777778
0.590000, 0.783353, 0.792617, +0.004632, 0.833333, 0.699993, 0.777778
0.595000, 0.811118, 0.798174, -0.006472, 0.888889, 0.724426, 0.777778
0.600000, 0.837136, 0.804250, -0.016443, 0.888889, 0.748045, 0.777778
0.605000, 0.861207, 0.810816, -0.025195, 0.888889, 0.770727, 0.833333
0.610000, 0.883180, 0.817800, -0.032690, 0.944444, 0.792372, 0.833333
0.615000, 0.902956, 0.825091, -0.038933, 1.000000, 0.812905, 0.833333
0.620000, 0.920494, 0.832550, -0.043972, 1.000000, 0.832269, 0.888889
