DISTRICT,VPI,TWO-PARTY
CD 1,0.868518,227255
CD 2,0.870246,213236
CD 3,0.681833,146082
CD 4,0.858964,94448
CD 5,0.736622,165373
CD 6,0.491417,199827
CD 7,0.915859,194623
CD 8,0.613209,125893
CD 9,0.742171,188600
CD 10,0.647588,165493
CD 11,0.625394,153094
CD 12,0.645012,188847
CD 13,0.633241,205894
CD 14,0.506687,176323
CD 15,0.542729,216578
CD 16,0.555609,189821
CD 17,0.648470,191068
CD 18,0.548774,232529
