DISTRICT,VPI,TWO-PARTY
CD 1,0.498403,222398
CD 2,0.448740,242822
CD 3,0.425750,231338
CD 4,0.452006,277052
CD 5,0.549967,262058
CD 6,0.412941,277633
CD 7,0.742236,169321
CD 8,0.431421,267956
CD 9,0.421188,278461
