Vf, D-Sf, R-Sf, B_GSf
0.250000, 0.000328, 0.000000, -0.000164
0.255000, 0.000585, 0.000000, -0.000293
0.260000, 0.001007, 0.000000, -0.000504
0.265000, 0.001676, 0.000000, -0.000838
0.270000, 0.002694, 0.000000, -0.001347
0.275000, 0.004189, 0.000000, -0.002094
0.280000, 0.006300, 0.000000, -0.003150
0.285000, 0.009173, 0.000001, -0.004586
0.290000, 0.012934, 0.000002, -0.006466
0.295000, 0.017679, 0.000003, -0.008838
0.300000, 0.023439, 0.000006, -0.011717
0.305000, 0.030176, 0.000011, -0.015082
0.310000, 0.037760, 0.000019, -0.018871
0.315000, 0.045985, 0.000034, -0.022976
0.320000, 0.054576, 0.000058, -0.027259
0.325000, 0.063223, 0.000100, -0.031562
0.330000, 0.071612, 0.000166, -0.035723
0.335000, 0.079465, 0.000273, -0.039596
0.340000, 0.086569, 0.000441, -0.043064
0.345000, 0.092797, 0.000698, -0.046049
0.350000, 0.098115, 0.001088, -0.048513
0.355000, 0.102575, 0.001666, -0.050454
0.360000, 0.106304, 0.002508, -0.051898
0.365000, 0.109477, 0.003712, -0.052882
0.370000, 0.112299, 0.005401, -0.053449
0.375000, 0.114983, 0.007729, -0.053627
0.380000, 0.117737, 0.010878, -0.053430
0.385000, 0.120751, 0.015061, -0.052845
0.390000, 0.124191, 0.020519, -0.051836
0.395000, 0.128196, 0.027511, -0.050342
0.400000, 0.132878, 0.036310, -0.048284
0.405000, 0.138321, 0.047186, -0.045568
0.410000, 0.144582, 0.060392, -0.042095
0.415000, 0.151694, 0.076149, -0.037773
0.420000, 0.159666, 0.094623, -0.032522
0.425000, 0.168488, 0.115909, -0.026289
0.430000, 0.178133, 0.140019, -0.019057
0.435000, 0.188568, 0.166867, -0.010851
0.440000, 0.199755, 0.196268, -0.001743
0.445000, 0.211657, 0.227937, +0.008140
0.450000, 0.224249, 0.261501, +0.018626
0.455000, 0.237519, 0.296511, +0.029496
0.460000, 0.251470, 0.332469, +0.040500
0.465000, 0.266126, 0.368847, +0.051360
0.470000, 0.281527, 0.405117, +0.061795
0.475000, 0.297730, 0.440777, +0.071523
0.480000, 0.315058, 0.475374, +0.080158
0.485000, 0.334135, 0.508522, +0.087193
0.490000, 0.355131, 0.539916, +0.092393
0.495000, 0.378172, 0.569339, +0.095584
0.500000, 0.403341, 0.596659, +0.096659
0.505000, 0.430661, 0.621828, +0.095584
0.510000, 0.460084, 0.644869, +0.092393
0.515000, 0.491478, 0.665865, +0.087193
0.520000, 0.524626, 0.684942, +0.080158
0.525000, 0.559223, 0.702270, +0.071523
0.530000, 0.594883, 0.718473, +0.061795
0.535000, 0.631153, 0.733874, +0.051360
0.540000, 0.667531, 0.748530, +0.040500
0.545000, 0.703489, 0.762481, +0.029496
0.550000, 0.738499, 0.775751, +0.018626
0.555000, 0.772063, 0.788343, +0.008140
0.560000, 0.803732, 0.800245, -0.001743
0.565000, 0.833133, 0.811432, -0.010851
0.570000, 0.859981, 0.821867, -0.019057
0.575000, 0.884091, 0.831512, -0.026289
0.580000, 0.905377, 0.840334, -0.032522
0.585000, 0.923851, 0.848306, -0.037773
0.590000, 0.939608, 0.855418, -0.042095
0.595000, 0.952814, 0.861679, -0.045568
0.600000, 0.963690, 0.867122, -0.048284
0.605000, 0.972489, 0.871804, -0.050342
0.610000, 0.979481, 0.875809, -0.051836
0.615000, 0.984939, 0.879249, -0.052845
0.620000, 0.989122, 0.882263, -0.053430
0.625000, 0.992271, 0.885017, -0.053627
0.630000, 0.994599, 0.887701, -0.053449
0.635000, 0.996288, 0.890523, -0.052882
0.640000, 0.997492, 0.893696, -0.051898
0.645000, 0.998334, 0.897425, -0.050454
0.650000, 0.998912, 0.901885, -0.048513
0.655000, 0.999302, 0.907203, -0.046049
0.660000, 0.999559, 0.913431, -0.043064
0.665000, 0.999727, 0.920535, -0.039596
0.670000, 0.999834, 0.928388, -0.035723
0.675000, 0.999900, 0.936777, -0.031562
0.680000, 0.999942, 0.945424, -0.027259
0.685000, 0.999966, 0.954015, -0.022976
0.690000, 0.999981, 0.962240, -0.018871
0.695000, 0.999989, 0.969824, -0.015082
0.700000, 0.999994, 0.976561, -0.011717
0.705000, 0.999997, 0.982321, -0.008838
0.710000, 0.999998, 0.987066, -0.006466
0.715000, 0.999999, 0.990827, -0.004586
0.720000, 1.000000, 0.993700, -0.003150
0.725000, 1.000000, 0.995811, -0.002094
0.730000, 1.000000, 0.997306, -0.001347
0.735000, 1.000000, 0.998324, -0.000838
0.740000, 1.000000, 0.998993, -0.000504
0.745000, 1.000000, 0.999415, -0.000293
0.750000, 1.000000, 0.999672, -0.000164
