Vf, D-Sf, R-Sf, B_GSf
0.250000, 0.072332, 0.000000, -0.036166
0.255000, 0.082333, 0.000000, -0.041167
0.260000, 0.090832, 0.000001, -0.045416
0.265000, 0.097615, 0.000001, -0.048807
0.270000, 0.102721, 0.000002, -0.051360
0.275000, 0.106389, 0.000005, -0.053192
0.280000, 0.108967, 0.000009, -0.054479
0.285000, 0.110842, 0.000016, -0.055413
0.290000, 0.112377, 0.000030, -0.056173
0.295000, 0.113887, 0.000053, -0.056917
0.300000, 0.115633, 0.000093, -0.057770
0.305000, 0.117824, 0.000160, -0.058832
0.310000, 0.120628, 0.000268, -0.060180
0.315000, 0.124172, 0.000438, -0.061867
0.320000, 0.128541, 0.000703, -0.063919
0.325000, 0.133767, 0.001105, -0.066331
0.330000, 0.139827, 0.001699, -0.069064
0.335000, 0.146633, 0.002561, -0.072036
0.340000, 0.152077, 0.003782, -0.074148
0.345000, 0.156213, 0.005474, -0.075370
0.350000, 0.160447, 0.007769, -0.076339
0.355000, 0.164741, 0.010815, -0.076963
0.360000, 0.169055, 0.014773, -0.077141
0.365000, 0.173351, 0.019811, -0.076770
0.370000, 0.177590, 0.026094, -0.075748
0.375000, 0.181737, 0.033778, -0.073979
0.380000, 0.185761, 0.042998, -0.071382
0.385000, 0.189638, 0.053860, -0.067889
0.390000, 0.193350, 0.066438, -0.063456
0.395000, 0.196887, 0.080767, -0.058060
0.400000, 0.200252, 0.096846, -0.051703
0.405000, 0.203458, 0.114643, -0.044408
0.410000, 0.206533, 0.134098, -0.036218
0.415000, 0.209520, 0.155134, -0.027193
0.420000, 0.212479, 0.177663, -0.017408
0.425000, 0.215490, 0.201595, -0.006948
0.430000, 0.218652, 0.226835, +0.004092
0.435000, 0.222087, 0.253292, +0.015602
0.440000, 0.225937, 0.280863, +0.027463
0.445000, 0.230365, 0.309436, +0.039536
0.450000, 0.235554, 0.338877, +0.051662
0.455000, 0.241701, 0.369020, +0.063660
0.460000, 0.249014, 0.399666, +0.075326
0.465000, 0.257705, 0.430575, +0.086435
0.470000, 0.267977, 0.461471, +0.096747
0.475000, 0.280020, 0.492050, +0.106015
0.480000, 0.293994, 0.521989, +0.113998
0.485000, 0.310020, 0.550964, +0.120472
0.490000, 0.328172, 0.578664, +0.125246
0.495000, 0.348463, 0.604807, +0.128172
0.500000, 0.370842, 0.629158, +0.129158
0.505000, 0.395193, 0.651537, +0.128172
0.510000, 0.421336, 0.671828, +0.125246
0.515000, 0.449036, 0.689980, +0.120472
0.520000, 0.478011, 0.706006, +0.113998
0.525000, 0.507950, 0.719980, +0.106015
0.530000, 0.538529, 0.732023, +0.096747
0.535000, 0.569425, 0.742295, +0.086435
0.540000, 0.600334, 0.750986, +0.075326
0.545000, 0.630980, 0.758299, +0.063660
0.550000, 0.661123, 0.764446, +0.051662
0.555000, 0.690564, 0.769635, +0.039536
0.560000, 0.719137, 0.774063, +0.027463
0.565000, 0.746708, 0.777913, +0.015602
0.570000, 0.773165, 0.781348, +0.004092
0.575000, 0.798405, 0.784510, -0.006948
0.580000, 0.822337, 0.787521, -0.017408
0.585000, 0.844866, 0.790480, -0.027193
0.590000, 0.865902, 0.793467, -0.036218
0.595000, 0.885357, 0.796542, -0.044408
0.600000, 0.903154, 0.799748, -0.051703
0.605000, 0.919233, 0.803113, -0.058060
0.610000, 0.933562, 0.806650, -0.063456
0.615000, 0.946140, 0.810362, -0.067889
0.620000, 0.957002, 0.814239, -0.071382
0.625000, 0.966222, 0.818263, -0.073979
0.630000, 0.973906, 0.822410, -0.075748
0.635000, 0.980189, 0.826649, -0.076770
0.640000, 0.985227, 0.830945, -0.077141
0.645000, 0.989185, 0.835259, -0.076963
0.650000, 0.992231, 0.839553, -0.076339
0.655000, 0.994526, 0.843787, -0.075370
0.660000, 0.996218, 0.847923, -0.074148
0.665000, 0.997439, 0.853367, -0.072036
0.670000, 0.998301, 0.860173, -0.069064
0.675000, 0.998895, 0.866233, -0.066331
0.680000, 0.999297, 0.871459, -0.063919
0.685000, 0.999562, 0.875828, -0.061867
0.690000, 0.999732, 0.879372, -0.060180
0.695000, 0.999840, 0.882176, -0.058832
0.700000, 0.999907, 0.884367, -0.057770
0.705000, 0.999947, 0.886113, -0.056917
0.710000, 0.999970, 0.887623, -0.056173
0.715000, 0.999984, 0.889158, -0.055413
0.720000, 0.999991, 0.891033, -0.054479
0.725000, 0.999995, 0.893611, -0.053192
0.730000, 0.999998, 0.897279, -0.051360
0.735000, 0.999999, 0.902385, -0.048807
0.740000, 0.999999, 0.909168, -0.045416
0.745000, 1.000000, 0.917667, -0.041167
0.750000, 1.000000, 0.927668, -0.036166
